Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"3824 17th Ave. S.,Minneapolis,MN",44.933217,-93.250262,8,Bancroft,Powderhorn,2,6,12/18/2016,12:05,Ferry
"129 13th Ave NE,Minneapolis,MN",45.000526,-93.26880899999999,3,Sheridan,Northeast,2,2,12/18/2016,00:51,Ferry
"500 799 2nd st n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1,12/17/2016,23:00,Ferry
"3122 James ave s,Minneapolis,MN",44.945737,-93.30341999999999,10,ECCO,Calhoun Isles,2,5,12/18/2016,09:54,Ferry
"406 11th ave se,Minneapolis,MN",44.982288,-93.239456,3,Marcy Holmes,University,2,4,12/18/2016,12:05,Ferry
"1401 lasalle ave,Minneapolis,MN",44.968778,-93.279315,7,Loring Park,Central,2,3,12/18/2016,00:51,Ferry
"314 6th St SE,Minneapolis,MN",44.988372,-93.249081,3,Marcy Holmes,University,2,4,12/18/2016,15:32,Ferry
"214 15th st w,Minneapolis,MN",44.968022999999995,-93.281638,7,Loring Park,Central,1,3,12/17/2016,23:01,Ferry
"1124 humbold Ave n,Minneapolis,MN",44.989604,-93.298168,5,Near - North,Near North,2,1,12/18/2016,09:55,Ferry
"1304 spruce pl,Minneapolis,MN",44.968503999999996,-93.28085300000001,7,Loring Park,Central,2,3,12/18/2016,12:06,Ferry
"500-799 2nd st n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1,12/17/2016,23:03,Ferry
"424 7th ave ne,Minneapolis,MN",44.996429,-93.258984,3,St. Anthony West,Northeast,2,2,12/18/2016,09:55,Ferry
"1208 6th st se,Minneapolis,MN",44.983502,-93.236864,3,Marcy Holmes,University,2,4,12/18/2016,12:51,Ferry
"2416 - 11TH AVE S,Minneapolis,MN",44.958521000000005,-93.259061,9,Midtown Phillips,Phillips,2,3,12/18/2016,15:33,Ferry
"1110 Main st ne,Minneapolis,MN",44.998825,-93.267426,3,Sheridan,Northeast,2,2,12/18/2016,12:06,Ferry
"500 block 2nd St n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1,12/17/2016,23:04,Ferry
"3106 Humboldt Ave South,Minneapolis,MN",44.946213,-93.300874,10,ECCO,Calhoun Isles,2,5,12/18/2016,09:56,Ferry
"3034 Hennepin Ave S ,Minneapolis,MN",44.947143,-93.29833199999999,10,ECCO,Calhoun Isles,2,5,12/18/2016,00:08,Ferry
"628 16th St e,Minneapolis,MN",44.96745,-93.266183,6,Elliot Park,Central,2,3,12/18/2016,15:33,Ferry
"2824 dupont av s,Minneapolis,MN",44.951059,-93.293207,10,Lowry Hill East,Calhoun Isles,1,3,12/17/2016,23:08,Ferry
"722 Russell Ave ,Minneapolis,MN",44.985765,-93.310728,5,Willard - Hay,Near North,2,1,12/18/2016,12:51,Ferry
"1814 Dupont Ave N,Minneapolis,MN",44.997943,-93.292296,5,Near - North,Near North,2,1,12/18/2016,09:56,Ferry
"1310 Thomas Ave n ,Minneapolis,MN",44.99192,-93.313069,5,Willard - Hay,Near North,2,1,12/18/2016,12:08,Ferry
"712 32nd st w,Minneapolis,MN",44.944925,-93.288925,10,South Uptown,Calhoun Isles,2,5,12/18/2016,15:35,Ferry
"4715 Chicago Avenue South,Minneapolis,MN",44.917556,-93.262589,11,Northrop,Nokomis,1,6,12/17/2016,23:10,Ferry
"318 5th st ne,Minneapolis,MN",44.992521999999994,-93.25647,3,St. Anthony West,Northeast,2,2,12/18/2016,09:57,Ferry
"1934 HUMBOLDT AVE S,Minneapolis,MN",44.963104,-93.29818399999999,7,Lowry Hill,Calhoun Isles,2,3,12/18/2016,12:08,Ferry
"602 16th St e,Minneapolis,MN",44.967181,-93.26723299999999,6,Elliot Park,Central,2,3,12/18/2016,15:35,Ferry
"500-799 2nd St n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1,12/17/2016,23:10,Ferry
"350 19TH ST E,Minneapolis,MN",44.963971,-93.270538,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,12:51,Ferry
"1522 Girard Ave n,Minneapolis,MN",44.994966,-93.296757,5,Near - North,Near North,2,1,12/18/2016,09:57,Ferry
"1511 lasalle ave,Minneapolis,MN",44.967231,-93.27931600000001,7,Loring Park,Central,2,3,12/18/2016,00:09,Ferry
"2802 Dupont Ave S,Minneapolis,MN",44.951228,-93.293203,10,Lowry Hill East,Calhoun Isles,1,3,12/17/2016,23:11,Ferry
"1138 Adams st ne,Minneapolis,MN",44.99991,-93.256493,1,Logan Park,Northeast,2,2,12/18/2016,12:51,Ferry
"2017 PORTLAND AVE,Minneapolis,MN",44.962005,-93.267656,6,Ventura Village,Phillips,2,3,12/18/2016,03:36,Ferry
"4302 12th Avenue South,Minneapolis,MN",44.924942,-93.257485,11,Northrop,Nokomis,2,6,12/18/2016,09:57,Ferry
"3800 block Thomas Ave n,Minneapolis,MN",45.024243,-93.313062,4,Victory,Camden,2,1,12/18/2016,00:09,Ferry
"3926 6th st n,Minneapolis,MN",45.026544,-93.286224,4,Webber - Camden,Camden,2,1,12/18/2016,13:18,Ferry
"806 13th Avenue southeast ,Minneapolis,MN",44.985211,-93.233835,3,Marcy Holmes,University,2,4,12/18/2016,12:52,Ferry
"3800 Chicago Avenue South,Minneapolis,MN",44.93396,-93.262874,8,Bryant,Powderhorn,1,5,12/17/2016,23:16,Ferry
"224 23rd ave ne,Minneapolis,MN",45.011070000000004,-93.265314,3,Bottineau,Northeast,2,2,12/18/2016,15:37,Ferry
"808 41st st e,Minneapolis,MN",44.928758,-93.262383,8,Bancroft,Powderhorn,2,6,12/18/2016,10:01,Ferry
"715 5street se,Minneapolis,MN",44.985332,-93.243862,3,Marcy Holmes,University,2,4,12/18/2016,13:18,Ferry
"804 12th AVE SE,Minneapolis,MN",44.985644,-93.235078,3,Marcy Holmes,University,2,4,12/18/2016,12:09,Ferry
"984 17th Ave s e,Minneapolis,MN",44.987254,-93.22830400000001,2,Como,University,2,4,12/18/2016,12:52,Ferry
"489 2nd St n,Minneapolis,MN",44.98686,-93.2735,3,North Loop,Central,1,3,12/17/2016,23:16,Ferry
"924 26th Ave se,Minneapolis,MN",44.987429,-93.216461,2,Como,University,2,4,12/18/2016,15:37,Ferry
"804 5th st se,Minneapolis,MN",44.98464,-93.242962,3,Marcy Holmes,University,2,4,12/18/2016,10:02,Ferry
"2610 upton ave n,Minneapolis,MN",45.006387,-93.314238,4,Willard - Hay,Near North,2,1,12/18/2016,13:18,Ferry
"1102 6th st se,Minneapolis,MN",44.984045,-93.238231,3,Marcy Holmes,University,2,4,12/18/2016,12:09,Ferry
"132 19TH ST E,Minneapolis,MN",44.963968,-93.274608,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,12:53,Ferry
"349 13th Ave NE,Minneapolis,MN",45.001065999999994,-93.262056,3,Sheridan,Northeast,1,2,12/17/2016,23:19,Ferry
"3136 Aldrich Ave s,Minneapolis,MN",44.945908,-93.289427,10,South Uptown,Calhoun Isles,2,5,12/18/2016,15:38,Ferry
"626 5th st ne,Minneapolis,MN",44.996083,-93.2587,3,St. Anthony West,Northeast,2,2,12/18/2016,10:04,Ferry
"3523 hennepin ave s,Minneapolis,MN",44.938788,-93.298358,10,South Uptown,Calhoun Isles,2,5,12/18/2016,01:19,Ferry
"720 13th ave se,Minneapolis,MN",44.984664,-93.234267,3,Marcy Holmes,University,2,4,12/18/2016,12:09,Ferry
"324 19th St e,Minneapolis,MN",44.96397,-93.271334,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,12:53,Ferry
"489 2nd st n,Minneapolis,MN",44.98686,-93.2735,3,North Loop,Central,1,3,12/17/2016,23:22,Ferry
"406 23rd ave ne,Minneapolis,MN",45.011082,-93.261414,1,Holland,Northeast,2,2,12/18/2016,15:39,Ferry
"3802 11th ave s,Minneapolis,MN",44.933937,-93.25873,8,Bancroft,Powderhorn,2,6,12/18/2016,10:05,Ferry
"2510 butler pl,Minneapolis,MN",44.964652,-93.236086,2,Cedar Riverside,University,2,4,12/18/2016,01:20,Ferry
"1922 6th st ne,Minneapolis,MN",45.008121,-93.258533,1,Holland,Northeast,2,2,12/18/2016,12:09,Ferry
"2119 BLAISDELL AV S,Minneapolis,MN",44.961539,-93.27959200000001,10,Whittier,Powderhorn,2,3,12/18/2016,00:54,Ferry
"2822 DUPONT AV S,Minneapolis,MN",44.951122,-93.293205,10,Lowry Hill East,Calhoun Isles,1,3,12/17/2016,23:23,Ferry
"2214 4th st n,Minneapolis,MN",45.001984,-93.2845,5,Hawthorne,Near North,2,1,12/18/2016,10:06,Ferry
"2718 Bryant Ave n,Minneapolis,MN",45.008340999999994,-93.290301,5,Hawthorne,Near North,2,1,12/18/2016,15:39,Ferry
"3532 Bloomington ave,Minneapolis,MN",44.938338,-93.25271500000001,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,01:20,Ferry
"20 OAK GROVE ST,Minneapolis,MN",44.966387,-93.278649,7,Loring Park,Central,2,3,12/18/2016,12:09,Ferry
"712 11th Ave se,Minneapolis,MN",44.985408,-93.237048,3,Marcy Holmes,University,2,4,12/18/2016,12:54,Ferry
"2800 DUPONT AVE S,Minneapolis,MN",44.951233,-93.293203,10,Lowry Hill East,Calhoun Isles,1,3,12/17/2016,23:24,Ferry
"304 3RD AVE SE,Minneapolis,MN",44.985876,-93.251886,3,Marcy Holmes,University,2,4,12/18/2016,10:06,Ferry
"902 Newton Ave N,Minneapolis,MN",44.987031,-93.30539399999999,5,Near - North,Near North,2,1,12/18/2016,13:20,Ferry
"3404 Elliot Ave,Minneapolis,MN",44.941115,-93.261324,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,12:10,Ferry
"3023 DuPont Ave s,Minneapolis,MN",44.947559999999996,-93.292827,10,South Uptown,Calhoun Isles,2,5,12/18/2016,00:55,Ferry
"2645 Plymouth Ave N,Minneapolis,MN",44.991519,-93.31393100000001,5,Willard - Hay,Near North,1,1,12/17/2016,23:24,Ferry
"1802 Bryant Ave s,Minneapolis,MN",44.965303999999996,-93.29054000000001,7,Lowry Hill,Calhoun Isles,2,3,12/18/2016,10:07,Ferry
"816 37TH ST E,Minneapolis,MN",44.935969,-93.261752,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,13:20,Ferry
"626 4th st ne,Minneapolis,MN",44.995517,-93.260122,3,St. Anthony West,Northeast,2,2,12/18/2016,12:11,Ferry
"628 13th st se,Minneapolis,MN",44.983553,-93.235128,3,Marcy Holmes,University,2,4,12/18/2016,12:55,Ferry
"401 13th Ave NE,Minneapolis,MN",45.000919,-93.261555,3,Sheridan,Northeast,1,2,12/17/2016,23:25,Ferry
"408 5th Avenue southeast,Minneapolis,MN",44.98579,-93.248001,3,Marcy Holmes,University,2,4,12/18/2016,10:09,Ferry
"2508 Butler PL,Minneapolis,MN",44.964652,-93.2361,2,Cedar Riverside,University,2,4,12/18/2016,01:21,Ferry
"502 11th ave se,Minneapolis,MN",44.983221,-93.239069,3,Marcy Holmes,University,2,4,12/18/2016,12:11,Ferry
"4315 upton Ave s,Minneapolis,MN",44.923889,-93.31453,13,Linden Hills,Southwest,1,5,12/17/2016,23:27,Ferry
"418 7th St SE,Minneapolis,MN",44.988459999999996,-93.246827,3,Marcy Holmes,University,2,4,12/18/2016,12:55,Ferry
"1518 Girard ave n,Minneapolis,MN",44.994842,-93.296914,5,Near - North,Near North,2,1,12/18/2016,10:09,Ferry
"1404 newton ave N,Minneapolis,MN",44.993359000000005,-93.305444,5,Willard - Hay,Near North,2,1,12/18/2016,13:21,Ferry
"4317 upton ave s,Minneapolis,MN",44.923912,-93.31481099999999,13,Linden Hills,Southwest,2,5,12/18/2016,00:12,Ferry
"1310 Adams st ne,Minneapolis,MN",45.001269,-93.256642,1,Logan Park,Northeast,2,2,12/18/2016,12:56,Ferry
"1604 Girard Ave. N. ,Minneapolis,MN",44.995506,-93.297165,5,Near - North,Near North,2,1,12/18/2016,10:10,Ferry
"2211 9th St S,Minneapolis,MN",44.963688,-93.23990500000001,6,Seward,Longfellow,2,4,12/18/2016,00:12,Ferry
"3328 freemont Ave s,Minneapolis,MN",44.942028,-93.296165,10,South Uptown,Calhoun Isles,2,5,12/18/2016,13:21,Ferry
"2126 4th st n,Minneapolis,MN",45.000569,-93.284921,5,Hawthorne,Near North,2,1,12/18/2016,10:11,Ferry
"316 19th St e,Minneapolis,MN",44.96397,-93.271689,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,12:56,Ferry
"1311 Talmage Ave SE,Minneapolis,MN",44.989668,-93.232835,2,Como,University,2,4,12/18/2016,13:21,Ferry
"3450 6th st n,Minneapolis,MN",45.018162,-93.286208,4,McKinley,Camden,2,1,12/18/2016,12:12,Ferry
"3015 DUPONT AVE S,Minneapolis,MN",44.947814,-93.292823,10,South Uptown,Calhoun Isles,2,5,12/18/2016,00:57,Ferry
"302 3RD AVE SE,Minneapolis,MN",44.985783000000005,-93.251959,3,Marcy Holmes,University,2,4,12/18/2016,10:13,Ferry
"514 12th ave se,Minneapolis,MN",44.983083,-93.237344,3,Marcy Holmes,University,2,4,12/18/2016,13:21,Ferry
"3334 6th st n,Minneapolis,MN",45.016015,-93.286058,4,McKinley,Camden,2,1,12/18/2016,12:12,Ferry
"142 19TH ST E,Minneapolis,MN",44.963968,-93.274529,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,12:57,Ferry
"612 5th ave se,Minneapolis,MN",44.987563,-93.246613,3,Marcy Holmes,University,2,4,12/18/2016,10:13,Ferry
"3035 Hennepin Ave s,Minneapolis,MN",44.947094,-93.298294,10,South Uptown,Calhoun Isles,2,5,12/18/2016,00:13,Ferry
"3032 DUPONT AVE S,Minneapolis,MN",44.947195,-93.29350699999999,10,South Uptown,Calhoun Isles,2,5,12/18/2016,01:22,Ferry
"200 13th Ave NE,Minneapolis,MN",45.000898,-93.26615600000001,3,Sheridan,Northeast,2,2,12/18/2016,00:58,Ferry
"1762 BRYANT AVE S,Minneapolis,MN",44.96606,-93.290539,7,Lowry Hill,Calhoun Isles,2,3,12/18/2016,10:14,Ferry
"1312 Adams st ne,Minneapolis,MN",45.001323,-93.256293,1,Logan Park,Northeast,2,2,12/18/2016,13:22,Ferry
"102 19TH ST E,Minneapolis,MN",44.964177,-93.276208,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,12:14,Ferry
"802 11th Avenue Southeast,Minneapolis,MN",44.986151,-93.236733,3,Marcy Holmes,University,2,4,12/18/2016,12:58,Ferry
"316 clifton,Minneapolis,MN",44.965905,-93.283229,7,Loring Park,Central,2,3,12/18/2016,10:15,Ferry
"1608 37th Street East,Minneapolis,MN",44.935951,-93.251159,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,12:14,Ferry
"2712 upton ave n,Minneapolis,MN",45.008033000000005,-93.314588,4,Willard - Hay,Near North,2,1,12/18/2016,13:22,Ferry
"3834 6th st n,Minneapolis,MN",45.024957,-93.286281,4,Webber - Camden,Camden,2,1,12/18/2016,12:59,Ferry
"822 4th st ne,Minneapolis,MN",44.997751,-93.261657,3,St. Anthony West,Northeast,2,2,12/18/2016,10:15,Ferry
"1226 Thomas,Minneapolis,MN",44.990528000000005,-93.31334100000001,5,Willard - Hay,Near North,2,1,12/18/2016,12:14,Ferry
"3037 DuPont ave s,Minneapolis,MN",44.947069,-93.292963,10,South Uptown,Calhoun Isles,2,5,12/18/2016,01:23,Ferry
"1424 7th st se,Minneapolis,MN",44.983043,-93.23249,3,Marcy Holmes,University,2,4,12/18/2016,12:59,Ferry
"1602 Girard ave n,Minneapolis,MN",44.995467,-93.297165,5,Near - North,Near North,2,1,12/18/2016,10:15,Ferry
"512 12th Ave se,Minneapolis,MN",44.983057,-93.23736600000001,3,Marcy Holmes,University,2,4,12/18/2016,13:23,Ferry
"3342 6th stt n,Minneapolis,MN",45.016303,-93.28623499999999,4,McKinley,Camden,2,1,12/18/2016,12:14,Ferry
"611 Adams st ne,Minneapolis,MN",44.995446,-93.25623399999999,3,St. Anthony East,Northeast,3,2,12/19/2016,13:01,Ferry
"308 3rd st n,Minneapolis,MN",44.984865,-93.275345,3,North Loop,Central,2,3,12/18/2016,10:15,Ferry
"1434 Adams st ne,Minneapolis,MN",45.002828,-93.25629599999999,1,Logan Park,Northeast,2,2,12/18/2016,13:23,Ferry
"3414 6th st n,Minneapolis,MN",45.017191,-93.28619300000001,4,McKinley,Camden,2,1,12/18/2016,12:14,Ferry
"122 14TH ST W,Minneapolis,MN",44.968809,-93.28025699999999,7,Loring Park,Central,2,3,12/18/2016,10:16,Ferry
"501 6th st se,Minneapolis,MN",44.987640999999996,-93.246251,3,Marcy Holmes,University,3,4,12/19/2016,13:01,Ferry
"1408 33rd st w,Minneapolis,MN",44.942918,-93.297703,10,South Uptown,Calhoun Isles,2,5,12/18/2016,13:24,Ferry
"2511 9TH ST S,Minneapolis,MN",44.963972999999996,-93.235106,6,Seward,Longfellow,2,4,12/18/2016,00:15,Ferry
"122 OAK GROVE ST,Minneapolis,MN",44.966387,-93.280245,7,Loring Park,Central,2,3,12/18/2016,10:16,Ferry
"603 32nd st w,Minneapolis,MN",44.944728000000005,-93.28704599999999,8,Lyndale,Powderhorn,3,5,12/19/2016,13:02,Ferry
"1525 LaSalle AVE,Minneapolis,MN",44.96687,-93.278902,7,Loring Park,Central,2,3,12/18/2016,00:15,Ferry
"500 15TH ST E,Minneapolis,MN",44.968322,-93.268724,7,Elliot Park,Central,2,3,12/18/2016,01:25,Ferry
"1330 spruce pl,Minneapolis,MN",44.968503999999996,-93.28085300000001,7,Loring Park,Central,2,3,12/18/2016,10:17,Ferry
"719 Main st ne,Minneapolis,MN",44.995465,-93.26458199999999,3,St. Anthony West,Northeast,3,2,12/19/2016,13:04,Ferry
"3917 Thomas AV n,Minneapolis,MN",45.026452,-93.313507,4,Victory,Camden,2,1,12/18/2016,00:15,Ferry
"1314 Adams st ne,Minneapolis,MN",45.001376,-93.256641,1,Logan Park,Northeast,2,2,12/18/2016,13:25,Ferry
"1824 BRYANT AVE S,Minneapolis,MN",44.96464,-93.290903,7,Lowry Hill,Calhoun Isles,2,3,12/18/2016,10:17,Ferry
"829 Gertrude brown pl,Minneapolis,MN",44.985343,-93.290497,5,Sumner - Glenwood,Near North,3,1,12/19/2016,13:06,Ferry
"1910 Knox Ave s,Minneapolis,MN",44.96405,-93.30233299999999,7,Lowry Hill,Calhoun Isles,2,3,12/18/2016,13:27,Ferry
"2315 9th St S,Minneapolis,MN",44.963966,-93.23836700000001,6,Seward,Longfellow,2,4,12/18/2016,00:15,Ferry
"3716 11th av s,Minneapolis,MN",44.93537,-93.25907099999999,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,10:18,Ferry
"3133 Harriet Ave s,Minneapolis,MN",44.945422,-93.285309,8,Lyndale,Powderhorn,3,5,12/19/2016,13:07,Ferry
"136 19TH ST E,Minneapolis,MN",44.963968,-93.274576,6,Steven's Square - Loring Heights,Central,2,3,12/18/2016,13:27,Ferry
"3110 elliot ave,Minneapolis,MN",44.946146999999996,-93.261387,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,12:16,Ferry
"404 5th Ave SE,Minneapolis,MN",44.985633,-93.24812800000001,3,Marcy Holmes,University,2,4,12/18/2016,10:20,Ferry
"3040 12th Ave. S.,Minneapolis,MN",44.946968,-93.257911,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,13:28,Ferry
"3112 hennipen Ave s,Minneapolis,MN",44.946018,-93.298321,10,ECCO,Calhoun Isles,2,5,12/18/2016,00:17,Ferry
"124 OAK GROVE ST,Minneapolis,MN",44.966387,-93.280248,7,Loring Park,Central,2,3,12/18/2016,10:20,Ferry
"1510 brook ave SE,Minneapolis,MN",44.986571999999995,-93.229336,2,Como,University,2,4,12/18/2016,13:28,Ferry
"3026 James ave s,Minneapolis,MN",44.947365000000005,-93.303414,10,ECCO,Calhoun Isles,2,5,12/18/2016,10:20,Ferry
"1126 34th st w,Minneapolis,MN",44.941328000000006,-93.293582,10,South Uptown,Calhoun Isles,2,5,12/18/2016,13:28,Ferry
"1728 Girard Ave N,Minneapolis,MN",44.996635999999995,-93.29715999999999,5,Near - North,Near North,2,1,12/18/2016,10:20,Ferry
"4348 12th ave s,Minneapolis,MN",44.923595,-93.25778000000001,11,Northrop,Nokomis,2,6,12/18/2016,10:21,Ferry
"116 13th Ave NE,Minneapolis,MN",45.00031,-93.269351,3,Sheridan,Northeast,2,2,12/18/2016,01:30,Ferry
"310 7th ave se,Minneapolis,MN",44.983474,-93.24618000000001,3,Marcy Holmes,University,2,4,12/18/2016,10:22,Ferry
"810 queen Ave. n. ,Minneapolis,MN",44.986533,-93.309393,5,Willard - Hay,Near North,2,1,12/18/2016,13:30,Ferry
"112 13th Ave NE,Minneapolis,MN",45.000256,-93.269508,3,Sheridan,Northeast,2,2,12/18/2016,01:31,Ferry
"518 7th ave ne,Minneapolis,MN",44.996691999999996,-93.25779200000001,3,St. Anthony West,Northeast,2,2,12/18/2016,10:22,Ferry
"1324 Irving Ave n,Minneapolis,MN",44.992605,-93.299201,5,Near - North,Near North,2,1,12/18/2016,10:24,Ferry
"838 18th Ave SE,Minneapolis,MN",44.984676,-93.22691400000001,2,Como,University,2,4,12/18/2016,13:31,Ferry
"2209 9th St s,Minneapolis,MN",44.963972999999996,-93.24012900000001,6,Seward,Longfellow,2,4,12/18/2016,01:32,Ferry
"1770 colfax ave s,Minneapolis,MN",44.966134999999994,-93.29181899999999,7,Lowry Hill,Calhoun Isles,2,3,12/18/2016,10:24,Ferry
"3112 James ave s,Minneapolis,MN",44.946062,-93.303694,10,ECCO,Calhoun Isles,2,5,12/18/2016,10:25,Ferry
"2928 5TH av s,Minneapolis,MN",44.949056,-93.269398,6,Phillips West,Phillips,2,3,12/18/2016,13:32,Ferry
"304 7th ave se,Minneapolis,MN",44.983415,-93.246227,3,Marcy Holmes,University,2,4,12/18/2016,10:25,Ferry
"646 15th St E,Minneapolis,MN",44.968072,-93.26598800000001,7,Elliot Park,Central,2,3,12/18/2016,01:33,Ferry
"1515 LASALLE AVE,Minneapolis,MN",44.967139,-93.27931600000001,7,Loring Park,Central,2,3,12/18/2016,01:33,Ferry
"1418 newton Ave n,Minneapolis,MN",44.993695,-93.30544599999999,5,Willard - Hay,Near North,2,1,12/18/2016,13:33,Ferry
"1316 7th st se,Minneapolis,MN",44.983374,-93.234259,3,Marcy Holmes,University,2,4,12/18/2016,13:33,Ferry
"1094 13th ave se,Minneapolis,MN",44.990677000000005,-93.23304300000001,2,Como,University,2,4,12/18/2016,13:33,Ferry
"1732 Adams st ne,Minneapolis,MN",45.005719,-93.25629599999999,1,Logan Park,Northeast,2,2,12/18/2016,13:33,Ferry
"3238 14th ave,Minneapolis,MN",44.944039000000004,-93.255036,9,Powderhorn Park,Powderhorn,2,6,12/18/2016,13:35,Ferry
"2215 16th Ave N,Minneapolis,MN",44.995127000000004,-93.308402,5,Willard - Hay,Near North,3,1,12/19/2016,15:08,Ferry
"2709 Delaware st se ,Minneapolis,MN",44.971433000000005,-93.218812,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:12,Ferry
"2115 Irving Ave n ,Minneapolis,MN",45.000758000000005,-93.298992,5,Jordan,Near North,3,1,12/19/2016,15:17,Ferry
"2615 Delaware Ave se ,Minneapolis,MN",44.971841,-93.220568,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:20,Ferry
"1027 16th Ave N,Minneapolis,MN",44.995226,-93.29361899999999,5,Near - North,Near North,3,1,12/19/2016,15:24,Ferry
"2305 GRAND AVE S,Minneapolis,MN",44.959835999999996,-93.28388299999999,10,Whittier,Powderhorn,3,3,12/19/2016,15:24,Ferry
"3023 Colfax Ave n ,Minneapolis,MN",45.0121,-93.29163199999999,5,Hawthorne,Near North,3,1,12/19/2016,15:25,Ferry
"2225 16th ave n,Minneapolis,MN",44.995127000000004,-93.308532,5,Willard - Hay,Near North,3,1,12/19/2016,15:26,Ferry
"5705 31ST ave s,Minneapolis,MN",44.900433,-93.227244,11,Wenonah,Nokomis,3,6,12/19/2016,15:27,Ferry
"2015 GRAND AVE S,Minneapolis,MN",44.962137,-93.284163,10,Whittier,Powderhorn,3,3,12/19/2016,15:27,Ferry
"2613 Delaware st se,Minneapolis,MN",44.971852,-93.220597,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:28,Ferry
"2905 Colfax Ave n ,Minneapolis,MN",45.009791,-93.292152,5,Hawthorne,Near North,3,1,12/19/2016,15:29,Ferry
"2611 Delaware st se ,Minneapolis,MN",44.971863,-93.220625,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:34,Ferry
"2627 DELAWARE ST SE,Minneapolis,MN",44.971773999999996,-93.220399,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:35,Ferry
"2623 Delaware st se,Minneapolis,MN",44.971796000000005,-93.220455,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:36,Ferry
"205 14TH ST W,Minneapolis,MN",44.968784,-93.281253,7,Loring Park,Central,3,3,12/19/2016,15:37,Ferry
"2523 Logan Ave N,Minneapolis,MN",45.00587,-93.303476,5,Jordan,Near North,3,1,12/19/2016,15:37,Ferry
"2617 DELAWARE ST SE,Minneapolis,MN",44.971829,-93.22054,2,Prospect Park - East River Road,University,3,4,12/19/2016,15:39,Ferry
"2309 HARRIET AVE S,Minneapolis,MN",44.959732,-93.285213,10,Whittier,Powderhorn,3,3,12/19/2016,15:46,Ferry
"711 32nd st w,Minneapolis,MN",44.944722,-93.28828299999999,10,South Uptown,Calhoun Isles,3,5,12/19/2016,15:48,Ferry
"2211 Garfield s,Minneapolis,MN",44.960444,-93.28639100000001,10,Whittier,Powderhorn,3,3,12/19/2016,15:49,Ferry
"2323 HARRIET AVE S,Minneapolis,MN",44.959484,-93.285441,10,Whittier,Powderhorn,3,3,12/19/2016,15:50,Ferry
"517 Humboldt N,Minneapolis,MN",44.983281,-93.298215,5,Harrison,Near North,3,3,12/19/2016,15:53,Ferry
"2017 aldrich av s,Minneapolis,MN",44.961918,-93.288986,10,Lowry Hill East,Calhoun Isles,3,3,12/19/2016,15:55,Ferry
"941 Lyndale Pl,Minneapolis,MN",44.987474,-93.289765,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:13,Ferry
"1935 DuPont ave s,Minneapolis,MN",44.963186,-93.29284200000001,7,Lowry Hill,Calhoun Isles,3,3,12/19/2016,08:17,Ferry
"1917 COLFAX AVE S,Minneapolis,MN",44.963743,-93.291535,7,Lowry Hill,Calhoun Isles,3,3,12/19/2016,08:20,Ferry
"749 Lyndale pl,Minneapolis,MN",44.986306,-93.289609,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:20,Ferry
"825 Lyndale pl,Minneapolis,MN",44.987177,-93.289627,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:20,Ferry
"829 Lyndale place n,Minneapolis,MN",44.986143,-93.288947,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:23,Ferry
"733 Lyndale pl,Minneapolis,MN",44.985925,-93.289221,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:24,Ferry
"727 Lyndale pl ,Minneapolis,MN",44.985903,-93.289218,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:24,Ferry
"1841 41st st e,Minneapolis,MN",44.92872,-93.246252,12,Standish,Powderhorn,3,6,12/19/2016,08:24,Ferry
"1947 DUPONT AVE S,Minneapolis,MN",44.962932,-93.293054,7,Lowry Hill,Calhoun Isles,3,3,12/19/2016,08:25,Ferry
"1033 Aldrich Ave N,Minneapolis,MN",44.988609999999994,-93.29135,5,Sumner - Glenwood,Near North,3,1,12/19/2016,08:28,Ferry
