Location,Latitude,Longitude,Ward,Community,Neighborhood,Tow_Zone,Day,Emergency,Date,Time
3102 JAMES AVE S,44.946503,-93.303599,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
1026 12TH AVE SE,44.988726,-93.234625,2,University,Como,4,2,Westminster,02/13/2019,00:00
4204 LONGFELLOW AVE S,44.92648,-93.245813,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,00:00
3104 JAMES AVE S,44.946518,-93.303415,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
2752 VINCENT AVE N,45.009873999999996,-93.315522,4,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
514 32ND ST W,44.944796999999994,-93.286152,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
924 32ND ST E,44.944765999999994,-93.26047700000001,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2214 CLINTON AVE S,44.960425,-93.271532,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3530 HUMBOLDT AVE S,44.938641,-93.300961,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
2212 5TH AVE S,44.958507,-93.268761,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
3708 14TH AVE S,44.935702,-93.254995,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
2918 GIRARD AVE N,45.010199,-93.296859,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
1924 COLFAX AVE S,44.963499,-93.29205300000001,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,00:00
412 2ND AVE SE,44.987621000000004,-93.252721,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
4530 BLAISDELL AVE S,44.920153000000006,-93.279271,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
2566 UPTON AVE S,44.956185999999995,-93.314835,7,Calhoun Isle,Kenwood,3,2,Westminster,02/13/2019,00:00
3042 HUMBOLDT AVE S,44.938627000000004,-93.300958,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
1022 12TH AVE SE,44.988566999999996,-93.234606,2,University,Como,4,2,Westminster,02/13/2019,00:00
600 32ND ST W,44.94466,-93.287143,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
1204 MAIN ST NE,45.000138,-93.267718,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
2224 CLINTON AVE S,44.960027000000004,-93.27149200000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3110 JAMES AVE S,44.945964000000004,-93.303315,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
716 46TH AVE N,45.038514,-93.290585,4,Camden,Lind - Bohanon,1,2,Westminster,02/13/2019,00:00
410 2ND AVE SE,44.987293,-93.253188,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
1020 12TH AVE SE,44.98855,-93.234594,2,University,Como,4,2,Westminster,02/13/2019,00:00
3116 JAMES AVE S,44.945963,-93.303359,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
4128 15TH AVE S,44.927684,-93.254132,8,Powderhorn,Bancroft,6,2,Westminster,02/13/2019,00:00
2644 QUEEN AVE N,45.004559,-93.308254,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
610 32ND ST W,44.944736,-93.28716,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
822 33RD ST E,44.943187,-93.261534,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3544 HUMBOLDT AVE S,44.938358,-93.30121899999999,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
1208 MAIN ST NE,45.000138,-93.267717,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
2412 5TH AVE S,44.958169,-93.269012,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
106 3RD AVE NE,44.990165999999995,-93.260827,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,00:00
406 2ND AVE SE,44.987364,-93.253037,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
2734 4TH ST N,45.008239,-93.284933,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
4440 BLAISDELL AVE S,44.922052,-93.279338,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
818 33RD ST E,44.943188,-93.261691,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
1220 MAIN ST NE,45.000495,-93.26769499999999,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
2808 XERXES AVE S,44.951541,-93.318618,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Westminster,02/13/2019,00:00
110 14TH ST W,44.968645,-93.279762,7,Central,Loring Park,3,2,Westminster,02/13/2019,00:00
402 2ND AVE SE,44.98721,-93.253151,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3124 JAMES AVE S,44.945797999999996,-93.30345,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
3018 GIRARD AVE N,45.011973,-93.296863,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
2732 4TH ST N,45.00817,-93.28489300000001,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
618 32ND ST W,44.944794,-93.287947,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
3020 GIRARD AVE N,45.012018,-93.296844,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
708 3RD AVE NE,44.993435999999996,-93.25210899999999,3,Northeast,St. Anthony East,2,2,Westminster,02/13/2019,00:00
4122 15TH AVE S,44.928188,-93.253789,8,Powderhorn,Bancroft,6,2,Westminster,02/13/2019,00:00
3128 JAMES AVE S,44.945739,-93.303433,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
3700 LONGFELLOW AVE S,44.935727,-93.246044,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,00:00
2522 5TH AVE S,44.956604999999996,-93.26945500000001,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
740 33RD ST E,44.943216,-93.263209,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
1008 12TH AVE SE,44.988184999999994,-93.23460899999999,2,University,Como,4,2,Westminster,02/13/2019,00:00
1070 24TH AVE SE,44.990225,-93.218838,1,University,Como,4,2,Westminster,02/13/2019,00:00
3330 25TH AVE S,44.9418,-93.235925,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
1006 12TH AVE SE,44.988095,-93.234611,2,University,Como,4,2,Westminster,02/13/2019,00:00
4204 BLAISDELL AVE S,44.926411,-93.27922,8,Southwest,King Field,5,2,Westminster,02/13/2019,00:00
2704 4TH ST N,45.007501,-93.284972,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
1504 MAIN ST NE,45.002953999999995,-93.267656,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
2788 XERXES AVE S,44.952463,-93.318874,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Westminster,02/13/2019,00:00
2784 XERXES AVE S,44.952541,-93.318919,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Westminster,02/13/2019,00:00
740 33RD ST E,44.943183000000005,-93.263428,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
704 32ND ST W,44.944511,-93.288081,8,Powderhorn,Lyndale,5,2,Westminster,02/13/2019,00:00
2116 2ND AVE S,44.961512,-93.273785,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
2908 29TH AVE N,45.009187,-93.31563,4,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
3154 JAMES AVE S,44.945244,-93.30338,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
3608 LONGFELLOW AVE S,44.937290000000004,-93.246248,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,00:00
2400 CLINTON AVE S,44.959184,-93.271527,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1510 MAIN ST NE,45.003258,-93.267711,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
3208 HOLMES AVE,44.944351,-93.29961,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
2524 5TH AVE S,44.956365000000005,-93.27010200000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3422 25TH AVE S,44.940571000000006,-93.235954,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
2520 4TH ST N,45.005512,-93.284935,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
1074 24TH AVE SE,44.990334999999995,-93.21889300000001,1,University,Como,4,2,Westminster,02/13/2019,00:00
2774 XERXES AVE S,44.953301,-93.318618,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Westminster,02/13/2019,00:00
2700 QUEEN AVE N,44.998034999999994,-93.30180899999999,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
1214 S. FRONTAGE ROAD,44.983844,-93.297569,5,Near North,Harrison,3,2,Westminster,02/13/2019,00:00
3438 25TH AVE S,44.940173,-93.235947,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
4010 14TH AVE S,44.93015,-93.254928,8,Powderhorn,Bancroft,6,2,Westminster,02/13/2019,00:00
302 3RD AVE SE,44.985843,-93.251799,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
1210 BROOK AVE SE,44.986954,-93.234134,2,University,Como,4,2,Westminster,02/13/2019,00:00
2420 CLINTON AVE S,44.958403000000004,-93.27152199999999,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3442 25TH AVE S,44.940031,-93.235941,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
3442 25TH AVE S,44.939795000000004,-93.235941,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
3246 GIRARD AVE N,45.014621999999996,-93.296838,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
720 ALDRICH AVE N,44.985543,-93.28929000000001,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
3148 HOLMES AVE,44.944990999999995,-93.299572,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
116 19TH ST E,44.964005,-93.275603,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
3826 14TH AVE S,44.930089,-93.254976,8,Powderhorn,Bancroft,6,2,Westminster,02/13/2019,00:00
1078 24TH AVE SE,44.990565000000004,-93.218958,1,University,Como,4,2,Westminster,02/13/2019,00:00
304 3RD AVE SE,44.985886,-93.251745,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
722 33RD ST E,44.94323,-93.26406,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3602 15TH AVE S,44.937616999999996,-93.253722,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3010 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3014 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
1014 32ND ST W,44.944831,-93.29288100000001,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
2526 5TH AVE S,44.95598,-93.269387,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
4030 14TH AVE S,44.929658,-93.254971,8,Powderhorn,Bancroft,6,2,Westminster,02/13/2019,00:00
1210 BROOK AVE SE,44.986948,-93.234024,2,University,Como,4,2,Westminster,02/13/2019,00:00
2432 CLINTON AVE S,44.958093,-93.27151500000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
718 ALDRICH AVE N,44.985634000000005,-93.289456,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
3248 GIRARD AVE N,45.014683000000005,-93.296865,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
118 19TH ST E,44.963861,-93.275397,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
722 ALDRICH AVE N,44.985796,-93.289624,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
310 3RD AVE SE,44.985943,-93.25175899999999,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
1218 S. FRONTAGE ROAD,44.984333,-93.289008,5,Near North,Sumner - Glenwood,3,2,Westminster,02/13/2019,00:00
3250 GIRARD AVE N,45.014753000000006,-93.29685500000001,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
2532 5TH AVE S,44.95668,-93.269183,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
2102 2ND AVE S,44.9617,-93.273978,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
912 47TH AVE N,45.040324,-93.291847,4,Camden,Lind - Bohanon,1,2,Westminster,02/13/2019,00:00
2214 4TH ST N,45.001908,-93.284931,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
2436 CLINTON AVE S,44.957926,-93.27150999999999,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
1214 32ND ST W,44.944728999999995,-93.2952,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
724 ALDRICH AVE N,44.985662,-93.289689,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
644 33RD ST E,44.943218,-93.265617,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3504 15TH AVE S,44.939136,-93.25372,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3140 HOLMES AVE,44.945176000000004,-93.29965200000001,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
3512 LONGFELLOW AVE S,44.939103,-93.24591,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
726 ALDRICH AVE N,44.985655,-93.289658,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
3030 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
1100 24TH AVE SE,44.991036,-93.21894300000001,1,University,Como,4,2,Westminster,02/13/2019,00:00
3322 GIRARD AVE N,45.015709,-93.29685699999999,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
130 19TH ST E,44.963965,-93.27516,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
3128 HOLMES AVE,44.945794,-93.299704,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
728 ALDRICH AVE N,44.985562,-93.289682,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
1310 32ND ST W,44.944633,-93.29600400000001,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3524 LONGFELLOW AVE S,44.938505,-93.246138,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
3408 15TH AVE S,44.940909999999995,-93.253508,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
3032 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
2940 5TH AVE S,44.94892,-93.26908,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
1124 3RD ST NE,44.999522999999996,-93.264635,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
3040 CLINTON AVE S,44.946938,-93.271594,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3406 15TH AVE S,44.941221999999996,-93.253568,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
620 33RD ST E,44.943228999999995,-93.266678,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
134 19TH ST E,44.963910999999996,-93.274843,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
1406 32ND ST W,44.944731,-93.296968,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3036 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3110 HOLMES AVE,44.945771,-93.299617,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
2454 CLINTON AVE S,44.957482,-93.27158399999999,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
326 4TH AVE NE,44.992684000000004,-93.258309,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,00:00
1414 32ND ST W,44.944773,-93.297552,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
1912 DUPONT AVE S,44.963955,-93.293021,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,00:00
3450 GIRARD AVE N,45.018276,-93.296858,4,Camden,Folwell,1,2,Westminster,02/13/2019,00:00
730 ALDRICH AVE N,44.98555,-93.28998399999999,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
2108 6TH ST N,45.000563,-93.286427,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
1204 3RD ST NE,44.999919,-93.264611,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
3524 FREMONT AVE S,44.938674,-93.295753,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
2952 5TH AVE S,44.948488,-93.26908,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
3126 CLINTON AVE S,44.945898,-93.271629,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
4238 26TH AVE S,44.925774,-93.23468000000001,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,00:00
326 4TH AVE NE,44.992634,-93.25837,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,00:00
2504 CLINTON AVE S,44.957211,-93.271532,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
624 47TH AVE N,45.0403,-93.289574,4,Camden,Lind - Bohanon,1,2,Westminster,02/13/2019,00:00
1916 DUPONT AVE S,44.963781,-93.29310500000001,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,00:00
3132 HOLMES AVE,44.945634000000005,-93.29975400000001,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
3132 CLINTON AVE S,44.945465999999996,-93.271621,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3128 CLINTON AVE S,44.945726,-93.271772,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
316 4TH AVE SE,44.985639,-93.25024300000001,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
138 19TH ST E,44.963931,-93.274509,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
4236 26TH AVE S,44.92575,-93.234705,12,Powderhorn,Standish,6,2,Westminster,02/13/2019,00:00
548 33RD ST E,44.943212,-93.267923,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
1226 3RD ST NE,45.000485,-93.264604,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
3340 15TH AVE S,44.941862,-93.253573,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
326 4TH AVE NE,44.9919,-93.260542,3,Northeast,St. Anthony West,2,2,Westminster,02/13/2019,00:00
2208 6TH ST N,45.001738,-93.28644,5,Near North,Hawthorne,1,2,Westminster,02/13/2019,00:00
2510 CLINTON AVE S,44.956931,-93.27155400000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3138 CLINTON AVE S,44.945343,-93.271506,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
4332 14TH AVE S,44.924065,-93.254983,11,Nokomis,Northrop,6,2,Westminster,02/13/2019,00:00
1924 DUPONT AVE S,44.96375,-93.293036,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,00:00
1432 32ND ST W,44.944932,-93.29849,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
1228 3RD ST NE,45.000678,-93.264604,3,Northeast,Sheridan,2,2,Westminster,02/13/2019,00:00
3054 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3434 FREMONT AVE S,44.940465,-93.295777,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
3524 LONGFELLOW AVE S,44.940137,-93.246016,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
2526 CLINTON AVE S,44.956429,-93.271549,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
5836 ELLIOT AVE S,44.896440000000005,-93.261577,11,Nokomis,Diamond Lake,6,2,Westminster,02/13/2019,00:00
3224 CLINTON AVE S,44.944012,-93.271627,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
732 ALDRICH AVE N,44.985640000000004,-93.289976,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
1522 32ND AVE NE,45.025859999999994,-93.237402,1,Northeast,Waite Park,2,2,Westminster,02/13/2019,00:00
1205 TALMAGE AVE SE,44.989674,-93.23418000000001,2,University,Como,4,2,Westminster,02/13/2019,00:00
418 33RD ST E,44.943203999999994,-93.26939300000001,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3240 CLINTON AVE S,44.94399,-93.271464,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
4614 14TH AVE S,44.919208000000005,-93.254964,11,Nokomis,Northrop,6,2,Westminster,02/13/2019,00:00
954 WEEKS AVE SE,44.987738,-93.2191,2,University,Como,4,2,Westminster,02/13/2019,00:00
1209 TALMAGE AVE SE,44.989681,-93.234112,2,University,Como,4,2,Westminster,02/13/2019,00:00
3310 FREMONT AVE S,44.942605,-93.295836,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
1000 61ST ST W,44.892528999999996,-93.292364,11,Southwest,Windom,5,2,Westminster,02/13/2019,00:00
3324 15TH AVE S,44.942337,-93.253722,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
1952 DUPONT AVE S,44.963665999999996,-93.293014,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,00:00
1620 32ND ST W,44.944617,-93.302954,10,Calhoun Isle,ECCO,5,2,Westminster,02/13/2019,00:00
3244 CLINTON AVE S,44.943366999999995,-93.271567,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
330 5TH AVE SE,44.98526,-93.248428,3,University,Marcy Holmes,4,2,Westminster,02/13/2019,00:00
3244 CLINTON AVE S,44.94361,-93.271438,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
6 LONGFELLOW AVE S,44.940888,-93.245947,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
2946 CLINTON AVE S,44.948628,-93.271556,6,Phillips,Phillips West,3,2,Westminster,02/13/2019,00:00
2536 CLINTON AVE S,44.956041,-93.27154200000001,10,Powderhorn,Whittier,3,2,Westminster,02/13/2019,00:00
3248 FREMONT AVE S,44.943058,-93.295852,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
736 ALDRICH AVE N,44.985739,-93.29015799999999,5,Near North,Sumner - Glenwood,1,2,Westminster,02/13/2019,00:00
144 19TH ST E,44.963908,-93.274212,6,Central,Steven's Square - Loring Heights,3,2,Westminster,02/13/2019,00:00
340 33RD ST E,44.943197999999995,-93.270837,9,Powderhorn,Central,5,2,Westminster,02/13/2019,00:00
3540 26TH AVE S,44.938383,-93.234651,9,Powderhorn,Corcoran,6,2,Westminster,02/13/2019,00:00
1828 VINCENT AVE N,44.998038,-93.315701,5,Near North,Willard - Hay,1,2,Westminster,02/13/2019,00:00
3402 QUEEN AVE N,45.01242,-93.308846,5,Near North,Jordan,1,2,Westminster,02/13/2019,00:00
3250 15TH AVE S,44.9433,-93.253564,9,Powderhorn,Powderhorn Park,6,2,Westminster,02/13/2019,00:00
908 WEEKS AVE SE,44.986932,-93.21753299999999,2,University,Como,4,2,Westminster,02/13/2019,00:00
1766 EMERSON AVE S,44.966190000000005,-93.29434499999999,7,Calhoun Isle,Lowry Hill,3,2,Westminster,02/13/2019,00:00
5344 ELLIOT AVE S,44.90552,-93.261359,11,Nokomis,Hale,6,2,Westminster,02/13/2019,00:00
3212 FREMONT AVE S,44.944229,-93.295924,10,Calhoun Isle,South Uptown,5,2,Westminster,02/13/2019,00:00
