Location,Latitude,Longitude,Neighborhood,Community,Ward,Day,Tow_Zone,Date,Time,Emergency
1023 7TH ST SE,44.9853744507,-93.23826599120001,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
1513 26TH ST W,44.955795288100006,-93.29908752440001,East Isles,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
1207 25TH ST W,44.957122999999996,-93.294948,Lowry Hill East,Calhoun Isle,10,3,3,01/24/2018,00:00,Pembina
901 22ND AVE S,44.963806152299995,-93.2407150269,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
1023 7TH ST SE,44.9853744507,-93.23826599120001,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
1517 26TH ST W,44.9558525085,-93.29907226559999,East Isles,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
1815 25TH AVE N,45.0051193237,-93.3039398193,Jordan,Near North,5,3,1,01/24/2018,00:00,Pembina
3521 32ND ST W,44.945049285900005,-93.32585144040002,West Calhoun,Calhoun Isle,13,3,3,01/24/2018,00:00,Pembina
905 22ND AVE S,44.9637298584,-93.2407836914,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
25 22ND ST E,44.9608688354,-93.2774810791,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
1021 7TH ST SE,44.985301971400006,-93.2383422852,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
5023 EWING AVE S,44.9119682312,-93.3277587891,Fulton,Southwest,13,3,5,01/24/2018,00:00,Pembina
19 22ND ST E,44.9609222412,-93.2780914307,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
17 22ND ST E,44.960899353,-93.27819824219999,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
15 22ND ST E,44.9609031677,-93.2782287598,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
3521 32ND ST W,44.945026397700005,-93.3247299194,West Calhoun,Calhoun Isle,13,3,3,01/24/2018,00:00,Pembina
15 22ND ST E,44.960884094200004,-93.2783737183,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
13 22ND ST E,44.9608612061,-93.2786026001,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
3511 32ND ST W,44.945026397700005,-93.3240890503,West Calhoun,Calhoun Isle,13,3,3,01/24/2018,00:00,Pembina
11 22ND ST E,44.9608612061,-93.2786254883,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
1307 6TH ST SE,44.9829177856,-93.234992981,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
09 22ND ST E,44.9608612061,-93.2789382935,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
1309 6TH ST SE,44.982761383100005,-93.23536682129999,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
23 22ND ST E,44.9608917236,-93.2791061401,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
1115 22ND AVE N,45.001514434799994,-93.29502105709999,Jordan,Near North,5,3,1,01/24/2018,00:00,Pembina
1425 6TH ST SE,44.982093811000006,-93.2332458496,Marcy Holmes,University,3,3,4,01/24/2018,00:00,Pembina
33 22ND ST E,44.9608917236,-93.2792282104,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
929 21ST AVE S,44.9629936218,-93.24250030520001,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
39 22ND ST E,44.960884094200004,-93.2794647217,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
923 21ST AVE S,44.963176727299995,-93.24250030520001,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
921 21ST AVE S,44.9632148743,-93.2424926758,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
919 21ST AVE S,44.9633369446,-93.2425231934,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
905 21ST AVE S,44.963684082,-93.24243927,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
839 18TH AVE SE,44.976833343500005,-93.29244232180001,Bryn - Mawr,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
911 21ST AVE S,44.963638305699995,-93.24270629879999,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
611 22ND ST E,44.9609069824,-93.2869567871,Whittier,Powderhorn,10,3,3,01/24/2018,00:00,Pembina
911 21ST AVE S,44.963504791300004,-93.2424926758,Seward,Longfellow,6,3,4,01/24/2018,00:00,Pembina
735 ALDRICH AVE N,44.976833343500005,-93.2924575806,Bryn - Mawr,Calhoun Isle,7,3,3,01/24/2018,00:00,Pembina
1351 LASALLE AVE,44.969577789300004,-93.2793884277,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
1353 LASALLE AVE,44.969676971400006,-93.2793426514,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3023 HOLMES AVE,44.9474601746,-93.2996063232,ECCO,Calhoun Isle,10,1,5,01/22/2018,00:00,Pembina
3021 HOLMES AVE,44.9475898743,-93.2994766235,ECCO,Calhoun Isle,10,1,5,01/22/2018,00:00,Pembina
3425 2ND ST N,45.0174751282,-93.2814788818,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
3153 CHICAGO AVE S,44.9451332092,-93.2626876831,Central,Powderhorn,9,1,5,01/22/2018,00:00,Pembina
4635 LYNDALE AVE N,45.039604186999995,-93.2873840332,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
1355 LASALLE AVE,44.9696273804,-93.27939605709999,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3421 2ND ST N,45.0174713135,-93.2812423706,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
1357 LASALLE AVE,44.969535827600005,-93.2792739868,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3037 HOLMES AVE,44.9471244812,-93.299446106,ECCO,Calhoun Isle,10,1,5,01/22/2018,00:00,Pembina
4615 LYNDALE AVE N,45.0390396118,-93.28746032709999,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
3049 HOLMES AVE,44.946895599399994,-93.2995910645,ECCO,Calhoun Isle,10,1,5,01/22/2018,00:00,Pembina
1411 LASALLE AVE,44.9684448242,-93.2793197632,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3235 CHICAGO AVE S,44.9436378479,-93.26259613040001,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
4423 LYNDALE AVE N,45.03594589229999,-93.2880859375,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
1406 LASALLE AVE,44.9684829712,-93.2793426514,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
1417 LASALLE AVE,44.968387603800004,-93.2794113159,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
1412 LASALLE AVE,44.968322753900004,-93.2793884277,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
5139 BRYANT AVE N,45.0490036011,-93.29147338870001,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
5137 BRYANT AVE N,45.049028,-93.29186800000001,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
1421 LASALLE AVE,44.9677276611,-93.2794876099,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
1414 LASALLE AVE,44.968273162799996,-93.2793884277,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3235 2ND ST N,45.014209747299994,-93.28095245360001,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
1425 LASALLE AVE,44.968059539799995,-93.2794113159,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3923 LYNDALE AVE N,45.0265388489,-93.2881546021,Webber - Camden,Camden,4,1,1,01/22/2018,00:00,Pembina
1507 LASALLE AVE,44.9675064087,-93.2793502808,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
5121 BRYANT AVE N,45.0484466553,-93.2916488647,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
5119 BRYANT AVE N,45.0483093262,-93.2915649414,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
1504 LASALLE AVE,44.9675636292,-93.2793579102,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3839 LYNDALE AVE N,45.0251159668,-93.2881317139,Webber - Camden,Camden,4,1,1,01/22/2018,00:00,Pembina
3520 CHICAGO AVE S,44.9388809204,-93.2626876831,Central,Powderhorn,9,1,5,01/22/2018,00:00,Pembina
1501 LASALLE AVE,44.9676628113,-93.2792434692,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
2500 2ND ST N,45.0054779053,-93.2801971436,Hawthorne,Near North,5,1,1,01/22/2018,00:00,Pembina
5128 BRYANT AVE N,45.0483818054,-93.2916641235,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
3835 LYNDALE AVE N,45.0250854492,-93.2882843018,Webber - Camden,Camden,4,1,1,01/22/2018,00:00,Pembina
5117 BRYANT AVE N,45.048251,-93.29181700000001,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
2431 2ND ST N,45.0043869019,-93.2800598145,Hawthorne,Near North,5,1,1,01/22/2018,00:00,Pembina
2430 2ND ST N,45.0046081543,-93.2801361084,Hawthorne,Near North,5,1,1,01/22/2018,00:00,Pembina
1512 LASALLE AVE,44.9672851563,-93.2794265747,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3823 LYNDALE AVE N,45.0246582031,-93.2881317139,Webber - Camden,Camden,4,1,1,01/22/2018,00:00,Pembina
2819 JOHNSON ST NE,45.0192375183,-93.2371139526,Audubon Park,Northeast,1,1,2,01/22/2018,00:00,Pembina
5100 BRYANT AVE N,45.0478477478,-93.2912979126,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
3618 CHICAGO AVE S,44.9371948242,-93.2626419067,Central,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
2428 2ND ST N,45.0044898987,-93.2801361084,Hawthorne,Near North,5,1,1,01/22/2018,00:00,Pembina
1521 LASALLE AVE,44.966945648199996,-93.27931213379999,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3527 LYNDALE AVE N,45.019340515100005,-93.28812408450001,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
1519 LASALLE AVE,44.9670066833,-93.2793273926,Loring Park,Central,7,1,3,01/22/2018,00:00,Pembina
3521 LYNDALE AVE N,45.019203186000006,-93.2881164551,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
3632 CHICAGO AVE S,44.9367027283,-93.2626037598,Central,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
1813 LASALLE AVE,44.9650993347,-93.279296875,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
3333 LYNDALE AVE N,45.016254425,-93.2881393433,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
1925 2ND ST N,44.998550415,-93.2801055908,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
24 DIAMOND LAKE RD E,44.9038734436,-93.27718353270001,Tangletown,Southwest,11,1,5,01/22/2018,00:00,Pembina
3217 LYNDALE AVE N,45.0137825012,-93.2881164551,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
1819 LASALLE AVE,44.9650840759,-93.2789916992,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
3211 LYNDALE AVE N,45.013580322299994,-93.28810119629999,McKinley,Camden,4,1,1,01/22/2018,00:00,Pembina
1824 LASALLE AVE,44.9645347595,-93.2793807983,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
1826 LASALLE AVE,44.9644966125,-93.27940368649999,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
1820 LASALLE AVE,44.9645996094,-93.2792892456,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
2308 JOHNSON ST NE,45.011909484899995,-93.2372436523,Windom Park,Northeast,1,1,2,01/22/2018,00:00,Pembina
4132 CHICAGO AVE S,44.9277381897,-93.2625579834,Bryant,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
4144 CHICAGO AVE S,44.9273872375,-93.26258850100001,Bryant,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
2111 LYNDALE AVE N,45.000743866,-93.2880401611,Hawthorne,Near North,5,1,1,01/22/2018,00:00,Pembina
4847 BRYANT AVE N,45.043458,-93.291726,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
1902 LASALLE AVE,44.9640350342,-93.27939605709999,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
1903 LASALLE AVE,44.9639129639,-93.27917480469999,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
1906 LASALLE AVE,44.9636878967,-93.2791824341,Steven's Square - Loring Heights,Central,7,1,3,01/22/2018,00:00,Pembina
4147 CHICAGO AVE S,44.927196502700006,-93.2624435425,Bancroft,Powderhorn,8,1,6,01/22/2018,00:00,Pembina
4719 BRYANT AVE N,45.04092,-93.29176,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
4717 BRYANT AVE N,45.040859222399995,-93.2915115356,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
4709 BRYANT AVE N,45.0406341553,-93.29153442379999,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
2111 BLAISDELL AVE S,44.961475372299994,-93.279586792,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2113 BLAISDELL AVE S,44.9614181519,-93.27959442139999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2107 BLAISDELL AVE S,44.9615287781,-93.27964782709999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
5512 54TH ST W,44.902919769300006,-93.30870056149999,Armatage,Southwest,13,1,5,01/22/2018,00:00,Pembina
2115 BLAISDELL AVE S,44.9613265991,-93.27959442139999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
4535 BRYANT AVE N,45.037754058800004,-93.29159545899999,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
5514 54TH ST W,44.902744293199994,-93.3086853027,Armatage,Southwest,13,1,5,01/22/2018,00:00,Pembina
2117 BLAISDELL AVE S,44.961166381800005,-93.2796859741,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
5511 PENN AVE S,44.9029159546,-93.3086776733,Armatage,Southwest,13,1,5,01/22/2018,00:00,Pembina
4537 BRYANT AVE N,45.037765,-93.291411,Lind - Bohanon,Camden,4,1,1,01/22/2018,00:00,Pembina
5313 CHICAGO AVE S,44.906616210900005,-93.26258850100001,Hale,Nokomis,11,1,6,01/22/2018,00:00,Pembina
205 13TH AVE NE,45.0009346008,-93.265914917,Sheridan,Northeast,3,1,2,01/22/2018,00:00,Pembina
2215 BLAISDELL AVE S,44.9602432251,-93.27960968020001,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2418 PLYMOUTH AVE N,44.9916534424,-93.3119354248,Willard - Hay,Near North,5,1,1,01/22/2018,00:00,Pembina
2423 PLYMOUTH AVE N,44.9915161133,-93.311668396,Willard - Hay,Near North,5,1,1,01/22/2018,00:00,Pembina
2217 BLAISDELL AVE S,44.9599304199,-93.27954101559999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2700 PLYMOUTH AVE N,44.991710662799996,-93.31502532959999,Willard - Hay,Near North,5,1,1,01/22/2018,00:00,Pembina
2221 BLAISDELL AVE S,44.960048675500005,-93.2795791626,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2123 BLAISDELL AVE S,44.9598503113,-93.2796020508,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2219 BLAISDELL AVE S,44.959968566899995,-93.279510498,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
116 13TH AVE NE,45.000476837200004,-93.2687835693,Sheridan,Northeast,3,1,2,01/22/2018,00:00,Pembina
2315 LASALLE AVE,44.959625244099996,-93.2796020508,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2810 PLYMOUTH AVE N,44.9917831421,-93.3162612915,Willard - Hay,Near North,5,1,1,01/22/2018,00:00,Pembina
4529 4TH AVE S,44.9204826355,-93.27011108399999,Regina,Nokomis,8,1,5,01/22/2018,00:00,Pembina
2325 BLAISDELL AVE S,44.9597091675,-93.27959442139999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3909 4TH AVE S,44.931926727299995,-93.2700424194,Bryant,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
2509 LASALLE AVE,44.956974029499996,-93.2795791626,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2507 BLAISDELL AVE S,44.9570617676,-93.27961730959998,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2517 LASALLE AVE,44.956809997600004,-93.279586792,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
4353 THOMAS AVE N,45.03503799439999,-93.3134307861,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
4351 THOMAS AVE N,45.034869,-93.31396099999999,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
2515 BLAISDELL AVE S,44.9567222595,-93.2795715332,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2523 BLAISDELL AVE S,44.956661224399994,-93.27961730959998,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1047 7TH ST N,44.988925933800004,-93.29021453860001,Sumner - Glenwood,Near North,5,1,1,01/22/2018,00:00,Pembina
4211 THOMAS AVE N,45.0317955017,-93.31365203860001,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
2525 BLAISDELL AVE S,44.9564857483,-93.2795791626,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3128 4TH AVE S,44.9454803467,-93.27011108399999,Central,Powderhorn,9,1,5,01/22/2018,00:00,Pembina
24231 7TH ST N,44.9886741638,-93.2900466919,Sumner - Glenwood,Near North,5,1,1,01/22/2018,00:00,Pembina
3934 THOMAS AVE N,45.026966095,-93.31363677979999,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
3019 4TH AVE S,44.947601318400004,-93.2702331543,Central,Powderhorn,9,1,5,01/22/2018,00:00,Pembina
3930 THOMAS AVE N,45.026835,-93.313213,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
2527 BLAISDELL AVE S,44.9563217163,-93.27964782709999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2529 BLAISDELL AVE S,44.9562492371,-93.2796325684,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2535 BLAISDELL AVE S,44.9559898376,-93.2797241211,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2531 BLAISDELL AVE S,44.956211090100005,-93.27961730959998,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3912 THOMAS AVE N,45.0263633728,-93.3134536743,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
2533 BLAISDELL AVE S,44.956001281700004,-93.2794113159,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1119 VAN WHITE MEMORIAL BLVD,44.989616393999995,-93.2936782837,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
2545 BLAISDELL AVE S,44.9558906555,-93.27960968020001,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2942 4TH AVE S,44.948261261000006,-93.27015686040001,Central,Powderhorn,9,1,5,01/22/2018,00:00,Pembina
2547 BLAISDELL AVE S,44.955783843999995,-93.2793807983,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1127 VAN WHITE LANE,44.9896469116,-93.2937393188,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
3834 THOMAS AVE N,45.025096000000005,-93.313156,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
3838 THOMAS AVE N,45.0251541138,-93.3134536743,Victory,Camden,4,1,1,01/22/2018,00:00,Pembina
2607 BLAISDELL AVE S,44.9550018311,-93.27961730959998,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2609 BLAISDELL AVE S,44.9546737671,-93.2799682617,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1510 WASHINGTON AVE N,44.994331359899995,-93.2822265625,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
3115 BLOOMINGTON AVE,44.9460754395,-93.2524642944,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
3113 BLOOMINGTON AVE,44.9461479187,-93.2524642944,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
2619 BLAISDELL AVE S,44.954334259,-93.2796630859,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1511 WASHINGTON AVE N,44.9946708679,-93.28165435790001,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
2617 BLAISDELL AVE S,44.954334259,-93.27961730959998,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2621 BLAISDELL AVE S,44.9542160034,-93.2796401978,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3154 BLOOMINGTON AVE,44.944904327399996,-93.25252532959999,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
2615 BLAISDELL AVE S,44.9546661377,-93.2802047729,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1516 WASHINGTON AVE N,44.9936065674,-93.2821426392,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
2713 BLAISDELL AVE S,44.9532089233,-93.27960968020001,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3433 BLOOMINGTON AVE,44.9403572083,-93.2525024414,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
2711 BLAISDELL AVE S,44.9533729553,-93.2795028687,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
1520 WASHINGTON AVE N,44.9951057434,-93.2814407349,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
2709 BLAISDELL AVE S,44.9533653259,-93.2796020508,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3504 BLOOMINGTON AVE,44.9393463135,-93.25252532959999,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
3507 BLOOMINGTON AVE,44.9392051697,-93.25234985350001,Powderhorn Park,Powderhorn,9,1,6,01/22/2018,00:00,Pembina
2735 BLAISDELL AVE S,44.9527511597,-93.279624939,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
638 VAN WHITE MEMORIAL BLVD,44.9851837158,-93.2936172485,Sumner - Glenwood,Near North,5,1,1,01/22/2018,00:00,Pembina
2723 BLAISDELL AVE S,44.9530105591,-93.2794647217,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
644 VAN WHITE MEMORIAL BLVD,44.985290527299995,-93.2933807373,Sumner - Glenwood,Near North,5,1,1,01/22/2018,00:00,Pembina
2737 BLAISDELL AVE S,44.9526939392,-93.279624939,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
3940 BLOOMINGTON AVE,44.9312858582,-93.25247955319999,Bancroft,Powderhorn,8,1,6,01/22/2018,00:00,Pembina
1120 VAN WHITE MEMORIAL BLVD,44.9897155762,-93.2931976318,Near - North,Near North,5,1,1,01/22/2018,00:00,Pembina
4021 SHERIDAN AVE S,44.9296913147,-93.3132629395,Linden Hills,Southwest,13,1,5,01/22/2018,00:00,Pembina
2741 BLAISDELL AVE S,44.952445983900006,-93.27964782709999,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2739 BLAISDELL AVE S,44.952709198,-93.2797775269,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
4013 BLOOMINGTON AVE,44.9299964905,-93.25238800049999,Bancroft,Powderhorn,8,1,6,01/22/2018,00:00,Pembina
2803 BLAISDELL AVE S,44.9527053833,-93.2799377441,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2410 EMERSON AVE N,45.004127502399996,-93.2940979004,Jordan,Near North,5,1,1,01/22/2018,00:00,Pembina
2821 BLAISDELL AVE S,44.9509353638,-93.27960968020001,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2508 EMERSON AVE N,45.005195617700004,-93.29412841799999,Jordan,Near North,5,1,1,01/22/2018,00:00,Pembina
4743 XERXES AVE S,44.9165611267,-93.31898498540001,Fulton,Southwest,13,1,5,01/22/2018,00:00,Pembina
2819 BLAISDELL AVE S,44.951335907,-93.2794647217,Whittier,Powderhorn,10,1,3,01/22/2018,00:00,Pembina
2606 EMERSON AVE N,45.005283355699994,-93.2941436768,Jordan,Near North,5,1,1,01/22/2018,00:00,Pembina
2648 EMERSON AVE N,45.007682800299996,-93.2942123413,Hawthorne,Near North,5,1,1,01/22/2018,00:00,Pembina
2737 BLAISDELL AVE S,44.947807311999995,-93.27967834469999,Lyndale,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
3214 EMERSON AVE N,45.0137062073,-93.2943572998,Folwell,Camden,4,1,1,01/22/2018,00:00,Pembina
3023 BLAISDELL AVE S,44.947345733599995,-93.279624939,Lyndale,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
3222 EMERSON AVE N,45.0139122009,-93.2943572998,Folwell,Camden,4,1,1,01/22/2018,00:00,Pembina
3015 BLAISDELL AVE S,44.947772979700005,-93.2791519165,Lyndale,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
3025 BLAISDELL AVE S,44.946903228800004,-93.2796630859,Lyndale,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
3045 BLAISDELL AVE S,44.9468040466,-93.2796630859,Lyndale,Powderhorn,8,1,5,01/22/2018,00:00,Pembina
