Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"1535 39th Street East,Minneapolis,MN",44.932165999999995,-93.25184300000001,8,Bancroft,Powderhorn,3,6,12/13/2016,09:14,Dana
"3000 HOLMES AVE,Minneapolis,MN",44.947829,-93.29956999999999,10,ECCO,Calhoun Isle,2,5,12/12/2016,03:35,Dana
"1528 Grand St ne,Minneapolis,MN",45.003465000000006,-93.270126,3,Sheridan,Northeast,2,2,12/12/2016,13:17,Dana
"3000 Holmes Ave S ,Minneapolis,MN",44.947829,-93.29956999999999,10,ECCO,Calhoun Isle,2,5,12/12/2016,03:36,Dana
"2621 4th st n,Minneapolis,MN",45.006172,-93.284904,5,Hawthorne,Near North,3,1,12/13/2016,09:14,Dana
"14st E and park ave,Minneapolis,MN",44.968921,-93.265086,7,Elliot Park,Central,2,3,12/12/2016,03:37,Dana
"1234 Knox Ave N,Minneapolis,MN",44.990793,-93.301569,5,Near - North,Near North,2,1,12/12/2016,13:18,Dana
"3000 Holmes Ave S ,Minneapolis,MN",44.947829,-93.29956999999999,10,ECCO,Calhoun Isle,2,5,12/12/2016,03:39,Dana
"1827 bryant ave s,Minneapolis,MN",44.965149,-93.290503,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,09:14,Dana
"428 7th ave se,Minneapolis,MN",44.984883,-93.245052,3,Marcy Holmes,University,2,4,12/12/2016,13:18,Dana
"3500 Fremont Ave N,Minneapolis,MN",45.018578000000005,-93.295575,4,Folwell,Camden,2,1,12/12/2016,03:41,Dana
"52 1 4th Ave sE,Minneapolis,MN",45.000820000000004,-93.271878,3,Sheridan,Northeast,3,2,12/13/2016,09:15,Dana
"2510 Pillsbury ave s,Minneapolis,MN",44.956863,-93.281311,10,Whittier,Powderhorn,2,3,12/12/2016,13:23,Dana
"3000 holmes ave s,Minneapolis,MN",44.947829,-93.29956999999999,10,ECCO,Calhoun Isle,2,5,12/12/2016,03:45,Dana
"1907 dupont ave s,Minneapolis,MN",44.964071000000004,-93.292702,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,09:16,Dana
"600-720 van white memorial blvd,Minneapolis,MN",44.985948,-93.291966,5,Sumner - Glenwood,Near North,2,1,12/12/2016,01:32,Dana
"3700 Fremont ave n ,Minneapolis,MN",45.022188,-93.295618,4,Folwell,Camden,2,1,12/12/2016,03:47,Dana
"3048 10th ave S,Minneapolis,MN",44.946816,-93.260442,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,13:24,Dana
"1500 lasalle av s,Minneapolis,MN",44.967395,-93.27967199999999,7,Loring Park,Central,2,3,12/12/2016,01:35,Dana
"3819 14th Avenue South,Minneapolis,MN",44.933491,-93.254902,8,Bancroft,Powderhorn,3,6,12/13/2016,09:17,Dana
"3600 - 3699 Fremont AV N,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1,12/12/2016,03:49,Dana
"1350 LaSalle,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:38,Dana
"521 3rd Ave se,Minneapolis,MN",44.988423,-93.249915,3,Marcy Holmes,University,3,4,12/13/2016,09:18,Dana
"230 8th Ave se ,Minneapolis,MN",44.982147999999995,-93.24538000000001,3,Marcy Holmes,University,2,4,12/12/2016,13:25,Dana
"3600 Fremont Ave n,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1,12/12/2016,03:49,Dana
"1350 Lasalle ,Minneapolis,MN",44.969955,-93.279351,7,Loring Park,Central,2,3,12/12/2016,01:38,Dana
"4153 14th ave S,Minneapolis,MN",44.927182,-93.254906,8,Bancroft,Powderhorn,3,6,12/13/2016,09:21,Dana
"320 Clifton ave,Minneapolis,MN",44.965905,-93.283229,7,Loring Park,Central,2,3,12/12/2016,13:25,Dana
"2211 9th st s ,Minneapolis,MN",44.963688,-93.23990500000001,6,Seward,Longfellow,2,4,12/12/2016,03:50,Dana
"1500-1599 LaSalle av,Minneapolis,MN",44.967395,-93.27967199999999,7,Loring Park,Central,2,3,12/12/2016,01:38,Dana
"1521 spruce pl,Minneapolis,MN",44.967011,-93.280816,7,Loring Park,Central,3,3,12/13/2016,09:21,Dana
"3234 Girard Ave s ,Minneapolis,MN",44.943582,-93.29707900000001,10,South Uptown,Calhoun Isle,2,5,12/12/2016,13:25,Dana
"3700 Fremont ave n ,Minneapolis,MN",45.022188,-93.295618,4,Folwell,Camden,2,1,12/12/2016,03:51,Dana
"4015 Bloomington,Minneapolis,MN",44.929978999999996,-93.25206999999999,8,Bancroft,Powderhorn,2,6,12/12/2016,01:40,Dana
"3541 13th ave S,Minneapolis,MN",44.938114,-93.25596999999999,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,09:22,Dana
"2520 Pillsbury ave s,Minneapolis,MN",44.956637,-93.281777,10,Whittier,Powderhorn,2,3,12/12/2016,13:25,Dana
"3600 Fremont Ave n,Minneapolis,MN",45.020608,-93.295232,4,Folwell,Camden,2,1,12/12/2016,03:53,Dana
"1500 lasalle av ,Minneapolis,MN",44.967395,-93.27967199999999,7,Loring Park,Central,2,3,12/12/2016,01:40,Dana
"635 Summer st ne,Minneapolis,MN",44.997059,-93.256625,3,St. Anthony East,Northeast,3,2,12/13/2016,09:24,Dana
"3450 girard ave s,Minneapolis,MN",44.939713,-93.297115,10,South Uptown,Calhoun Isle,2,5,12/12/2016,13:26,Dana
"1400 Lasalle ,Minneapolis,MN",44.968778,-93.279353,7,Loring Park,Central,2,3,12/12/2016,03:54,Dana
"4000 lyndale av s,Minneapolis,MN",44.930205,-93.288696,10,East Harriet,Southwest,2,5,12/12/2016,01:40,Dana
"337 oak grove st ,Minneapolis,MN",44.967071000000004,-93.28452800000001,7,Loring Park,Central,3,3,12/13/2016,09:25,Dana
"3050 ELLIOTT AVE,Minneapolis,MN",44.947742,-93.261427,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,13:27,Dana
"628 15th St e,Minneapolis,MN",44.968072,-93.26629100000001,7,Elliot Park,Central,2,3,12/12/2016,01:41,Dana
"673 Summer st ne,Minneapolis,MN",44.997044,-93.254265,3,St. Anthony East,Northeast,3,2,12/13/2016,09:28,Dana
"3400 Girard Ave s,Minneapolis,MN",44.941148999999996,-93.297386,10,South Uptown,Calhoun Isle,2,5,12/12/2016,13:27,Dana
"1100 Van White Memorial Blvd,Minneapolis,MN",44.988817,-93.292063,5,Sumner - Glenwood,Near North,2,1,12/12/2016,01:41,Dana
"3445 Longfellow Ave. S.,Minneapolis,MN",44.939793,-93.246066,9,Corcoran,Powderhorn,3,6,12/13/2016,09:31,Dana
"1830 James ave n,Minneapolis,MN",44.998360999999996,-93.30051999999999,5,Willard - Hay,Near North,2,1,12/12/2016,13:29,Dana
"2119 4th st n,Minneapolis,MN",45.000811999999996,-93.28537299999999,5,Hawthorne,Near North,3,1,12/13/2016,09:31,Dana
"406 5th ave SE,Minneapolis,MN",44.985712,-93.248064,3,Marcy Holmes,University,2,4,12/12/2016,13:29,Dana
"1407 Dupont Ave N,Minneapolis,MN",44.993347,-93.29301,5,Near - North,Near North,3,1,12/13/2016,09:31,Dana
"3548 girard ave s,Minneapolis,MN",44.938061,-93.29741,10,South Uptown,Calhoun Isle,2,5,12/12/2016,13:31,Dana
"2729 3rd st n,Minneapolis,MN",45.008183,-93.28378000000001,5,Hawthorne,Near North,3,1,12/13/2016,09:33,Dana
"226 8th av se,Minneapolis,MN",44.98211,-93.245411,3,Marcy Holmes,University,2,4,12/12/2016,13:32,Dana
"527 4th Avenue Southeast,Minneapolis,MN",44.987918,-93.248479,3,Marcy Holmes,University,3,4,12/13/2016,09:33,Dana
"926 newton ave n,Minneapolis,MN",44.987722,-93.305389,5,Near - North,Near North,2,1,12/12/2016,13:33,Dana
"2111 6th st n ,Minneapolis,MN",45.000638,-93.28685,5,Hawthorne,Near North,3,1,12/13/2016,09:36,Dana
"618 Morgan Ave N,Minneapolis,MN",44.984956,-93.304482,5,Near - North,Near North,2,1,12/12/2016,13:34,Dana
"2419 4th st n,Minneapolis,MN",45.004296999999994,-93.28535600000001,5,Hawthorne,Near North,3,1,12/13/2016,09:36,Dana
"718 jefferson st ne,Minneapolis,MN",44.997465000000005,-93.255353,3,St. Anthony East,Northeast,2,2,12/12/2016,13:34,Dana
"817 32ND ST E,Minneapolis,MN",44.944721,-93.262425,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,09:37,Dana
"212 8th ave se,Minneapolis,MN",44.981977,-93.245518,3,Marcy Holmes,University,2,4,12/12/2016,13:36,Dana
"3449 11th ave s,Minneapolis,MN",44.939908,-93.258752,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,09:38,Dana
"1926 6th st ne,Minneapolis,MN",45.008144,-93.258533,1,Holland,Northeast,2,2,12/12/2016,13:36,Dana
"1623 4th st e,Minneapolis,MN",44.979119,-93.232303,2,University of Minnesota,University,3,4,12/13/2016,09:43,Dana
"1006 Newton av no,Minneapolis,MN",44.988192,-93.305711,5,Near - North,Near North,2,1,12/12/2016,13:37,Dana
"303 5th ave se,Minneapolis,MN",44.984755,-93.24915899999999,3,Marcy Holmes,University,3,4,12/13/2016,09:43,Dana
"1138 Jefferson st ne,Minneapolis,MN",44.999886,-93.255271,1,Logan Park,Northeast,2,2,12/12/2016,13:38,Dana
"2417 Fremont ave n,Minneapolis,MN",45.004197999999995,-93.295666,5,Jordan,Near North,3,1,12/13/2016,09:44,Dana
"2104 Aldrich Ave. n. ,Minneapolis,MN",45.000512,-93.289244,5,Hawthorne,Near North,2,1,12/12/2016,13:38,Dana
"1769 dupont s,Minneapolis,MN",44.966196999999994,-93.292753,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,09:45,Dana
"702 Jefferson st ne,Minneapolis,MN",44.997008,-93.255,3,St. Anthony East,Northeast,2,2,12/12/2016,13:39,Dana
"901 Summer st ne,Minneapolis,MN",44.997062,-93.248299,3,St. Anthony East,Northeast,3,2,12/13/2016,09:45,Dana
"208 8th Avenue Southeast ,Minneapolis,MN",44.981938,-93.245548,3,Marcy Holmes,University,2,4,12/12/2016,13:39,Dana
"215 5th st ne,Minneapolis,MN",44.991583,-93.25484399999999,3,St. Anthony East,Northeast,3,2,12/13/2016,09:46,Dana
"238 clifton av,Minneapolis,MN",44.965907,-93.282772,7,Loring Park,Central,2,3,12/12/2016,13:41,Dana
"321 5th ave se,Minneapolis,MN",44.985074,-93.248609,3,Marcy Holmes,University,3,4,12/13/2016,09:48,Dana
"1316 POWDERHORN TER,Minneapolis,MN",44.945665999999996,-93.255137,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,13:42,Dana
"1913 dupont s,Minneapolis,MN",44.963893,-93.292701,7,Lowry Hill,Calhoun Isle,3,3,12/13/2016,09:49,Dana
"404 clifton ave,Minneapolis,MN",44.966856,-93.28525,7,Loring Park,Central,2,3,12/12/2016,13:44,Dana
"1111 13th Ave SE,Minneapolis,MN",44.991246000000004,-93.233612,2,Como,University,3,4,12/13/2016,09:50,Dana
"320 19th ave ne,Minneapolis,MN",44.970483,-93.245683,6,Cedar Riverside,University,2,4,12/12/2016,13:44,Dana
"2909 6th st. N. ,Minneapolis,MN",45.009853,-93.28668,5,Hawthorne,Near North,3,1,12/13/2016,09:50,Dana
"530 7th ave se,Minneapolis,MN",44.985814000000005,-93.244315,3,Marcy Holmes,University,2,4,12/12/2016,13:45,Dana
"225 5th st ne,Minneapolis,MN",44.991664,-93.255338,3,St. Anthony East,Northeast,3,2,12/13/2016,09:50,Dana
"720 Jefferson st ne,Minneapolis,MN",44.997561,-93.25525,3,St. Anthony East,Northeast,2,2,12/12/2016,13:49,Dana
"607 Ridgewood av s,Minneapolis,MN",44.963346,-93.287228,7,Steven's Square - Loring Heights,Central,3,3,12/13/2016,09:51,Dana
"306 8th ave se,Minneapolis,MN",44.983000000000004,-93.24470600000001,3,Marcy Holmes,University,2,4,12/12/2016,13:50,Dana
"1201 Humboldt Ave N,Minneapolis,MN",44.990276,-93.29857700000001,5,Near - North,Near North,3,1,12/13/2016,09:51,Dana
"4004 39th ave,Minneapolis,MN",44.930349,-93.21692,12,Hiawatha,Longfellow,2,6,12/12/2016,13:50,Dana
"819 12th Ave n ,Minneapolis,MN",44.99082,-93.290437,5,Near - North,Near North,3,1,12/13/2016,09:52,Dana
"1908 Oliver Ave n ,Minneapolis,MN",44.999178,-93.306652,5,Willard - Hay,Near North,2,1,12/12/2016,13:51,Dana
"1041 12th Ave SE ,Minneapolis,MN",44.989124,-93.23491899999999,2,Como,University,3,4,12/13/2016,09:53,Dana
"2218 aldrich ave n,Minneapolis,MN",45.002198,-93.28931,5,Hawthorne,Near North,2,1,12/12/2016,13:51,Dana
"816 21st Ave n,Minneapolis,MN",45.000505,-93.290504,5,Hawthorne,Near North,3,1,12/13/2016,09:53,Dana
"706 Oliver Ave N,Minneapolis,MN",44.985369,-93.306659,5,Near - North,Near North,2,1,12/12/2016,13:52,Dana
"1409 spruce pl ,Minneapolis,MN",44.968573,-93.280814,7,Loring Park,Central,3,3,12/13/2016,09:53,Dana
"3012 18th ave s,Minneapolis,MN",44.947911,-93.24902800000001,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,13:52,Dana
"3037 Knox Ave s,Minneapolis,MN",44.947049,-93.304315,10,ECCO,Calhoun Isle,3,5,12/13/2016,09:55,Dana
"314 Clifton ave ,Minneapolis,MN",44.96642,-93.284026,7,Loring Park,Central,2,3,12/12/2016,13:52,Dana
"2327 6th st n,Minneapolis,MN",45.003541999999996,-93.28671899999999,5,Hawthorne,Near North,3,1,12/13/2016,09:55,Dana
"3210 Fremont Ave s,Minneapolis,MN",44.944308,-93.295815,10,South Uptown,Calhoun Isle,2,5,12/12/2016,13:54,Dana
"719 5th Ave se,Minneapolis,MN",44.98905,-93.245766,3,Marcy Holmes,University,3,4,12/13/2016,09:56,Dana
"2104 Pillsbury ave s,Minneapolis,MN",44.961731,-93.281286,10,Whittier,Powderhorn,2,3,12/12/2016,13:55,Dana
"1107 13th ave se,Minneapolis,MN",44.991009000000005,-93.233696,2,Como,University,3,4,12/13/2016,09:56,Dana
"130 14th ave ne,Minneapolis,MN",45.001673,-93.269429,3,Sheridan,Northeast,2,2,12/12/2016,13:55,Dana
"1459 32ND st w,Minneapolis,MN",44.944716,-93.299832,10,ECCO,Calhoun Isle,3,5,12/13/2016,09:58,Dana
"2406 aldrich ave n,Minneapolis,MN",45.003993,-93.289233,5,Hawthorne,Near North,2,1,12/12/2016,13:55,Dana
"727 - 5TH AVE SE,Minneapolis,MN",44.989177000000005,-93.245361,3,Marcy Holmes,University,3,4,12/13/2016,10:00,Dana
"132 14th ave ne,Minneapolis,MN",45.001713,-93.269313,3,Sheridan,Northeast,2,2,12/12/2016,13:56,Dana
"2431 6th st n,Minneapolis,MN",45.004655,-93.28688299999999,5,Hawthorne,Near North,3,1,12/13/2016,10:02,Dana
"3030 Fremont Ave s,Minneapolis,MN",44.947246,-93.29578199999999,10,South Uptown,Calhoun Isle,2,5,12/12/2016,13:56,Dana
"509 lyndale pl ,Minneapolis,MN",44.982859000000005,-93.288647,5,Sumner - Glenwood,Near North,3,3,12/13/2016,10:02,Dana
"2100 Pillsbury ave s,Minneapolis,MN",44.961783000000004,-93.281653,10,Whittier,Powderhorn,2,3,12/12/2016,13:57,Dana
"3827 10TH AVE S,Minneapolis,MN",44.933238,-93.259952,8,Bancroft,Powderhorn,3,6,12/13/2016,10:02,Dana
"316 8th ave se,Minneapolis,MN",44.983306,-93.244473,3,Marcy Holmes,University,2,4,12/12/2016,13:57,Dana
"307 6th Avenue Southeast ,Minneapolis,MN",44.984147,-93.247508,3,Marcy Holmes,University,3,4,12/13/2016,10:03,Dana
"620 Quincy st ne,Minneapolis,MN",44.995727,-93.251181,3,St. Anthony East,Northeast,2,2,12/12/2016,13:58,Dana
"113 14th st e,Minneapolis,MN",44.968902,-93.276759,7,Loring Park,Central,3,3,12/13/2016,10:03,Dana
"310 8th ave se,Minneapolis,MN",44.983121999999995,-93.244613,3,Marcy Holmes,University,2,4,12/12/2016,13:59,Dana
"329 Ridgewood av s,Minneapolis,MN",44.963663000000004,-93.283873,7,Steven's Square - Loring Heights,Central,3,3,12/13/2016,10:04,Dana
"3014 18th ave so,Minneapolis,MN",44.947788,-93.249026,9,Powderhorn Park,Powderhorn,2,6,12/12/2016,13:59,Dana
"3705 10th ave s,Minneapolis,MN",44.935694,-93.259671,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,10:04,Dana
"324 8th ave se,Minneapolis,MN",44.9834,-93.244401,3,Marcy Holmes,University,2,4,12/12/2016,14:00,Dana
"213 14TH ST E,Minneapolis,MN",44.968902,-93.27680500000001,7,Loring Park,Central,3,3,12/13/2016,10:04,Dana
"310 7th ave se,Minneapolis,MN",44.983474,-93.24618000000001,3,Marcy Holmes,University,2,4,12/12/2016,14:02,Dana
"331 oak Grove st ,Minneapolis,MN",44.967119,-93.283911,7,Loring Park,Central,3,3,12/13/2016,10:05,Dana
"624 15th ave ne,Minneapolis,MN",45.003094,-93.257313,1,Logan Park,Northeast,2,2,12/12/2016,14:02,Dana
"329 4th st ne,Minneapolis,MN",44.992484999999995,-93.257664,3,St. Anthony West,Northeast,3,2,12/13/2016,10:05,Dana
"416 8th Ave se ,Minneapolis,MN",44.984221000000005,-93.24343499999999,3,Marcy Holmes,University,2,4,12/12/2016,14:04,Dana
"1509 SPRUCE PL,Minneapolis,MN",44.967358000000004,-93.28081800000001,7,Loring Park,Central,3,3,12/13/2016,10:08,Dana
"638 19th ave ne,Minneapolis,MN",45.007308,-93.256261,1,Logan Park,Northeast,2,2,12/12/2016,14:05,Dana
"1415 girard Ave n ,Minneapolis,MN",44.99361,-93.297554,5,Near - North,Near North,3,1,12/13/2016,10:10,Dana
"2106 Bryant Ave. N. ,Minneapolis,MN",45.000456,-93.29103,5,Hawthorne,Near North,2,1,12/12/2016,14:05,Dana
"525 4th ave se,Minneapolis,MN",44.98799,-93.248797,3,Marcy Holmes,University,3,4,12/13/2016,10:14,Dana
"304 8th Avenue Southeast,Minneapolis,MN",44.982939,-93.244753,3,Marcy Holmes,University,2,4,12/12/2016,14:05,Dana
"511 lyndale pl,Minneapolis,MN",44.983342,-93.288949,5,Sumner - Glenwood,Near North,3,3,12/13/2016,10:14,Dana
"2017 PILLSBURY AV S,Minneapolis,MN",44.961811,-93.280925,10,Whittier,Powderhorn,3,3,12/13/2016,10:16,Dana
"1621 Girard Ave N,Minneapolis,MN",44.996036,-93.297552,5,Near - North,Near North,3,1,12/13/2016,10:17,Dana
"3323 6th st n ,Minneapolis,MN",45.015679,-93.286795,4,McKinley,Camden,3,1,12/13/2016,10:18,Dana
"3507 25th Ave. S.,Minneapolis,MN",44.939218,-93.235915,9,Corcoran,Powderhorn,3,6,12/13/2016,10:18,Dana
"15 23 Girard ave n,Minneapolis,MN",44.978128999999996,-93.29719200000001,5,Harrison,Near North,3,3,12/13/2016,10:19,Dana
"1321 Grand St ne,Minneapolis,MN",45.001335,-93.268699,3,Sheridan,Northeast,3,2,12/13/2016,10:21,Dana
"415 6th ave se,Minneapolis,MN",44.985326,-93.24658199999999,3,Marcy Holmes,University,3,4,12/13/2016,10:21,Dana
"3651 6th st. N. ,Minneapolis,MN",45.021836,-93.286551,4,McKinley,Camden,3,1,12/13/2016,10:23,Dana
"1701 Grand st ne,Minneapolis,MN",45.005188000000004,-93.26974,3,Sheridan,Northeast,3,2,12/13/2016,10:23,Dana
"703 Humboldt ave n ,Minneapolis,MN",44.985784,-93.29819300000001,5,Near - North,Near North,3,1,12/13/2016,10:24,Dana
"3547 12th ave s,Minneapolis,MN",44.937931,-93.257464,9,Powderhorn Park,Powderhorn,3,6,12/13/2016,10:24,Dana
"201 20th ave ne,Minneapolis,MN",45.008739,-93.26596500000001,3,Bottineau,Northeast,3,2,12/13/2016,10:28,Dana
"321 7th Avenue Southeast,Minneapolis,MN",44.983944,-93.245846,3,Marcy Holmes,University,3,4,12/13/2016,10:28,Dana
"431 Clifton pl,Minneapolis,MN",44.966637,-93.28625100000001,7,Loring Park,Central,3,3,12/13/2016,10:28,Dana
"3921 16th ave s,Minneapolis,MN",44.931613,-93.250786,8,Bancroft,Powderhorn,3,6,12/13/2016,10:29,Dana
"1623 girard Ave n ,Minneapolis,MN",44.996078999999995,-93.297201,5,Near - North,Near North,3,1,12/13/2016,10:29,Dana
"411 7th Ave se,Minneapolis,MN",44.984913,-93.245341,3,Marcy Holmes,University,3,4,12/13/2016,10:29,Dana
"3237 GIRARD AVE S,Minneapolis,MN",44.943509000000006,-93.2967,10,South Uptown,Calhoun Isle,3,5,12/13/2016,10:30,Dana
"323 Clifton av,Minneapolis,MN",44.966095,-93.283938,7,Loring Park,Central,3,3,12/13/2016,10:32,Dana
"425 7th Ave se,Minneapolis,MN",44.984913,-93.245072,3,Marcy Holmes,University,3,4,12/13/2016,10:33,Dana
"521 7th ave se,Minneapolis,MN",44.986106,-93.244427,3,Marcy Holmes,University,3,4,12/13/2016,10:33,Dana
"339 oak Grove st,Minneapolis,MN",44.967281,-93.284461,7,Loring Park,Central,3,3,12/13/2016,10:34,Dana
"959 20th ave ne,Minneapolis,MN",45.00907,-93.24586500000001,1,Windom Park,Northeast,3,2,12/13/2016,13:58,Dana
"1607 Sheridan ave n,Minneapolis,MN",44.995428000000004,-93.31236,5,Willard - Hay,Near North,3,1,12/13/2016,13:59,Dana
"3107 28th ave,Minneapolis,MN",44.946576,-93.231278,2,Longfellow,Longfellow,3,6,12/13/2016,13:59,Dana
"2311 Madison St ne,Minneapolis,MN",45.011516,-93.25395300000001,1,Holland,Northeast,3,2,12/13/2016,14:00,Dana
"855 23rd ave se,Minneapolis,MN",44.985279999999996,-93.220618,2,Como,University,3,4,12/13/2016,14:00,Dana
"2209 Howard st ne,Minneapolis,MN",45.010095,-93.253116,1,Holland,Northeast,3,2,12/13/2016,14:02,Dana
"3809 41st st e,Minneapolis,MN",44.928768,-93.21775699999999,12,Hiawatha,Longfellow,3,6,12/13/2016,14:02,Dana
"3311 Bryant Ave N. ,Minneapolis,MN",45.01532,-93.290897,4,McKinley,Camden,3,1,12/13/2016,14:02,Dana
"2721 8th Ave n,Minneapolis,MN",44.986105,-93.314913,5,Willard - Hay,Near North,3,1,12/13/2016,14:03,Dana
"1008 17TH ST E,Minneapolis,MN",44.9664,-93.25914499999999,6,Elliot Park,Central,3,3,12/13/2016,14:03,Dana
"3213 Bryant ave n,Minneapolis,MN",45.013612,-93.29056899999999,4,McKinley,Camden,3,1,12/13/2016,14:05,Dana
"503 19th Street East,Minneapolis,MN",44.963938,-93.268552,6,Ventura Village,Phillips,3,3,12/13/2016,14:06,Dana
"4600 Camden AV no,Minneapolis,MN",45.038659,-93.288641,4,Lind - Bohanon,Camden,3,1,12/13/2016,14:06,Dana
"5737 31 ave s,Minneapolis,MN",44.899504,-93.227251,11,Wenonah,Nokomis,3,6,12/13/2016,14:07,Dana
"931 20th ave ne,Minneapolis,MN",45.009066,-93.24682,1,Windom Park,Northeast,3,2,12/13/2016,14:11,Dana
"4311 1st Ave s,Minneapolis,MN",44.924638,-93.276276,8,King Field,Southwest,3,5,12/13/2016,14:11,Dana
"625 16th st e,Minneapolis,MN",44.966715,-93.26639899999999,6,Elliot Park,Central,3,3,12/13/2016,14:11,Dana
"709 23rd Ave n ,Minneapolis,MN",45.002565999999995,-93.288471,5,Hawthorne,Near North,3,1,12/13/2016,14:11,Dana
"2829 31st st e ,Minneapolis,MN",44.946847,-93.23110600000001,2,Longfellow,Longfellow,3,6,12/13/2016,14:12,Dana
"817 13th Avenue Southeast,Minneapolis,MN",44.985301,-93.233804,3,Marcy Holmes,University,3,4,12/13/2016,14:13,Dana
"933 20th ave ne,Minneapolis,MN",45.008909,-93.246814,1,Windom Park,Northeast,3,2,12/13/2016,14:13,Dana
"1841 - 36TH ST E,Minneapolis,MN",44.937725,-93.246481,12,Standish,Powderhorn,3,6,12/13/2016,14:12,Dana
"803 21st Ave n ,Minneapolis,MN",45.000225,-93.290056,5,Hawthorne,Near North,3,1,12/13/2016,14:15,Dana
"927 14th Ave n ,Minneapolis,MN",44.993047,-93.292034,5,Near - North,Near North,3,1,12/13/2016,14:15,Dana
"301 6th st se,Minneapolis,MN",44.98865,-93.249697,3,Marcy Holmes,University,3,4,12/13/2016,14:17,Dana
"1421 6th st se,Minneapolis,MN",44.982098,-93.233225,3,Marcy Holmes,University,3,4,12/13/2016,14:19,Dana
"613 16th st e,Minneapolis,MN",44.967154,-93.266914,6,Elliot Park,Central,3,3,12/13/2016,14:20,Dana
"3223 Bryant Ave n,Minneapolis,MN",45.01392,-93.290817,4,McKinley,Camden,3,1,12/13/2016,14:20,Dana
"4605 18th ave so,Minneapolis,MN",44.91943,-93.248561,11,Northrop,Nokomis,3,6,12/13/2016,14:21,Dana
"309 6th Ave se ,Minneapolis,MN",44.984215999999996,-93.247454,3,Marcy Holmes,University,3,4,12/13/2016,14:22,Dana
"1411 6th st se,Minneapolis,MN",44.98218,-93.23344300000001,3,Marcy Holmes,University,3,4,12/13/2016,14:22,Dana
"305 6th st se,Minneapolis,MN",44.988556,-93.249464,3,Marcy Holmes,University,3,4,12/13/2016,14:23,Dana
"1415 6th st se,Minneapolis,MN",44.982147,-93.233356,3,Marcy Holmes,University,3,4,12/13/2016,14:23,Dana
"2615 Morgan Ave n,Minneapolis,MN",45.006515,-93.304677,5,Jordan,Near North,3,1,12/13/2016,14:24,Dana
"1431 6th St se,Minneapolis,MN",44.982009999999995,-93.23299200000001,3,Marcy Holmes,University,3,4,12/13/2016,14:24,Dana
"3215 Bryant ave n,Minneapolis,MN",45.013690000000004,-93.290853,4,McKinley,Camden,3,1,12/13/2016,14:26,Dana
"3417 Bryant Ave. N. ,Minneapolis,MN",45.017386,-93.290909,4,McKinley,Camden,3,1,12/13/2016,14:27,Dana
"511 bryant av n,Minneapolis,MN",44.982888,-93.29086099999999,5,Sumner - Glenwood,Near North,3,3,12/13/2016,14:27,Dana
"1215 12th Ave N,Minneapolis,MN",44.990817,-93.297308,5,Near - North,Near North,3,1,12/13/2016,14:29,Dana
"2417 Jackson st ne,Minneapolis,MN",45.012316,-93.249101,1,Holland,Northeast,3,2,12/13/2016,14:32,Dana
"1325 15th Ave n ,Minneapolis,MN",44.994139000000004,-93.298114,5,Near - North,Near North,3,1,12/13/2016,14:33,Dana
"315 dupont av n,Minneapolis,MN",44.980294,-93.29304499999999,5,Sumner - Glenwood,Near North,3,3,12/13/2016,14:39,Dana
"527 BRYANT AVE N,Minneapolis,MN",44.983089,-93.29085500000001,5,Sumner - Glenwood,Near North,3,3,12/13/2016,14:40,Dana
"1809 19th St e,Minneapolis,MN",44.963746,-93.251802,6,Ventura Village,Phillips,3,3,12/13/2016,14:40,Dana
"627 18th St e,Minneapolis,MN",44.965204,-93.266141,6,Ventura Village,Phillips,3,3,12/13/2016,14:43,Dana
"2623 Polk st ne,Minneapolis,MN",45.015772999999996,-93.245211,1,Audubon Park,Northeast,3,2,12/13/2016,14:44,Dana
"2707 dupont Ave n ,Minneapolis,MN",45.008031,-93.293316,5,Hawthorne,Near North,3,1,12/13/2016,14:45,Dana
"3141 Pierce st ne,Minneapolis,MN",45.025239,-93.240951,1,Waite Park,Northeast,3,2,12/13/2016,14:46,Dana
"1319 27th Ave n,Minneapolis,MN",45.007742,-93.2957,5,Jordan,Near North,3,1,12/13/2016,14:48,Dana
"2747 Randolph St ne,Minneapolis,MN",45.018153000000005,-93.271097,1,Marshall Terrace,Northeast,3,2,12/13/2016,14:48,Dana
"477 girard TER,Minneapolis,MN",44.982831,-93.29598100000001,5,Harrison,Near North,3,3,12/13/2016,14:49,Dana
