Location,Latitude,Longitude,Ward,Neighborhood,Community,Day,Tow_Zone,Date,Time,Emergency
"4856 Camden av no ,Minneapolis,MN",45.043684999999996,-93.288847,4,Lind - Bohanon,Camden,2,1,01/12/2017,12:37,Jane
"4838 Aldrich av no ,Minneapolis,MN",45.043231,-93.28989,4,Lind - Bohanon,Camden,2,1,01/12/2017,12:42,Jane
"4514 Colfax av no ,Minneapolis,MN",45.037157,-93.292475,4,Lind - Bohanon,Camden,2,1,01/12/2017,14:17,Jane
"4604 colfax av n,Minneapolis,MN",45.038699,-93.292679,4,Lind - Bohanon,Camden,2,1,01/12/2017,14:21,Jane
"4842 Camden av no ,Minneapolis,MN",45.043381,-93.28859200000001,4,Lind - Bohanon,Camden,2,1,01/12/2017,15:22,Jane
"5024 Fremont av no ,Minneapolis,MN",45.046561,-93.29633199999999,4,Lind - Bohanon,Camden,2,1,01/12/2017,15:26,Jane
"4826 Fremont av no ,Minneapolis,MN",45.043084,-93.296325,4,Lind - Bohanon,Camden,2,1,01/12/2017,16:45,Jane
"1410 52nd av no ,Minneapolis,MN",45.049352,-93.298063,4,Lind - Bohanon,Camden,3,1,01/13/2017,14:44,Jane
"1800 block of central ave,Minneapolis,MN",45.006091999999995,-93.247698,1,Logan Park,Northeast,1,2,01/11/2017,23:46,Jane
"1726 Adams st ne,Minneapolis,MN",45.005633,-93.256298,1,Logan Park,Northeast,2,2,01/12/2017,11:04,Jane
"1314 Adams st ne,Minneapolis,MN",45.001376,-93.256641,1,Logan Park,Northeast,2,2,01/12/2017,11:16,Jane
"1416 Adams st ne,Minneapolis,MN",45.002401,-93.25657,1,Logan Park,Northeast,2,2,01/12/2017,11:21,Jane
"1718 Adams st ne,Minneapolis,MN",45.005519,-93.2563,1,Logan Park,Northeast,2,2,01/12/2017,11:25,Jane
"1318 Adams st ne,Minneapolis,MN",45.001529,-93.256293,1,Logan Park,Northeast,2,2,01/12/2017,11:40,Jane
"1114 Adams st ne,Minneapolis,MN",44.999212,-93.256538,1,Logan Park,Northeast,2,2,01/12/2017,11:41,Jane
"1420 Adams st ne,Minneapolis,MN",45.002555,-93.256297,1,Logan Park,Northeast,2,2,01/12/2017,11:51,Jane
"1712 Adams st ne,Minneapolis,MN",45.005433000000004,-93.25630100000001,1,Logan Park,Northeast,2,2,01/12/2017,12:07,Jane
"1710 Adams st ne,Minneapolis,MN",45.005404,-93.256302,1,Logan Park,Northeast,2,2,01/12/2017,12:10,Jane
"1418 Adam St ne,Minneapolis,MN",45.002518,-93.256649,1,Logan Park,Northeast,2,2,01/12/2017,12:35,Jane
"1110 Jefferson st ne,Minneapolis,MN",44.999136,-93.255016,1,Logan Park,Northeast,2,2,01/12/2017,12:40,Jane
"1131 Adams st ne,Minneapolis,MN",44.999651,-93.255961,1,Logan Park,Northeast,3,2,01/13/2017,10:45,Jane
"3220 34th Avenue South,Minneapolis,MN",44.944262,-93.223238,2,Longfellow,Longfellow,2,6,01/12/2017,15:15,Jane
"3116 32nd Ave S,Minneapolis,MN",44.946228000000005,-93.22601,2,Longfellow,Longfellow,2,6,01/12/2017,15:33,Jane
"3503 27th ave so,Minneapolis,MN",44.947228,-93.233367,2,Longfellow,Longfellow,3,6,01/13/2017,12:00,Jane
"3107 28th ave s,Minneapolis,MN",44.946576,-93.231278,2,Longfellow,Longfellow,3,6,01/13/2017,13:01,Jane
"3043 35th ave ,Minneapolis,MN",44.946994000000004,-93.221322,2,Longfellow,Longfellow,3,6,01/13/2017,13:41,Jane
"3031 29th ave so,Minneapolis,MN",44.947103000000006,-93.22998299999999,2,Longfellow,Longfellow,3,6,01/13/2017,13:45,Jane
"3119 28th Ave S,Minneapolis,MN",44.946168,-93.23129,2,Longfellow,Longfellow,3,6,01/13/2017,14:43,Jane
"3127 28th Ave S,Minneapolis,MN",44.945912,-93.231279,2,Longfellow,Longfellow,3,6,01/13/2017,14:47,Jane
"427 15th st w,Minneapolis,MN",44.968418,-93.285985,7,Loring Park,Central,1,3,01/11/2017,21:22,Jane
"336 15th st w,Minneapolis,MN",44.968422,-93.285911,7,Loring Park,Central,1,3,01/11/2017,21:37,Jane
"1400 lasalle av s,Minneapolis,MN",44.968778,-93.279353,7,Loring Park,Central,2,3,01/12/2017,01:51,Jane
"1400 lasalle av s,Minneapolis,MN",44.968778,-93.279353,7,Loring Park,Central,2,3,01/12/2017,02:08,Jane
"1400 LASALLE AVE ,Minneapolis,MN",44.968778,-93.279353,7,Loring Park,Central,2,3,01/12/2017,02:11,Jane
"1300 LASALLE AVE,Minneapolis,MN",44.970601,-93.27935500000001,7,Loring Park,Central,2,3,01/12/2017,02:12,Jane
"1500 lasalle av s,Minneapolis,MN",44.967395,-93.27967199999999,7,Loring Park,Central,2,3,01/12/2017,02:27,Jane
"1400 LASALLE AVE ,Minneapolis,MN",44.968778,-93.279353,7,Loring Park,Central,2,3,01/12/2017,02:33,Jane
"1400 LASALLE AVE ,Minneapolis,MN",44.968778,-93.279353,7,Loring Park,Central,2,3,01/12/2017,02:37,Jane
"1510 spruce pl,Minneapolis,MN",44.967040000000004,-93.280986,7,Loring Park,Central,2,3,01/12/2017,09:25,Jane
"1508 SPRUCE pl,Minneapolis,MN",44.966751,-93.28085300000001,7,Loring Park,Central,2,3,01/12/2017,09:28,Jane
"1502 SPRUCE PL,Minneapolis,MN",44.966868,-93.280854,7,Loring Park,Central,2,3,01/12/2017,09:39,Jane
"1326 SPRUCE PL,Minneapolis,MN",44.968503999999996,-93.28085300000001,7,Loring Park,Central,2,3,01/12/2017,09:42,Jane
"1522 spruce place ,Minneapolis,MN",44.966476,-93.28085,7,Loring Park,Central,2,3,01/12/2017,09:48,Jane
"102 oak grove st,Minneapolis,MN",44.966387,-93.28009200000001,7,Loring Park,Central,2,3,01/12/2017,09:56,Jane
"322 clifton Ave s,Minneapolis,MN",44.966577,-93.284418,7,Loring Park,Central,2,3,01/12/2017,10:09,Jane
"1524 SPRUCE PL,Minneapolis,MN",44.966437,-93.280849,7,Loring Park,Central,2,3,01/12/2017,10:11,Jane
"1310 SPRUCE PL,Minneapolis,MN",44.968503999999996,-93.28085300000001,7,Loring Park,Central,2,3,01/12/2017,10:13,Jane
"206 CLIFTON AV,Minneapolis,MN",44.965790000000005,-93.282852,7,Loring Park,Central,2,3,01/12/2017,10:15,Jane
"118 OAk grove st,Minneapolis,MN",44.966387,-93.28025,7,Loring Park,Central,2,3,01/12/2017,10:20,Jane
"116 OAK GROVE ST,Minneapolis,MN",44.966705,-93.280238,7,Loring Park,Central,2,3,01/12/2017,10:22,Jane
"204 clifton av,Minneapolis,MN",44.965789,-93.28285,7,Loring Park,Central,2,3,01/12/2017,10:33,Jane
"314 clifton Ave s,Minneapolis,MN",44.96642,-93.284026,7,Loring Park,Central,2,3,01/12/2017,10:34,Jane
"310 CLIFTON AVE,Minneapolis,MN",44.966307,-93.283615,7,Loring Park,Central,2,3,01/12/2017,10:50,Jane
"302 CLIFTON AVE ,Minneapolis,MN",44.965828,-93.282975,7,Loring Park,Central,2,3,01/12/2017,10:52,Jane
"210 CLIFTON AVE,Minneapolis,MN",44.965790999999996,-93.28285600000001,7,Loring Park,Central,2,3,01/12/2017,11:09,Jane
"219 14TH ST W,Minneapolis,MN",44.968784,-93.28134,7,Loring Park,Central,3,3,01/13/2017,08:27,Jane
"203 14TH ST W,Minneapolis,MN",44.968712,-93.28124,7,Loring Park,Central,3,3,01/13/2017,08:32,Jane
"205 14th st w,Minneapolis,MN",44.968784,-93.281253,7,Loring Park,Central,3,3,01/13/2017,08:33,Jane
"107 14TH ST W,Minneapolis,MN",44.968775,-93.27937,7,Loring Park,Central,3,3,01/13/2017,08:46,Jane
"113 14TH ST W,Minneapolis,MN",44.968776,-93.27940100000001,7,Loring Park,Central,3,3,01/13/2017,09:00,Jane
"1509 SPRUCE PL,Minneapolis,MN",44.967358000000004,-93.28081800000001,7,Loring Park,Central,3,3,01/13/2017,09:17,Jane
"25 OAK GROVE ST,Minneapolis,MN",44.966361,-93.27882,7,Loring Park,Central,3,3,01/13/2017,09:19,Jane
"1505 SPRUCE PL,Minneapolis,MN",44.967504999999996,-93.280821,7,Loring Park,Central,3,3,01/13/2017,09:21,Jane
"315 clifton av s,Minneapolis,MN",44.966095,-93.283937,7,Loring Park,Central,3,3,01/13/2017,09:36,Jane
"1307 SPRUCE pl,Minneapolis,MN",44.96983,-93.280815,7,Loring Park,Central,3,3,01/13/2017,09:56,Jane
"241 CLIFTON AVE,Minneapolis,MN",44.965299,-93.283067,7,Loring Park,Central,3,3,01/13/2017,10:04,Jane
"213 CLIFTON AVE,Minneapolis,MN",44.966065,-93.28384,7,Loring Park,Central,3,3,01/13/2017,10:05,Jane
"309 oak grove st,Minneapolis,MN",44.96693,-93.28326899999999,7,Loring Park,Central,3,3,01/13/2017,10:11,Jane
"1780 BRYANT AVE S,Minneapolis,MN",44.965804999999996,-93.29054000000001,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,08:23,Jane
"1806 colfax Ave s ,Minneapolis,MN",44.964984,-93.29217299999999,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,08:23,Jane
"1904 DUPONT AVE S,Minneapolis,MN",44.964151,-93.293447,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,08:37,Jane
"1826 BRYANT AVE S,Minneapolis,MN",44.96464,-93.290903,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,08:40,Jane
"1768 COLFAX AVE S,Minneapolis,MN",44.966233,-93.292142,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,08:43,Jane
"1910 dupont Ave s ,Minneapolis,MN",44.963856,-93.293093,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,08:45,Jane
"1936 dupont Ave s ,Minneapolis,MN",44.963358,-93.293364,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:05,Jane
"1940 DUPONT AVE S,Minneapolis,MN",44.963248,-93.29344,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:11,Jane
"1914 DUPONT AVE S,Minneapolis,MN",44.963698,-93.293093,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:14,Jane
"1770 COLFAX AVE S,Minneapolis,MN",44.966134000000004,-93.29181899999999,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:25,Jane
"1812 EMERSON AVE S,Minneapolis,MN",44.964873,-93.29469300000001,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:28,Jane
"1948 emerson ave s,Minneapolis,MN",44.963007,-93.29438,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:30,Jane
"1816 fremont ave s,Minneapolis,MN",44.964677,-93.296003,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,09:48,Jane
"2006 fremont ave s,Minneapolis,MN",44.962415,-93.295992,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,10:04,Jane
"1784 emerson ave s,Minneapolis,MN",44.965726000000004,-93.294358,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,10:25,Jane
"1774 FREMONT AVE S,Minneapolis,MN",44.965979,-93.295998,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,11:54,Jane
"1704 FREMONT AVE S,Minneapolis,MN",44.967134,-93.295644,7,Lowry Hill,Calhoun Isle,2,3,01/12/2017,11:57,Jane
"1729 Bryant Ave s ,Minneapolis,MN",44.966162,-93.290502,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:18,Jane
"1911 DuPont ave s,Minneapolis,MN",44.963952,-93.293056,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:31,Jane
"1785 Bryant Ave s ,Minneapolis,MN",44.965697999999996,-93.290254,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:35,Jane
"1917 colfax Ave s ,Minneapolis,MN",44.963743,-93.291535,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:54,Jane
"1911 colfax ave s,Minneapolis,MN",44.963943,-93.29179,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:54,Jane
"1779 bryant ave s,Minneapolis,MN",44.965748,-93.290502,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:55,Jane
"1901 Emerson ave s,Minneapolis,MN",44.964207,-93.29397800000001,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,08:57,Jane
"2003 Emerson ave s,Minneapolis,MN",44.962478999999995,-93.29434599999999,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,09:17,Jane
"1929 Fremont ave s,Minneapolis,MN",44.96356,-93.29525,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,09:32,Jane
"1937 FREMOUNT AVE S,Minneapolis,MN",44.963182,-93.295248,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,09:33,Jane
"1933 Fremont ave s,Minneapolis,MN",44.963359000000004,-93.295248,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,09:34,Jane
"2105 EMERSON AVE S,Minneapolis,MN",44.961679,-93.293994,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,09:36,Jane
"1821 fremont ave s,Minneapolis,MN",44.96463,-93.29559499999999,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,09:46,Jane
"1817 humbolt ave s,Minneapolis,MN",44.964749,-93.298147,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,10:00,Jane
"805 SUMMIT AVE S,Minneapolis,MN",44.965406,-93.289384,7,Lowry Hill,Calhoun Isle,3,3,01/13/2017,14:29,Jane
"2820 Emerson Ave s ,Minneapolis,MN",44.951477000000004,-93.294473,10,Lowry Hill East,Calhoun Isle,1,3,01/11/2017,21:27,Jane
"2834 emerson ave s,Minneapolis,MN",44.951218,-93.29447900000001,10,Lowry Hill East,Calhoun Isle,1,3,01/11/2017,21:34,Jane
"2906 emerson ave s,Minneapolis,MN",44.949794,-93.29449699999999,10,Lowry Hill East,Calhoun Isle,1,3,01/11/2017,22:08,Jane
"2836 EMERSON AVE S,Minneapolis,MN",44.951163,-93.294481,10,Lowry Hill East,Calhoun Isle,1,3,01/11/2017,22:47,Jane
"2806 Emerson s,Minneapolis,MN",44.951572999999996,-93.29446999999999,10,Lowry Hill East,Calhoun Isle,1,3,01/11/2017,22:59,Jane
"2305 Emerson ave s,Minneapolis,MN",44.958458,-93.294563,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,09:45,Jane
"2215 Aldrich s,Minneapolis,MN",44.96018,-93.289271,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,13:22,Jane
"2213 colfax av s,Minneapolis,MN",44.960368,-93.291815,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,13:28,Jane
"2509 Emerson ave s,Minneapolis,MN",44.956998999999996,-93.29439599999999,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,13:43,Jane
"2209 Bryant Ave s ,Minneapolis,MN",44.960421000000004,-93.290236,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,13:48,Jane
"2007 Bryant Ave s ,Minneapolis,MN",44.962288,-93.29051899999999,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:06,Jane
"2111 colfax s,Minneapolis,MN",44.961424,-93.291514,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:08,Jane
"2205 colfax s,Minneapolis,MN",44.96074,-93.291813,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:11,Jane
"2431 BRYANT AVE S,Minneapolis,MN",44.958039,-93.29055799999999,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:11,Jane
"2323 BRYANT AVE S,Minneapolis,MN",44.959289,-93.290185,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:14,Jane
"1937 Bryant Ave s ,Minneapolis,MN",44.963009,-93.29042700000001,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:24,Jane
"2113 BRYANT AVE S,Minneapolis,MN",44.961402,-93.290265,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:27,Jane
"1931 Aldrich Ave s ,Minneapolis,MN",44.96322,-93.289332,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:38,Jane
"1927 Aldrich Ave s ,Minneapolis,MN",44.963294,-93.289337,10,Lowry Hill East,Calhoun Isle,3,3,01/13/2017,14:55,Jane
"3200 NICOLLET AVE ,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,01/12/2017,01:35,Jane
"3400 block of Nicollet Avenue South,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,01/12/2017,01:43,Jane
"3200 Nicollet Ave,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,01/12/2017,02:30,Jane
"3200 Nicollet Ave,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,01/12/2017,02:34,Jane
"3200 NICOLLET AVE S,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,01/12/2017,02:36,Jane
"3200 NICOLLET AVE S,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,01/12/2017,02:44,Jane
"3200 block of Nicollet Avenue South,Minneapolis,MN",44.944375,-93.278418,8,Lyndale,Powderhorn,2,5,01/12/2017,03:15,Jane
"3500 Nicollet ,Minneapolis,MN",44.939365,-93.278296,8,Lyndale,Powderhorn,2,5,01/12/2017,03:20,Jane
"3400 NICOLLET AVE,Minneapolis,MN",44.941133,-93.27814599999999,8,Lyndale,Powderhorn,2,5,01/12/2017,03:24,Jane
"32nd & Nicollet Ave,Minneapolis,MN",44.944958,-93.277939,8,Lyndale,Powderhorn,2,5,01/12/2017,03:06,Jane
"3500 block of Grand Avenue South,Minneapolis,MN",44.939403999999996,-93.284604,8,Lyndale,Powderhorn,2,5,01/12/2017,04:10,Jane
"3000 block of Grand ave s,Minneapolis,MN",44.948355,-93.284301,8,Lyndale,Powderhorn,2,5,01/12/2017,04:41,Jane
"3400 BLOCK OF GRAND AVE S,Minneapolis,MN",44.941129,-93.284562,8,Lyndale,Powderhorn,2,5,01/12/2017,04:44,Jane
"3400 BLOCK OF GRAND AVE S,Minneapolis,MN",44.941129,-93.284562,8,Lyndale,Powderhorn,2,5,01/12/2017,04:49,Jane
"3500 block of Grand Avenue South,Minneapolis,MN",44.939403999999996,-93.284604,8,Lyndale,Powderhorn,2,5,01/12/2017,04:50,Jane
"3000 block of Grand Avenue South,Minneapolis,MN",44.948355,-93.284301,8,Lyndale,Powderhorn,2,5,01/12/2017,04:56,Jane
"3000 block of Grand Avenue South,Minneapolis,MN",44.948355,-93.284301,8,Lyndale,Powderhorn,2,5,01/12/2017,04:59,Jane
"3200 BLOCK OF GRAND AVE S,Minneapolis,MN",44.944563,-93.284586,8,Lyndale,Powderhorn,2,5,01/12/2017,05:38,Jane
"228 33rd st w,Minneapolis,MN",44.943106,-93.282696,8,Lyndale,Powderhorn,2,5,01/12/2017,13:46,Jane
"218 33rd st w,Minneapolis,MN",44.943103,-93.282237,8,Lyndale,Powderhorn,2,5,01/12/2017,13:48,Jane
"3101 Garfield Ave s,Minneapolis,MN",44.946433,-93.286589,8,Lyndale,Powderhorn,3,5,01/13/2017,13:25,Jane
"3RD & UNIVERSITY AVE SE,Minneapolis,MN",44.985686,-93.25205600000001,3,Marcy Holmes,University,1,4,01/11/2017,22:13,Jane
"413 university Ave se,Minneapolis,MN",44.9849,-93.25005999999999,3,Marcy Holmes,University,1,4,01/11/2017,22:29,Jane
"8TH & UNIVERSITY AVE SE,Minneapolis,MN",44.982813,-93.24487099999999,3,Marcy Holmes,University,1,4,01/11/2017,22:39,Jane
"707 UNIVERSITY AVE SE,Minneapolis,MN",44.983470000000004,-93.24556199999999,3,Marcy Holmes,University,1,4,01/11/2017,22:45,Jane
"200 block 5th ave se,Minneapolis,MN",44.98369,-93.249661,3,Marcy Holmes,University,1,4,01/11/2017,23:24,Jane
"200 5TH AVE SE,Minneapolis,MN",44.98369,-93.249661,3,Marcy Holmes,University,1,4,01/11/2017,23:26,Jane
"200 block of 3rd ave se,Minneapolis,MN",44.984704,-93.252815,3,Marcy Holmes,University,1,4,01/11/2017,23:29,Jane
"200 5th Ave SE,Minneapolis,MN",44.98369,-93.249661,3,Marcy Holmes,University,1,4,01/11/2017,23:34,Jane
"1321 University Ave se,Minneapolis,MN",44.979821,-93.237259,3,Marcy Holmes,University,1,4,01/11/2017,23:52,Jane
"600 MAIN ST SE,Minneapolis,MN",44.980705,-93.249633,3,Marcy Holmes,University,2,4,01/12/2017,00:15,Jane
"600 MAIN ST SE,Minneapolis,MN",44.980705,-93.249633,3,Marcy Holmes,University,2,4,01/12/2017,01:04,Jane
"1415 8th st se,Minneapolis,MN",44.984175,-93.231476,3,Marcy Holmes,University,2,4,01/12/2017,01:47,Jane
"600 block of main st se,Minneapolis,MN",44.980705,-93.249633,3,Marcy Holmes,University,2,4,01/12/2017,01:48,Jane
"100 block of 3rd ave se,Minneapolis,MN",44.983594000000004,-93.252289,3,Marcy Holmes,University,2,4,01/12/2017,01:50,Jane
"1400 8 ST SE ,Minneapolis,MN",44.984404999999995,-93.232664,3,Marcy Holmes,University,2,4,01/12/2017,02:03,Jane
"1499 8th St se,Minneapolis,MN",44.983875,-93.23129,3,Marcy Holmes,University,2,4,01/12/2017,02:15,Jane
"1323 8th st se,Minneapolis,MN",44.984792999999996,-93.23304399999999,3,Marcy Holmes,University,2,4,01/12/2017,02:18,Jane
"1318 8th st se ,Minneapolis,MN",44.984444,-93.233296,3,Marcy Holmes,University,2,4,01/12/2017,02:23,Jane
"1410 8th Street Southeast,Minneapolis,MN",44.984088,-93.23231899999999,3,Marcy Holmes,University,2,4,01/12/2017,02:24,Jane
"1125 8th St Se,Minneapolis,MN",44.985851000000004,-93.235677,3,Marcy Holmes,University,2,4,01/12/2017,02:38,Jane
"1106 8th ST SE,Minneapolis,MN",44.985935999999995,-93.236521,3,Marcy Holmes,University,2,4,01/12/2017,02:42,Jane
"1312 8th st se,Minneapolis,MN",44.984549,-93.23357800000001,3,Marcy Holmes,University,2,4,01/12/2017,02:45,Jane
"1318 8th s,Minneapolis,MN",44.984444,-93.233296,3,Marcy Holmes,University,2,4,01/12/2017,02:45,Jane
"1417 8th Street Southeast,Minneapolis,MN",44.984026,-93.231659,3,Marcy Holmes,University,2,4,01/12/2017,02:49,Jane
"1015 8th st se,Minneapolis,MN",44.986584,-93.23724200000001,3,Marcy Holmes,University,2,4,01/12/2017,03:01,Jane
"1015 8th st se,Minneapolis,MN",44.986584,-93.23724200000001,3,Marcy Holmes,University,2,4,01/12/2017,03:03,Jane
"1001 8th St se,Minneapolis,MN",44.986628,-93.23818299999999,3,Marcy Holmes,University,2,4,01/12/2017,03:15,Jane
"517 8th st se,Minneapolis,MN",44.989323999999996,-93.244208,3,Marcy Holmes,University,2,4,01/12/2017,03:37,Jane
"517 8th st se,Minneapolis,MN",44.989323999999996,-93.244208,3,Marcy Holmes,University,2,4,01/12/2017,03:37,Jane
"331 8 ST SE,Minneapolis,MN",44.990146,-93.24705300000001,3,Marcy Holmes,University,2,4,01/12/2017,03:43,Jane
"1020 8th st e,Minneapolis,MN",44.986362,-93.23759,3,Marcy Holmes,University,2,4,01/12/2017,03:45,Jane
"517 8th Street Southeast,Minneapolis,MN",44.989323999999996,-93.244208,3,Marcy Holmes,University,2,4,01/12/2017,03:53,Jane
"311 8th st se,Minneapolis,MN",44.99055,-93.247502,3,Marcy Holmes,University,2,4,01/12/2017,03:59,Jane
"311 8th st se,Minneapolis,MN",44.99055,-93.247502,3,Marcy Holmes,University,2,4,01/12/2017,04:00,Jane
"310 8 ST SE,Minneapolis,MN",44.99009,-93.247693,3,Marcy Holmes,University,2,4,01/12/2017,04:05,Jane
"1410 8th st se,Minneapolis,MN",44.984088,-93.23231899999999,3,Marcy Holmes,University,2,4,01/12/2017,04:20,Jane
"310 8th st se,Minneapolis,MN",44.99009,-93.247693,3,Marcy Holmes,University,2,4,01/12/2017,04:22,Jane
"201 8th st se,Minneapolis,MN",44.990764,-93.248553,3,Marcy Holmes,University,2,2,01/12/2017,04:23,Jane
"310 8 ST SE,Minneapolis,MN",44.99009,-93.247693,3,Marcy Holmes,University,2,4,01/12/2017,04:24,Jane
"619 8th Street Southeast,Minneapolis,MN",44.988794,-93.242888,3,Marcy Holmes,University,2,4,01/12/2017,04:30,Jane
"210 8th Street Southeast,Minneapolis,MN",44.99094,-93.249065,3,Marcy Holmes,University,2,2,01/12/2017,04:41,Jane
"311 8th st se,Minneapolis,MN",44.99055,-93.247502,3,Marcy Holmes,University,2,4,01/12/2017,04:46,Jane
"119 8 ST SE,Minneapolis,MN",44.9908,-93.248642,3,Marcy Holmes,University,2,2,01/12/2017,04:47,Jane
"110 8th st se,Minneapolis,MN",44.991495,-93.25045899999999,3,Marcy Holmes,University,2,2,01/12/2017,04:53,Jane
"310 11th Ave se,Minneapolis,MN",44.981275,-93.24061999999999,3,Marcy Holmes,University,2,4,01/12/2017,04:58,Jane
"310 11th Ave se,Minneapolis,MN",44.981275,-93.24061999999999,3,Marcy Holmes,University,2,4,01/12/2017,05:06,Jane
"800 9th ave se,Minneapolis,MN",44.987625,-93.23892,3,Marcy Holmes,University,2,4,01/12/2017,05:22,Jane
"1410 8th st se,Minneapolis,MN",44.984088,-93.23231899999999,3,Marcy Holmes,University,2,4,01/12/2017,05:33,Jane
"310 11th Ave se,Minneapolis,MN",44.981275,-93.24061999999999,3,Marcy Holmes,University,2,4,01/12/2017,05:51,Jane
"310 11th Ave se,Minneapolis,MN",44.981275,-93.24061999999999,3,Marcy Holmes,University,2,4,01/12/2017,05:55,Jane
"424 2nd ave se,Minneapolis,MN",44.987444,-93.252489,3,Marcy Holmes,University,2,4,01/12/2017,08:32,Jane
"428 2nd Ave Southeast,Minneapolis,MN",44.987482,-93.25245799999999,3,Marcy Holmes,University,2,4,01/12/2017,08:36,Jane
"426 2nd Avenue Southeast ,Minneapolis,MN",44.987463,-93.25247399999999,3,Marcy Holmes,University,2,4,01/12/2017,08:37,Jane
"416 2nd ave se,Minneapolis,MN",44.987367,-93.25255200000001,3,Marcy Holmes,University,2,4,01/12/2017,08:41,Jane
"406 2nd Ave se,Minneapolis,MN",44.987271,-93.252629,3,Marcy Holmes,University,2,4,01/12/2017,08:42,Jane
"500 3rd ave se,Minneapolis,MN",44.987639,-93.250491,3,Marcy Holmes,University,2,4,01/12/2017,08:48,Jane
"600 4th Ave se,Minneapolis,MN",44.988087,-93.248302,3,Marcy Holmes,University,2,4,01/12/2017,08:50,Jane
"504 3rd Ave se,Minneapolis,MN",44.987775,-93.250381,3,Marcy Holmes,University,2,4,01/12/2017,08:55,Jane
"324 4th ave se,Minneapolis,MN",44.985696000000004,-93.25019499999999,3,Marcy Holmes,University,2,4,01/12/2017,09:11,Jane
"624 4th Avenue Southeast ,Minneapolis,MN",44.988546,-93.2475,3,Marcy Holmes,University,2,4,01/12/2017,09:18,Jane
"520 5th ave se,Minneapolis,MN",44.986936,-93.246787,3,Marcy Holmes,University,2,4,01/12/2017,09:24,Jane
"304 5th Ave Southeast,Minneapolis,MN",44.984584999999996,-93.24894599999999,3,Marcy Holmes,University,2,4,01/12/2017,09:27,Jane
"606 5th ave se,Minneapolis,MN",44.987504,-93.246661,3,Marcy Holmes,University,2,4,01/12/2017,09:31,Jane
"300 5th Ave ae,Minneapolis,MN",44.984488,-93.249022,3,Marcy Holmes,University,2,4,01/12/2017,09:31,Jane
"330 5th Ave se,Minneapolis,MN",44.985114,-93.248199,3,Marcy Holmes,University,2,4,01/12/2017,09:34,Jane
"600 5th Ave se,Minneapolis,MN",44.987446000000006,-93.246709,3,Marcy Holmes,University,2,4,01/12/2017,09:38,Jane
