X,Y,OBJECTID,Citation_N,Address,Latitude,Longitude,Neighborho,Community,Ward,Day_ID,Date,Code,Descriptio,Tow_Dist
-93.266342163360093,44.936904907135784,1128,271118304350,3620 OAKLAND AVE S,44.9369049072,-93.2663421631,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266326904562959,44.937137604017266,1129,271118304351,3618 OAKLAND AVE S,44.9371376038,-93.2663269043,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266372680954419,44.940597534248866,1130,271118304352,3416 OAKLAND AVE S,44.9405975342,-93.2663726807,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266357422157284,44.940696715980721,1131,271118304353,3414 OAKLAND AVE S,44.9406967163,-93.2663574219,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266448974940204,44.940872192597681,1132,271118304354,3412 OAKLAND AVE S,44.9408721924,-93.2664489746,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26641082749768,44.94402694688614,1133,271118304355,3224 OAKLAND AVE S,44.944026947,-93.2664108276,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266456603889139,44.946250915447422,1134,271118304356,3108 OAKLAND AVE S,44.9462509155,-93.266456604,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266479492534529,44.947250366211506,1135,271118304357,3030 OAKLAND AVE S,44.9472503662,-93.2664794922,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.266487121483408,44.947372436588751,1136,271118304358,3030 OAKLAND AVE S,44.9473724365,-93.2664871216,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263755798591205,44.934520721654053,1137,271118304359,3748 COLUMBUS AVE S,44.9345207214,-93.2637557983,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263755798591205,44.934520721654053,1138,271118304360,3738 COLUMBUS AVE S,44.9345207214,-93.2637557983,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263740539794014,44.934612274436972,1139,271118304361,3734 COLUMBUS AVE S,44.9346122742,-93.2637405396,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263801574982665,44.934829711621944,1140,271118304362,3734 COLUMBUS AVE S,44.9348297119,-93.2638015747,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26379394513441,44.935100555046631,1141,271118304363,3720 COLUMBUS AVE S,44.9351005554,-93.2637939453,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263786316185531,44.935420989786905,1142,271118304364,3710 COLUMBUS AVE S,44.93542099,-93.2637863159,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263847351374125,44.937026977513028,1143,271118304365,3620 COLUMBUS AVE S,44.9370269775,-93.2638473511,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263862610171259,44.936946868603172,1144,271118304366,3620 COLUMBUS AVE S,44.9369468689,-93.2638626099,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26390075671452,44.936740875291207,1145,271118304367,3632 COLUMBUS AVE S,44.9367408752,-93.2639007568,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263847351374125,44.936618804913962,1146,271118304368,3636 COLUMBUS AVE S,44.9366188049,-93.2638473511,Central,Powderhorn,8,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263862610171259,44.937999725606915,1147,271118304369,3544 COLUMBUS AVE S,44.9379997253,-93.2638626099,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263809203931601,44.93900299039575,1148,271118304370,3510 COLUMBUS AVE S,44.9390029907,-93.2638092041,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263801574982665,44.939144134494256,1149,271118304371,3508 COLUMBUS AVE S,44.9391441345,-93.2638015747,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263809203931601,44.939144134494256,1150,271118304372,3504 COLUMBUS AVE S,44.9391441345,-93.2638092041,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263893127765584,44.939899444503794,1151,271118304373,3440 COLUMBUS AVE S,44.9398994446,-93.2638931274,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263870239120195,44.942432403932344,1152,271118304374,3320 COLUMBUS AVE S,44.9424324036,-93.2638702393,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26383209257699,44.942699432432903,1153,271118304375,3310 COLUMBUS AVE S,44.9426994324,-93.2638320923,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26383209257699,44.942695617508775,1154,271118304376,3306 COLUMBUS AVE S,44.9426956177,-93.2638320923,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263870239120195,44.943080902361828,1155,271118304377,3302 COLUMBUS AVE S,44.9430809021,-93.2638702393,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263984680548504,44.943691253348732,1156,271118304378,3228 COLUMBUS AVE S,44.9436912537,-93.2639846802,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26387786896845,44.943992614367687,1157,271118304379,3218 COLUMBUS AVE S,44.9439926147,-93.2638778687,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26387786896845,44.944042205683274,1158,271118304380,3216 COLUMBUS AVE S,44.9440422058,-93.2638778687,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26390075671452,44.944274902564757,1159,271118304381,3204 COLUMBUS AVE S,44.9442749023,-93.2639007568,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.26390075671452,44.944911957121178,1160,271118304382,3156 COLUMBUS AVE S,44.9449119568,-93.2639007568,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.263893127765584,44.945335388517435,1161,271118304383,3148 COLUMBUS AVE S,44.9453353882,-93.2638931274,Central,Powderhorn,9,2,2018-01-16T00:00:00.000Z,478.1000(b),Snow emergency parking restrictions - even number address,5
-93.304588318196295,44.947170257301593,1162,271118304499,3033 KNOX AVE S,44.9471702576,-93.3045883179,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299644470615817,44.938003539631723,1163,271118304500,3547 HOLMES AVE,44.93800354,-93.2996444702,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299629211818626,44.938549041405167,1164,271118304501,3527 HOLMES AVE,44.9385490417,-93.2996292114,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299621581970371,44.940380096164574,1165,271118304502,3429 HOLMES AVE,44.9403800964,-93.299621582,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299598694224301,44.943115233980905,1166,271118304503,3249 HOLMES AVE,44.9431152344,-93.2995986938,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299560546781777,44.945167541748731,1167,271118304504,3141 HOLMES AVE,44.9451675415,-93.2995605469,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299560546781777,44.94565582235839,1168,271118304505,3125 HOLMES AVE,44.9456558228,-93.2995605469,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.299568176630032,44.946193695182956,1169,271118304506,3107 HOLMES AVE,44.9461936951,-93.2995681763,ECCO,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295791625682966,44.93913269062125,1170,271118304507,3507 FREMONT AVE S,44.9391326904,-93.295791626,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295822143277235,44.942302703706844,1171,271118304508,3319 FREMONT AVE S,44.9423027039,-93.2958221436,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295799255531165,44.942623138447118,1172,271118304509,3307 FREMONT AVE S,44.9426231384,-93.2957992554,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295791625682966,44.94327545180073,1173,271118304510,3249 FREMONT AVE S,44.9432754517,-93.295791626,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295761108088641,44.943660735754406,1174,271118304511,3235 FREMONT AVE S,44.9436607361,-93.2957611084,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.29574584929145,44.94389724755996,1175,271118304512,3225 FREMONT AVE S,44.9438972473,-93.2957458496,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295738220342571,44.944290161361891,1176,271118304513,3217 FREMONT AVE S,44.9442901611,-93.2957382202,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.29574584929145,44.944866180729719,1177,271118304514,3149 FREMONT AVE S,44.9448661804,-93.2957458496,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295753479139705,44.945919036834141,1178,271118304515,3115 FREMONT AVE S,44.9459190369,-93.295753479,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295730590494315,44.946269989168741,1179,271118304516,3105 FREMONT AVE S,44.946269989,-93.2957305908,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.295730590494315,44.946968078913756,1180,271118304517,3037 FREMONT AVE S,44.9469680786,-93.2957305908,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.293357848885591,44.939262389947373,1181,271118304518,3503 DUPONT AVE S,44.9392623901,-93.2933578491,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.29331970234233,44.940380096164574,1182,271118304519,3427 DUPONT AVE S,44.9403800964,-93.2933197021,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.293289184748062,44.940616607970128,1183,271118304520,3419 DUPONT AVE S,44.9406166077,-93.2932891846,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.293304443545196,44.940761566093443,1184,271118304521,3411 DUPONT AVE S,44.9407615662,-93.2933044434,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.293197631965086,44.945186614570673,1185,271118304522,3139 DUPONT AVE S,44.945186615,-93.2931976318,CARAG,Calhoun Isle,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.292114257367075,44.929508209036669,1186,271118304523,4029 COLFAX AVE S,44.9295082092,-93.2921142578,East Harriet,Southwest,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.292129516164209,44.927829742248832,1187,271118304524,4127 COLFAX AVE S,44.9278297424,-93.2921295166,East Harriet,Southwest,10,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286926269931371,44.931655883612166,1188,271118304525,3917 GARFIELD AVE S,44.9316558838,-93.2869262695,King Field,Southwest,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286888122488847,44.9379463193672,1189,271118304526,3551 GARFIELD AVE S,44.9379463196,-93.2868881226,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286911011134237,44.93852233873497,1190,271118304527,3529 GARFIELD AVE S,44.9385223389,-93.2869110107,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286834717148452,44.942535400588326,1191,271118304528,3305 GARFIELD AVE S,44.9425354004,-93.2868347168,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.28684234609733,44.943279266724858,1192,271118304529,3243 GARFIELD AVE S,44.9432792664,-93.2868423462,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286888122488847,44.944175719933583,1193,271118304530,3217 GARFIELD AVE S,44.9441757202,-93.2868881226,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286865234742777,44.944561004786578,1194,271118304531,3205 GARFIELD AVE S,44.9445610046,-93.2868652344,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.28684234609733,44.944946288740312,1195,271118304532,3147 GARFIELD AVE S,44.9449462891,-93.2868423462,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286834717148452,44.94541168250322,1196,271118304533,3131 GARFIELD AVE S,44.9454116821,-93.2868347168,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286834717148452,44.94627761811762,1197,271118304534,3103 GARFIELD AVE S,44.9462776184,-93.2868347168,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.28681945835126,44.947502135914874,1198,271118304535,3025 GARFIELD AVE S,44.9475021362,-93.286819458,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286827087300196,44.947803496933886,1199,271118304536,3013 GARFIELD AVE S,44.9478034973,-93.2868270874,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286834717148452,44.947849273325346,1200,271118304537,3011 GARFIELD AVE S,44.9478492737,-93.2868347168,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.286811828503062,44.94806289648551,1201,271118304538,3003 GARFIELD AVE S,44.9480628967,-93.2868118286,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
-93.283020019658125,44.945865631493746,1202,271118304539,3119 PLEASANT AVE,44.9458656311,-93.2830200195,Lyndale,Powderhorn,8,3,2018-01-17T00:00:00.000Z,478.1000(c),Snow emergency parking restrictions - odd number address,5
