X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.291815999908408,44.989644000070598,2126,271119345416,2019-02-21T00:00:00.000Z,942 11TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.989644,-93.291816,5,Near North,Near - North,1,2,Yale
-93.286795000388906,44.955761999716572,2127,271119352086,2019-02-21T00:00:00.000Z,2546 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955762,-93.286795,10,Powderhorn,Whittier,3,2,Yale
-93.208722000020259,44.95646399971389,2128,271119352142,2019-02-21T00:00:00.000Z,2 RIVER TERRACE COURT,478.1000(b),Snow emergency parking restrictions - even number address,44.956464,-93.208722,2,University,Prospect Park - East River Road,4,2,Yale
-93.214115999653643,44.933814000215989,2129,271119336904,2019-02-21T00:00:00.000Z,3812 41ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.933814,-93.214116,12,Longfellow,Howe,6,2,Yale
-93.27204099989217,44.960949999742752,2130,271119349247,2019-02-21T00:00:00.000Z,310 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.96095,-93.272041,10,Powderhorn,Whittier,3,2,Yale
-93.300895999550676,45.034845999943002,2131,271119343506,2019-02-21T00:00:00.000Z,4346 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.034846,-93.300896,4,Camden,Webber - Camden,1,2,Yale
-93.228956999665741,44.946904999566129,2132,271119346725,2019-02-21T00:00:00.000Z,2918 31ST ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.946905,-93.228957,2,Longfellow,Longfellow,6,2,Yale
-93.239344000225401,44.962201999922399,2133,271119346775,2019-02-21T00:00:00.000Z,2016 23RD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.962202,-93.239344,6,Longfellow,Seward,4,2,Yale
-93.25506700044167,44.946355000283063,2134,271119340872,2019-02-21T00:00:00.000Z,3108 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946355,-93.255067,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.265349999802595,44.953792999747179,2135,271119330452,2019-02-21T00:00:00.000Z,702 27TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.953793,-93.26535,6,Phillips,Phillips West,3,2,Yale
-93.286802999858537,44.955731000085621,2136,271119352087,2019-02-21T00:00:00.000Z,2552 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.955731,-93.286803,10,Powderhorn,Whittier,3,2,Yale
-93.32637800014453,44.923354999933338,2137,271119341809,2019-02-21T00:00:00.000Z,3700 GLENDALE TER,478.1000(b),Snow emergency parking restrictions - even number address,44.923355,-93.326378,13,Southwest,Linden Hills,5,2,Yale
-93.325513999871134,44.925529000363156,2138,271119350023,2019-02-21T00:00:00.000Z,4250 DREW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.925529,-93.325514,13,Southwest,Linden Hills,5,2,Yale
-93.273053999842205,44.960925000388499,2139,271119349248,2019-02-21T00:00:00.000Z,220 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960925,-93.273054,10,Powderhorn,Whittier,3,2,Yale
-93.217409999571771,44.970908000304007,2140,271119312434,2019-02-21T00:00:00.000Z,6 WILLIAMS AVE SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970908,-93.21741,2,University,Prospect Park - East River Road,4,2,Yale
-93.208669000274085,44.95659600040517,2141,271119352143,2019-02-21T00:00:00.000Z,6 RIVER TERRACE COURT,478.1000(b),Snow emergency parking restrictions - even number address,44.956596,-93.208669,2,University,Prospect Park - East River Road,4,2,Yale
-93.266794999889271,44.953744000185509,2142,271119330453,2019-02-21T00:00:00.000Z,612 27TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.953744,-93.266795,6,Phillips,Phillips West,3,2,Yale
-93.26449399989815,45.007437999564104,2143,271119349533,2019-02-21T00:00:00.000Z,318 19TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007438,-93.264494,3,Northeast,Bottineau,2,2,Yale
-93.255080000141845,44.945754999593589,2144,271119340873,2019-02-21T00:00:00.000Z,3128 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945755,-93.25508,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.322887000134926,44.946249999937606,2145,271119310169,2019-02-21T00:00:00.000Z,3120 ABBOTT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.94625,-93.322887,13,Calhoun Isle,West Calhoun,3,2,Yale
-93.27427799962993,44.960911999789005,2146,271119349249,2019-02-21T00:00:00.000Z,142 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960912,-93.274278,10,Powderhorn,Whittier,3,2,Yale
-93.305724000062526,45.01672299966674,2147,271119351074,2019-02-21T00:00:00.000Z,3354 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.016723,-93.305724,4,Camden,Folwell,1,2,Yale
-93.286832000296556,44.952139999961105,2148,271119352088,2019-02-21T00:00:00.000Z,2746 GARFIELD AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.95214,-93.286832,10,Powderhorn,Whittier,3,2,Yale
-93.229524999778903,45.007983999561986,2149,271119344611,2019-02-21T00:00:00.000Z,1908 BENJAMIN ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.007984,-93.229525,1,Northeast,Windom Park,2,2,Yale
-93.27550300036313,44.960928999673627,2150,271119349250,2019-02-21T00:00:00.000Z,132 22ND ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.960929,-93.275503,10,Powderhorn,Whittier,3,2,Yale
-93.208669000274085,44.95659600040517,2151,271119352144,2019-02-21T00:00:00.000Z,10 RIVER TERRACE COURT,478.1000(b),Snow emergency parking restrictions - even number address,44.956596,-93.208669,2,University,Prospect Park - East River Road,4,2,Yale
-93.265996999961544,45.008535999836567,2152,271119349534,2019-02-21T00:00:00.000Z,318 20TH AVE NE,478.1000(b),Snow emergency parking restrictions - even number address,45.008536,-93.265997,3,Northeast,Bottineau,2,2,Yale
-93.208338000298454,44.956727000150977,2153,271119352145,2019-02-21T00:00:00.000Z,14 RIVER TERRACE COURT,478.1000(b),Snow emergency parking restrictions - even number address,44.956727,-93.208338,2,University,Prospect Park - East River Road,4,2,Yale
-93.326443000444101,44.924137000022597,2154,271119350024,2019-02-21T00:00:00.000Z,4250 DREW AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.924137,-93.326443,13,Southwest,Linden Hills,5,2,Yale
-93.20778700006997,44.966335999906505,2155,271119347597,2019-02-21T00:00:00.000Z,102 EMERALD ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.966336,-93.207787,2,University,Prospect Park - East River Road,4,2,Yale
-93.213990000138381,44.947991000184572,2156,271119336905,2019-02-21T00:00:00.000Z,3004 41ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.947991,-93.21399,2,Longfellow,Cooper,6,2,Yale
-93.323910999692828,44.946521999890422,2157,271119310170,2019-02-21T00:00:00.000Z,3100 CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.946522,-93.323911,13,Calhoun Isle,West Calhoun,3,2,Yale
-93.305733999624351,45.015920000407732,2158,271119351075,2019-02-21T00:00:00.000Z,3332 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.01592,-93.305734,4,Camden,Folwell,1,2,Yale
-93.214003999884653,44.948073000368709,2159,271119336906,2019-02-21T00:00:00.000Z,3002 41ST AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.948073,-93.214004,2,Longfellow,Cooper,6,2,Yale
-93.314792000050716,45.044649999697754,2160,271119349795,2019-02-21T00:00:00.000Z,5136 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04465,-93.314792,4,Camden,Shingle Creek,1,2,Yale
-93.302872999889019,45.037820000392742,2161,271119343507,2019-02-21T00:00:00.000Z,4540 KNOX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.03782,-93.302873,4,Camden,Webber - Camden,1,2,Yale
-93.314792000050716,45.044649999697754,2162,271119349796,2019-02-21T00:00:00.000Z,5100 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04465,-93.314792,4,Camden,Shingle Creek,1,2,Yale
-93.305717999785827,45.015477999809889,2163,271119351076,2019-02-21T00:00:00.000Z,3312 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.015478,-93.305718,4,Camden,Folwell,1,2,Yale
-93.244782000089174,45.031823999977689,2164,271119342455,2019-02-21T00:00:00.000Z,3508 POLK ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.031824,-93.244782,1,Northeast,Waite Park,2,2,Yale
-93.278122999776599,44.960923000296305,2165,271119349251,2019-02-21T00:00:00.000Z,2 22ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.960923,-93.278123,10,Powderhorn,Whittier,3,2,Yale
-93.241087999711397,44.963777999754939,2166,271119346776,2019-02-21T00:00:00.000Z,902 22ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963778,-93.241088,6,Longfellow,Seward,4,2,Yale
-93.208300000344707,44.955785999923989,2167,271119352146,2019-02-21T00:00:00.000Z,2126 RIVER TERRACE E,478.1000(b),Snow emergency parking restrictions - even number address,44.955786,-93.2083,2,University,Prospect Park - East River Road,4,2,Yale
-93.296968000073093,44.990888999927449,2168,271119345417,2019-02-21T00:00:00.000Z,1220 12TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.990889,-93.296968,5,Near North,Near - North,1,2,Yale
-93.305697999762856,45.013841999908436,2169,271119351077,2019-02-21T00:00:00.000Z,3218 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.013842,-93.305698,4,Camden,Folwell,1,2,Yale
-93.278156000399065,44.960950999788849,2170,271119349252,2019-02-21T00:00:00.000Z,4 22ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.960951,-93.278156,10,Powderhorn,Whittier,3,2,Yale
-93.2550699996807,44.945266999572425,2171,271119343973,2019-02-21T00:00:00.000Z,3128 14TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945267,-93.25507,9,Powderhorn,Powderhorn Park,6,2,Yale
-93.240987999596484,44.963718999732123,2172,271119346777,2019-02-21T00:00:00.000Z,904 22ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963719,-93.240988,6,Longfellow,Seward,4,2,Yale
-93.228489999713702,44.954517999905818,2173,271119348329,2019-02-21T00:00:00.000Z,2632 30TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954518,-93.22849,2,Longfellow,Seward,4,2,Yale
-93.240929999619766,44.96369400037787,2174,271119346778,2019-02-21T00:00:00.000Z,906 22ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963694,-93.24093,6,Longfellow,Seward,4,2,Yale
-93.20771200020863,44.965551999725051,2175,271119347598,2019-02-21T00:00:00.000Z,108 EMERALD ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.965552,-93.207712,2,University,Prospect Park - East River Road,4,2,Yale
-93.325030000034417,44.945367999733435,2176,271119310171,2019-02-21T00:00:00.000Z,3164 CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.945368,-93.32503,13,Calhoun Isle,West Calhoun,3,2,Yale
-93.20844900002129,44.956011999554164,2177,271119352147,2019-02-21T00:00:00.000Z,2120 RIVER TERRACE E,478.1000(b),Snow emergency parking restrictions - even number address,44.956012,-93.208449,2,University,Prospect Park - East River Road,4,2,Yale
-93.278219999753162,44.960940000180926,2178,271119349253,2019-02-21T00:00:00.000Z,6 22ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.96094,-93.27822,10,Powderhorn,Whittier,3,2,Yale
-93.278460000028929,44.9609479996505,2179,271119349254,2019-02-21T00:00:00.000Z,12 22ND ST W,478.1000(b),Snow emergency parking restrictions - even number address,44.960948,-93.27846,10,Powderhorn,Whittier,3,2,Yale
-93.297770000185324,44.990878000319526,2180,271119345418,2019-02-21T00:00:00.000Z,1324 12TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.990878,-93.29777,5,Near North,Near - North,1,2,Yale
-93.208613000389619,44.956212999830143,2181,271119352148,2019-02-21T00:00:00.000Z,2108 RIVER TERRACE E,478.1000(b),Snow emergency parking restrictions - even number address,44.956213,-93.208613,2,University,Prospect Park - East River Road,4,2,Yale
-93.286768000043139,45.034946000057914,2182,271119349797,2019-02-21T00:00:00.000Z,4422 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.034946,-93.286768,4,Camden,Camden Industrial,1,2,Yale
-93.304132000391462,45.037377999794899,2183,271119343508,2019-02-21T00:00:00.000Z,4520 LOGAN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.037378,-93.304132,4,Camden,Webber - Camden,1,2,Yale
-93.207761999816398,44.965119000441575,2184,271119347913,2019-02-21T00:00:00.000Z,114 EMERALD ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.965119,-93.207762,2,University,Prospect Park - East River Road,4,2,Yale
-93.305696999716702,45.012719000281663,2185,271119351078,2019-02-21T00:00:00.000Z,3110 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012719,-93.305697,5,Near North,Jordan,1,2,Yale
-93.241045000426368,44.963614000285929,2186,271119346779,2019-02-21T00:00:00.000Z,912 22ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963614,-93.241045,6,Longfellow,Seward,4,2,Yale
-93.29065300023575,44.951752000054796,2187,271119352090,2019-02-21T00:00:00.000Z,2800 BRYANT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.951752,-93.290653,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.22945099996366,44.963333999964163,2188,271119348783,2019-02-21T00:00:00.000Z,2910 9TH ST S,478.1000(b),Snow emergency parking restrictions - even number address,44.963334,-93.229451,6,Longfellow,Seward,4,2,Yale
-93.325466000355618,44.918542000113291,2189,271119346013,2019-02-21T00:00:00.000Z,4636 CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.918542,-93.325466,13,Southwest,Linden Hills,5,2,Yale
-93.294376000152226,44.952304000329377,2190,271119349662,2019-02-21T00:00:00.000Z,2750 EMERSON AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.952304,-93.294376,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.219463999863649,44.970265000329562,2191,271119312435,2019-02-21T00:00:00.000Z,2712 ESSEX ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970265,-93.219464,2,University,Prospect Park - East River Road,4,2,Yale
-93.207754000346824,44.963367999733464,2192,271119347914,2019-02-21T00:00:00.000Z,164 EMERALD ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.963368,-93.207754,2,University,Prospect Park - East River Road,4,2,Yale
-93.211836999777688,44.899948999746584,2193,271119343016,2019-02-21T00:00:00.000Z,4216 57TH ST E,478.1000(b),Snow emergency parking restrictions - even number address,44.899949,-93.211837,12,Nokomis,Morris Park,6,2,Yale
-93.29301999967322,45.006832000396571,2194,271119349467,2019-02-21T00:00:00.000Z,2630 DUPONT AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.006832,-93.29302,5,Near North,Hawthorne,1,2,Yale
-93.305701999947303,45.01212699996114,2195,271119351079,2019-02-21T00:00:00.000Z,3022 NEWTON AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.012127,-93.305702,5,Near North,Jordan,1,2,Yale
-93.297409999771617,44.994184999937829,2196,271119340628,2019-02-21T00:00:00.000Z,1300 15TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.994185,-93.29741,5,Near North,Near - North,1,2,Yale
-93.31254199971346,44.913893999808295,2197,271119344815,2019-02-21T00:00:00.000Z,4908 SHERIDAN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.913894,-93.312542,13,Southwest,Fulton,5,2,Yale
-93.290640999682353,44.954899000388593,2198,271119352091,2019-02-21T00:00:00.000Z,2618 BRYANT AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.954899,-93.290641,10,Calhoun Isle,Lowry Hill East,3,2,Yale
-93.219519999748172,44.97027399984529,2199,271119312436,2019-02-21T00:00:00.000Z,2710 ESSEX ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.970274,-93.21952,2,University,Prospect Park - East River Road,4,2,Yale
-93.241053999942096,44.963403999594959,2200,271119346780,2019-02-21T00:00:00.000Z,918 22ND AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.963404,-93.241054,6,Longfellow,Seward,4,2,Yale
-93.325231000310396,44.906032999723209,2201,271119350025,2019-02-21T00:00:00.000Z,5336 CHOWEN AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.906033,-93.325231,13,Southwest,Fulton,5,2,Yale
