X,Y,OBJECTID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist
-93.217566178689538,44.973248546156761,6136,533636352,2017-01-13T00:00:00.000Z,2715 4TH ST SE,-10376932,5617311,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.243994614348338,44.967700351129075,6137,533642352,2017-01-13T00:00:00.000Z,2003 6TH ST S,-10379874,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.313012177627229,45.038553569078331,6138,533618352,2017-01-13T00:00:00.000Z,4607 SHERIDAN AVE N,-10387557,5627593,478.1000(C),SNOW EMERGENCY ODD,4,Victory,Camden,3,1
-93.266964536163272,44.965170755348517,6139,533624352,2017-01-13T00:00:00.000Z,627 18TH ST E,-10382431,5616040,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.307029397835009,45.013880807417571,6140,533629352,2017-01-13T00:00:00.000Z,3235 OLIVER AVE N,-10386891,5623707,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1
-93.217539229231008,44.973242191143022,6141,533636352,2017-01-13T00:00:00.000Z,2717 4TH ST SE,-10376929,5617310,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.217521262925331,44.973229481113464,6142,533636352,2017-01-13T00:00:00.000Z,2719 4TH ST SE,-10376927,5617308,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.24387783336141,44.967700351129075,6143,533642352,2017-01-13T00:00:00.000Z,2011 6TH ST S,-10379861,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.307029397835009,45.013601384330215,6144,533629352,2017-01-13T00:00:00.000Z,3219 OLIVER AVE N,-10386891,5623663,478.1000(C),SNOW EMERGENCY ODD,4,Folwell,Camden,3,1
-93.243841900750041,44.967700351129075,6145,533642352,2017-01-13T00:00:00.000Z,2013 6TH ST S,-10379857,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.323899758870766,44.913550286197989,6146,533633352,2017-01-13T00:00:00.000Z,4941 BEARD AVE S,-10388769,5607922,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,3,5
-93.318249355733656,44.997976924612693,6147,533635352,2017-01-13T00:00:00.000Z,2811 18TH AVE N,-10388140,5621203,478.1000(C),SNOW EMERGENCY ODD,5,Willard-Hay,Near North,3,1
-93.243814951291512,44.967700351129075,6148,533642352,2017-01-13T00:00:00.000Z,2015 6TH ST S,-10379854,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.323899758870766,44.913582094315345,6149,533633352,2017-01-13T00:00:00.000Z,4939 BEARD AVE S,-10388769,5607927,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,3,5
-93.216497183501431,44.972816403619092,6150,533636352,2017-01-13T00:00:00.000Z,2805 4TH ST SE,-10376813,5617243,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.243752069221614,44.967700351129075,6151,533642352,2017-01-13T00:00:00.000Z,2019 6TH ST S,-10379847,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.216470234042916,44.972810048557477,6152,533636352,2017-01-13T00:00:00.000Z,2807 4TH ST SE,-10376810,5617242,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.219174163048109,44.965583887908906,6153,533619352,2017-01-13T00:00:00.000Z,825 THORNTON ST SE,-10377111,5616105,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.25932885624826,44.965113552144111,6154,533624352,2017-01-13T00:00:00.000Z,1023 18TH ST E,-10381581,5616031,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.306993465223641,45.006450229630573,6155,533629352,2017-01-13T00:00:00.000Z,2623 OLIVER AVE N,-10386887,5622537,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.243725119763099,44.967700351129075,6156,533642352,2017-01-13T00:00:00.000Z,2021 6TH ST S,-10379844,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.24368918715173,44.967700351129075,6157,533642352,2017-01-13T00:00:00.000Z,2023 6TH ST S,-10379840,5616438,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.292916864721491,45.004773453138263,6158,533626352,2017-01-13T00:00:00.000Z,1021 25TH AVE N,-10385320,5622273,478.1000(C),SNOW EMERGENCY ODD,5,Hawthorne,Near North,3,1
-93.216326503597458,44.972752852971261,6159,533636352,2017-01-13T00:00:00.000Z,2819 4TH ST SE,-10376794,5617233,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.231579897121804,45.024116913314295,6160,533641352,2017-01-13T00:00:00.000Z,2031 31ST AVE NE,-10378492,5625319,478.1000(C),SNOW EMERGENCY ODD,1,Waite Park,Northeast,3,2
-93.216308537291766,44.972740142833246,6161,533636352,2017-01-13T00:00:00.000Z,2821 4TH ST SE,-10376792,5617231,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.216281587833251,44.972733787763175,6162,533636352,2017-01-13T00:00:00.000Z,2823 4TH ST SE,-10376789,5617230,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.293267207682291,44.960880356728566,6163,533617352,2017-01-13T00:00:00.000Z,1113 22ND ST W,-10385359,5615365,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun-Isles,3,3
-93.245503784025644,45.013874456907999,6164,533625352,2017-01-13T00:00:00.000Z,2539 POLK ST NE,-10380042,5623706,478.1000(C),SNOW EMERGENCY ODD,1,Audubon Park,Northeast,3,2
-93.211089325491045,44.932422128639146,6165,533626352,2017-01-13T00:00:00.000Z,4331 39TH AVE S,-10376211,5610889,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6
-93.219174163048109,44.966047864006526,6166,533619352,2017-01-13T00:00:00.000Z,803 THORNTON ST SE,-10377111,5616178,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.290715992275395,44.950003553287971,6167,533635352,2017-01-13T00:00:00.000Z,905 29TH ST W,-10385075,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.29074294173391,44.950003553287971,6168,533635352,2017-01-13T00:00:00.000Z,907 29TH ST W,-10385078,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.313551166797708,44.923180979702309,6169,533636352,2017-01-13T00:00:00.000Z,4403 THOMAS AVE S,-10387617,5609436,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,3,5
-93.245503784025644,45.013842704349578,6170,533625352,2017-01-13T00:00:00.000Z,2537 POLK ST NE,-10380042,5623701,478.1000(C),SNOW EMERGENCY ODD,1,Audubon Park,Northeast,3,2
-93.313587099409077,44.923225503598445,6171,533636352,2017-01-13T00:00:00.000Z,4401 THOMAS AVE S,-10387621,5609443,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,3,5
-93.283682183600746,45.020262713546657,6172,533583352,2017-01-13T00:00:00.000Z,311 36TH AVE N,-10384292,5624712,478.1000(C),SNOW EMERGENCY ODD,4,McKinley,Camden,3,1
-93.219201112506639,44.966251249605968,6173,533614352,2017-01-13T00:00:00.000Z,801 THORNTON ST SE,-10377114,5616210,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.222902171477216,44.9394680620752,6174,533628352,2017-01-13T00:00:00.000Z,3505 34TH AVE S,-10377526,5611997,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6
-93.290787857498117,44.950003553287971,6175,533635352,2017-01-13T00:00:00.000Z,911 29TH ST W,-10385083,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.232918386895136,44.966333874799759,6176,533634352,2017-01-13T00:00:00.000Z,719 27TH AVE S,-10378641,5616223,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.222884205171539,44.937026248017446,6177,533628352,2017-01-13T00:00:00.000Z,3637 34TH AVE S,-10377524,5611613,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6
-93.232918386895136,44.966308451675879,6178,533634352,2017-01-13T00:00:00.000Z,721 27TH AVE S,-10378641,5616219,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.290841756415162,44.950003553287971,6179,533635352,2017-01-13T00:00:00.000Z,915 29TH ST W,-10385089,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.245584632401233,44.966581749667057,6180,533642352,2017-01-13T00:00:00.000Z,1903 7TH ST S,-10380051,5616262,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4
-93.3010556011956,44.956621421537996,6181,533617352,2017-01-13T00:00:00.000Z,1633 26TH ST W,-10386226,5614695,478.1000(C),SNOW EMERGENCY ODD,7,East Isles,Calhoun-Isles,3,3
-93.221761311066388,44.965831766016997,6182,533619352,2017-01-13T00:00:00.000Z,815 SUPERIOR ST,-10377399,5616144,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.298225908050625,44.979393514839238,6183,533621352,2017-01-13T00:00:00.000Z,247 HUMBOLDT AVE N,-10385911,5618278,478.1000(C),SNOW EMERGENCY ODD,5,Harrison,Near North,3,3
-93.232918386895136,44.966283028540737,6184,533634352,2017-01-13T00:00:00.000Z,723 27TH AVE S,-10378641,5616215,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.290859722720853,44.950003553287971,6185,533635352,2017-01-13T00:00:00.000Z,917 29TH ST W,-10385091,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.229792249706406,44.963893203528329,6186,533626352,2017-01-13T00:00:00.000Z,913 29TH AVE S,-10378293,5615839,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4
-93.232918386895136,44.966232182236652,6187,533634352,2017-01-13T00:00:00.000Z,727 27TH AVE S,-10378641,5616207,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.290886672179369,44.950003553287971,6188,533635352,2017-01-13T00:00:00.000Z,919 29TH ST W,-10385094,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.245494800872805,44.966581749667057,6189,533642352,2017-01-13T00:00:00.000Z,1909 7TH ST S,-10380041,5616262,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4
-93.319165637323451,44.917882389687414,6190,533619352,2017-01-13T00:00:00.000Z,3121 47TH ST W,-10388242,5608603,478.1000(C),SNOW EMERGENCY ODD,13,Fulton,Southwest,3,5
-93.253624554194104,44.963708877782828,6191,533624352,2017-01-13T00:00:00.000Z,1513 19TH ST E,-10380946,5615810,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.249070095703615,45.01502388766891,6192,533625352,2017-01-13T00:00:00.000Z,2601 JACKSON ST NE,-10380439,5623887,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.271581876723644,44.904509705758848,6193,533630352,2017-01-13T00:00:00.000Z,5433 CLINTON AVE S,-10382945,5606501,478.1000(C),SNOW EMERGENCY ODD,11,Page,Nokomis,3,5
-93.234202977751437,45.030453237892722,6194,533641352,2017-01-13T00:00:00.000Z,1831 34TH AVE NE,-10378784,5626317,478.1000(C),SNOW EMERGENCY ODD,1,Waite Park,Northeast,3,2
-93.24546785141429,44.966581749667057,6195,533642352,2017-01-13T00:00:00.000Z,1911 7TH ST S,-10380038,5616262,478.1000(C),SNOW EMERGENCY ODD,6,Cedar-Riverside,University,3,4
-93.229792249706406,44.963905915626874,6196,533626352,2017-01-13T00:00:00.000Z,911 29TH AVE S,-10378293,5615841,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4
-93.224258627556225,44.94070164740323,6197,533628352,2017-01-13T00:00:00.000Z,3437 33RD AVE S,-10377677,5612191,478.1000(C),SNOW EMERGENCY ODD,12,Howe,Longfellow,3,6
-93.232918386895136,44.966206759067703,6198,533634352,2017-01-13T00:00:00.000Z,729 27TH AVE S,-10378641,5616203,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.290940571096428,44.950003553287971,6199,533635352,2017-01-13T00:00:00.000Z,923 29TH ST W,-10385100,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.249061112550777,45.01390620944882,6200,533625352,2017-01-13T00:00:00.000Z,2541 JACKSON ST NE,-10380438,5623711,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.229792249706406,44.963918627722606,6201,533626352,2017-01-13T00:00:00.000Z,909 29TH AVE S,-10378293,5615843,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4
-93.298414554260304,44.906233951522772,6202,533631352,2017-01-13T00:00:00.000Z,5337 HUMBOLDT AVE S,-10385932,5606772,478.1000(C),SNOW EMERGENCY ODD,13,Lynnhurst,Southwest,3,5
-93.232918386895136,44.966181335887498,6203,533634352,2017-01-13T00:00:00.000Z,731 27TH AVE S,-10378641,5616199,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.290958537402105,44.950003553287971,6204,533635352,2017-01-13T00:00:00.000Z,925 29TH ST W,-10385102,5613654,478.1000(C),SNOW EMERGENCY ODD,10,Lowry Hill East,Calhoun-Isles,3,3
-93.233798735873577,44.982335495259662,6205,533639352,2017-01-13T00:00:00.000Z,1427 6TH ST SE,-10378739,5618741,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.229792249706406,44.96396312003548,6206,533626352,2017-01-13T00:00:00.000Z,903 29TH AVE S,-10378293,5615850,478.1000(C),SNOW EMERGENCY ODD,6,Seward,Longfellow,3,4
-93.249061112550777,45.013836353835778,6207,533625352,2017-01-13T00:00:00.000Z,2537 JACKSON ST NE,-10380438,5623700,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.232918386895136,44.966384721013711,6208,533634352,2017-01-13T00:00:00.000Z,715 27TH AVE S,-10378641,5616231,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.233825685332107,44.982341849265659,6209,533639352,2017-01-13T00:00:00.000Z,1425 6TH ST SE,-10378742,5618742,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.220332989764628,44.971774164101866,6210,533619352,2017-01-13T00:00:00.000Z,2629 DELAWARE ST SE,-10377240,5617079,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.233879584249152,44.982367265282605,6211,533639352,2017-01-13T00:00:00.000Z,1421 6TH ST SE,-10378748,5618746,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.249061112550777,45.013525177797042,6212,533625352,2017-01-13T00:00:00.000Z,2519 JACKSON ST NE,-10380438,5623651,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.265149939289344,44.906297575838295,6213,533630352,2017-01-13T00:00:00.000Z,5341 PARK AVE S,-10382229,5606782,478.1000(C),SNOW EMERGENCY ODD,11,Page,Nokomis,3,5
-93.233933483166197,44.982386327287912,6214,533639352,2017-01-13T00:00:00.000Z,1417 6TH ST SE,-10378754,5618749,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.220521635974293,44.971850426172196,6215,533614352,2017-01-13T00:00:00.000Z,2615 DELAWARE ST SE,-10377261,5617091,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.321761768494568,44.919676204763512,6216,533619352,2017-01-13T00:00:00.000Z,3323 46TH ST W,-10388531,5608885,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,3,5
-93.300561527789341,45.004671828743099,6217,533626352,2017-01-13T00:00:00.000Z,1549 25TH AVE N,-10386171,5622257,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.32788827873226,44.946602142559591,6218,533640352,2017-01-13T00:00:00.000Z,3821 31ST ST W,-10389213,5613119,478.1000(C),SNOW EMERGENCY ODD,13,West Calhoun,Calhoun-Isles,3,3
-93.220656383266913,44.971901267496087,6219,533614352,2017-01-13T00:00:00.000Z,2605 DELAWARE ST SE,-10377276,5617099,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.220629433808398,44.971894912333063,6220,533619352,2017-01-13T00:00:00.000Z,2607 DELAWARE ST SE,-10377273,5617098,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.321779734800245,44.919676204763512,6221,533619352,2017-01-13T00:00:00.000Z,3325 46TH ST W,-10388533,5608885,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,3,5
-93.25943665408235,44.963893203528329,6222,533624352,2017-01-13T00:00:00.000Z,1015 19TH ST E,-10381593,5615839,478.1000(C),SNOW EMERGENCY ODD,6,Ventura Village,Phillips,3,3
-93.249070095703615,45.012331262204839,6223,533625352,2017-01-13T00:00:00.000Z,2415 JACKSON ST NE,-10380439,5623463,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.233960432624713,44.982399035287941,6224,533639352,2017-01-13T00:00:00.000Z,1415 6TH ST SE,-10378757,5618751,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.220683332725443,44.971913977820009,6225,533614352,2017-01-13T00:00:00.000Z,2603 DELAWARE ST SE,-10377279,5617101,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.220710282183958,44.971926688141124,6226,533619352,2017-01-13T00:00:00.000Z,2601 DELAWARE ST SE,-10377282,5617103,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.249070095703615,45.012293158105862,6227,533625352,2017-01-13T00:00:00.000Z,2411 JACKSON ST NE,-10380439,5623457,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.30054356148365,45.00466547721242,6228,533626352,2017-01-13T00:00:00.000Z,1547 25TH AVE N,-10386169,5622256,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.24519835682905,45.031202376194045,6229,533641352,2017-01-13T00:00:00.000Z,1007 35TH AVE NE,-10380008,5626435,478.1000(C),SNOW EMERGENCY ODD,1,Waite Park,Northeast,3,2
-93.234391623961102,44.967299945157841,6230,533642352,2017-01-13T00:00:00.000Z,2607 6TH ST S,-10378805,5616375,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.249070095703615,45.012216949831874,6231,533625352,2017-01-13T00:00:00.000Z,2403 JACKSON ST NE,-10380439,5623445,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.221716395302181,44.97232070669844,6232,533614352,2017-01-13T00:00:00.000Z,2529 DELAWARE ST SE,-10377394,5617165,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.31822240627514,45.046252899216121,6233,533618352,2017-01-13T00:00:00.000Z,5025 WASHBURN AVE N,-10388137,5628806,478.1000(C),SNOW EMERGENCY ODD,4,Shingle Creek,Camden,3,1
-93.249070095703615,45.012236001909883,6234,533625352,2017-01-13T00:00:00.000Z,2405 JACKSON ST NE,-10380439,5623448,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.263865348433058,44.907837262801223,6235,533630352,2017-01-13T00:00:00.000Z,5257 COLUMBUS AVE S,-10382086,5607024,478.1000(C),SNOW EMERGENCY ODD,11,Page,Nokomis,3,5
-93.327528952618607,44.947365093341986,6236,533640352,2017-01-13T00:00:00.000Z,3039 EWING AVE S,-10389173,5613239,478.1000(C),SNOW EMERGENCY ODD,13,West Calhoun,Calhoun-Isles,3,3
-93.315087285933558,44.977124973296668,6237,533610352,2017-01-13T00:00:00.000Z,2729 CHESTNUT AVE,-10387788,5617921,478.1000(C),SNOW EMERGENCY ODD,7,Bryn-Mawr,Calhoun-Isles,3,3
-93.221743344760696,44.972333416929409,6238,533614352,2017-01-13T00:00:00.000Z,2527 DELAWARE ST SE,-10377397,5617167,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.322929578363926,44.919682565710239,6239,533619352,2017-01-13T00:00:00.000Z,3415 46TH ST W,-10388661,5608886,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,3,5
-93.263865348433058,44.908568917770076,6240,533630352,2017-01-13T00:00:00.000Z,5215 COLUMBUS AVE S,-10382086,5607139,478.1000(C),SNOW EMERGENCY ODD,11,Page,Nokomis,3,5
-93.208663874223916,44.969746826886883,6241,533636352,2017-01-13T00:00:00.000Z,3229 4TH ST SE,-10375941,5616760,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.234041281000287,44.982430805275669,6242,533639352,2017-01-13T00:00:00.000Z,1409 6TH ST SE,-10378766,5618756,478.1000(C),SNOW EMERGENCY ODD,3,Marcy-Holmes,University,3,4
-93.221770294219226,44.972339772043846,6243,533614352,2017-01-13T00:00:00.000Z,2525 DELAWARE ST SE,-10377400,5617168,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.249079078856454,45.011086515192801,6244,533625352,2017-01-13T00:00:00.000Z,2315 JACKSON ST NE,-10380440,5623267,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
-93.303418170392845,45.005065622270124,6245,533626352,2017-01-13T00:00:00.000Z,1819 25TH AVE N,-10386489,5622319,478.1000(C),SNOW EMERGENCY ODD,5,Jordan,Near North,3,1
-93.232918386895136,44.966410144103776,6246,533634352,2017-01-13T00:00:00.000Z,713 27TH AVE S,-10378641,5616235,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.208717773140961,44.969753182287917,6247,533636352,2017-01-13T00:00:00.000Z,3227 4TH ST SE,-10375947,5616761,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.327528952618607,44.947676628662336,6248,533640352,2017-01-13T00:00:00.000Z,3011 EWING AVE S,-10389173,5613288,478.1000(C),SNOW EMERGENCY ODD,13,West Calhoun,Calhoun-Isles,3,3
-93.221797243677742,44.972352482270594,6249,533614352,2017-01-13T00:00:00.000Z,2523 DELAWARE ST SE,-10377403,5617170,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.221815209983433,44.972358837382906,6250,533614352,2017-01-13T00:00:00.000Z,2521 DELAWARE ST SE,-10377405,5617171,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.318231389427979,45.046741609847793,6251,533618352,2017-01-13T00:00:00.000Z,5053 WASHBURN AVE N,-10388138,5628883,478.1000(C),SNOW EMERGENCY ODD,4,Shingle Creek,Camden,3,1
-93.322956527822441,44.919682565710239,6252,533619352,2017-01-13T00:00:00.000Z,3417 46TH ST W,-10388664,5608886,478.1000(C),SNOW EMERGENCY ODD,13,Linden Hills,Southwest,3,5
-93.232927370047975,44.967217321355584,6253,533626352,2017-01-13T00:00:00.000Z,601 27TH AVE S,-10378642,5616362,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.302241377370635,44.901315578817737,6254,533631352,2017-01-13T00:00:00.000Z,5609 KNOX AVE S,-10386358,5605999,478.1000(C),SNOW EMERGENCY ODD,13,Kenny,Southwest,3,5
-93.232918386895136,44.966429211413931,6255,533634352,2017-01-13T00:00:00.000Z,711 27TH AVE S,-10378641,5616238,478.1000(C),SNOW EMERGENCY ODD,2,Cedar-Riverside,University,3,4
-93.208771672058006,44.969759537688269,6256,533636352,2017-01-13T00:00:00.000Z,3225 4TH ST SE,-10375953,5616762,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.221896058358993,44.972390612933935,6257,533614352,2017-01-13T00:00:00.000Z,2515 DELAWARE ST SE,-10377414,5617176,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.221869108900478,44.972384257825134,6258,533619352,2017-01-13T00:00:00.000Z,2517 DELAWARE ST SE,-10377411,5617175,478.1000(C),SNOW EMERGENCY ODD,2,Prospect Park,University,3,4
-93.249097045162131,45.008069796688275,6259,533625352,2017-01-13T00:00:00.000Z,1915 JACKSON ST NE,-10380442,5622792,478.1000(C),SNOW EMERGENCY ODD,1,Holland,Northeast,3,2
