X,Y,OBJECTID,Call_Taken,Tow_Reason,Location,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.29078800016606,45.001652999886062,586,02/25/2019 03:08pm,Snow Emergency,"2202 Bryant Ave n,Minneapolis,MN",45.001653,-93.290788,5,Near North,Hawthorne,1,2,Armatage
-93.26039299963719,44.942779999997072,587,02/25/2019 03:10pm,Snow Emergency,"3310 10th ave,Minneapolis,MN",44.94278,-93.260393,9,Powderhorn,Powderhorn Park,6,2,Armatage
-93.223232000056726,44.946429000098306,588,02/25/2019 03:12pm,Snow Emergency,"3108 34th av s,Minneapolis,MN",44.946429,-93.223232,2,Longfellow,Longfellow,6,2,Armatage
-93.261058999772956,44.96799700006153,589,02/25/2019 03:13pm,Snow Emergency,"900 15th st e ,Minneapolis,MN",44.967997,-93.261059,6,Central,Elliot Park,3,2,Armatage
-93.291536999632797,45.006444999637097,590,02/25/2019 03:15pm,Snow Emergency,"2614 Colfax ave n ,Minneapolis,MN",45.006445,-93.291537,5,Near North,Hawthorne,1,2,Armatage
-93.306675999897436,44.985953999877268,591,02/25/2019 03:16pm,Snow Emergency,"726 Oliver ave . N. ,Minneapolis,MN",44.985954,-93.306676,5,Near North,Near - North,1,2,Armatage
-93.215276000087272,44.948032000276669,592,02/25/2019 03:17pm,Snow Emergency,"3006 40th av s,Minneapolis,MN",44.948032,-93.215276,2,Longfellow,Cooper,6,2,Armatage
-93.226048000414835,44.968553999667392,593,02/25/2019 03:17pm,Snow Emergency,"644 Ontario st se,Minneapolis,MN",44.968554,-93.226048,2,University,Prospect Park - East River Road,4,2,Armatage
-93.289040999642395,45.008139999561365,594,02/25/2019 03:17pm,Snow Emergency,"2712 aldrich ave n,Minneapolis,MN",45.00814,-93.289041,5,Near North,Hawthorne,1,2,Armatage
-93.2380960002302,44.985070999626998,595,02/25/2019 03:17pm,Snow Emergency,"1020 7th st se,Minneapolis,MN",44.985071,-93.238096,3,University,Marcy Holmes,4,2,Armatage
-93.296048999961329,44.946063000307277,596,02/25/2019 03:18pm,Snow Emergency,"3112 FREMONT AVE S ,Minneapolis,MN",44.946063,-93.296049,10,Calhoun Isle,CARAG,5,2,Armatage
-93.260897000396199,44.967996000015432,597,02/25/2019 03:27pm,Snow Emergency,"904 15TH ST E,Minneapolis,MN",44.967996,-93.260897,6,Central,Elliot Park,3,2,Armatage
-93.28169800006259,44.95824700009905,598,02/25/2019 03:29pm,Snow Emergency,"2422 Pillsbury Ave S,Minneapolis,MN",44.958247,-93.281698,10,Powderhorn,Whittier,3,2,Armatage
-93.283376000102294,44.939182000449023,599,02/25/2019 03:29pm,Snow Emergency,"3506 pleasant ave s,Minneapolis,MN",44.939182,-93.283376,8,Powderhorn,Lyndale,5,2,Armatage
-93.298477999560021,44.941508999840551,600,02/25/2019 03:30pm,Snow Emergency,"1422 34th st w,Minneapolis,MN",44.941509,-93.298478,10,Calhoun Isle,ECCO,5,2,Armatage
-93.283416000148236,44.932038000153625,601,02/25/2019 03:31pm,Snow Emergency,"3904 pleasant ave s,Minneapolis,MN",44.932038,-93.283416,8,Southwest,King Field,5,2,Armatage
-93.28488100025794,44.957509000240236,602,02/25/2019 03:36pm,Snow Emergency,"420 25th st w,Minneapolis,MN",44.957509,-93.284881,10,Powderhorn,Whittier,3,2,Armatage
-93.241806000446502,44.994963999888739,603,02/25/2019 03:36pm,Snow Emergency,"1204 spring st ne,Minneapolis,MN",44.994964,-93.241806,3,Northeast,Beltrami,2,2,Armatage
-93.283707000077982,44.957533999594432,604,02/25/2019 03:39pm,Snow Emergency,"312 25th st w,Minneapolis,MN",44.957534,-93.283707,10,Powderhorn,Whittier,3,2,Armatage
-93.239970000315225,44.998142999899585,605,02/25/2019 03:40pm,Snow Emergency,"742 buchanan st ne,Minneapolis,MN",44.998143,-93.23997,3,Northeast,Beltrami,2,2,Armatage
-93.292159999584271,44.954886999835253,606,02/25/2019 03:53pm,Snow Emergency,"2620 Colfax ave 3,Minneapolis,MN",44.954887,-93.29216,10,Calhoun Isle,Lowry Hill East,3,2,Armatage
-93.293234999695471,45.001500000025032,607,02/25/2019 03:54pm,Snow Emergency,"1 042 22nd Avenue Southeast,Minneapolis,MN",45.0015,-93.293235,5,Near North,Hawthorne,1,2,Armatage
-93.291577999724893,45.02428100016806,608,02/25/2019 03:55pm,Snow Emergency,"3808 Colfax ave n ,Minneapolis,MN",45.024281,-93.291578,4,Camden,Webber - Camden,1,2,Armatage
-93.209826999716199,44.932473000428672,609,02/25/2019 03:55pm,Snow Emergency,"4430 39th st e,Minneapolis,MN",44.932473,-93.209827,12,Longfellow,Howe,6,2,Armatage
-93.290345999568217,45.030118000445441,610,02/25/2019 04:00pm,Snow Emergency,"4122 Bryant Ave N,Minneapolis,MN",45.030118,-93.290346,4,Camden,Webber - Camden,1,2,Armatage
-93.290274999891324,45.016439000059847,611,02/25/2019 04:04pm,Snow Emergency,"3346 Bryant Ave n,Minneapolis,MN",45.016439,-93.290275,4,Camden,McKinley,1,2,Armatage
-93.22821799976083,44.937178999811067,612,02/25/2019 04:07pm,Snow Emergency,"3616 Snelling Ave S,Minneapolis,MN",44.937179,-93.228218,12,Longfellow,Howe,6,2,Armatage
-93.291599999840059,45.024864000073592,613,02/25/2019 04:08pm,Snow Emergency,"3830 Colfax Ave n,Minneapolis,MN",45.024864,-93.2916,4,Camden,Webber - Camden,1,2,Armatage
-93.289504000309307,45.022124999669074,614,02/25/2019 04:59pm,Snow Emergency,"804 37th ave n,Minneapolis,MN",45.022125,-93.289504,4,Camden,McKinley,1,2,Armatage
-93.29352599962516,45.02215800029154,615,02/25/2019 05:02pm,Snow Emergency,"1108 37th ave n,Minneapolis,MN",45.022158,-93.293526,4,Camden,Folwell,1,2,Armatage
-93.281878000269444,44.994180999753382,616,02/26/2019 08:15am,Snow Emergency,"2511 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Armatage
-93.281878000269444,44.994180999753382,617,02/26/2019 08:18am,Snow Emergency,"2607 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Armatage
-93.285279999772115,44.996215000022289,618,02/26/2019 08:20am,Snow Emergency,"1613 Lynn Curve Ave. N.,Minneapolis,MN",44.996215,-93.28528,5,Near North,Near - North,1,3,Armatage
-93.281077000203368,44.968704000289449,619,02/26/2019 08:20am,Snow Emergency,"201 14TH ST W,Minneapolis,MN",44.968704,-93.281077,7,Central,Loring Park,3,3,Armatage
-93.273742000093193,44.961098000272557,620,02/26/2019 08:23am,Snow Emergency,"2117 2nd av s ,Minneapolis,MN",44.961098,-93.273742,10,Powderhorn,Whittier,3,3,Armatage
-93.251964000338319,44.985987999646511,621,02/26/2019 08:28am,Snow Emergency,"313 3rd ave se,Minneapolis,MN",44.985988,-93.251964,3,University,Marcy Holmes,4,3,Armatage
-93.281878000269444,44.994180999753382,622,02/26/2019 08:31am,Snow Emergency,"2807 3rd st n ,Minneapolis,MN",44.994181,-93.281878,5,Near North,Near - North,1,3,Armatage
-93.283378000194489,45.01079000035827,623,02/26/2019 08:34am,Snow Emergency,"3005 N 3rd st ,Minneapolis,MN",45.01079,-93.283378,5,Near North,Hawthorne,1,3,Armatage
-93.265927000330748,45.00218199999938,624,02/26/2019 08:36am,Snow Emergency,"203 14TH ST W,Minneapolis,MN",45.002182,-93.265927,3,Northeast,Sheridan,2,3,Armatage
-93.28125200017962,44.968645000266577,625,02/26/2019 08:38am,Snow Emergency,"205 14TH ST W,Minneapolis,MN",44.968645,-93.281252,7,Central,Loring Park,3,3,Armatage
-93.234913000034908,44.988819999843145,626,02/26/2019 08:40am,Snow Emergency,"1033 12th ave se,Minneapolis,MN",44.98882,-93.234913,2,University,Como,4,3,Armatage
-93.289648999801443,44.987469999640837,627,02/26/2019 08:41am,Snow Emergency,"943 Lyndale Place,Minneapolis,MN",44.98747,-93.289649,5,Near North,Sumner - Glenwood,1,3,Armatage
-93.279380000186848,44.968788999712615,628,02/26/2019 08:41am,Snow Emergency,"109 14TH ST W,Minneapolis,MN",44.968789,-93.27938,7,Central,Loring Park,3,3,Armatage
-93.234938000288423,44.988878999866017,629,02/26/2019 08:44am,Snow Emergency,"1035 12th ave se,Minneapolis,MN",44.988879,-93.234938,2,University,Como,4,3,Armatage
-93.262479999652214,44.94440800042895,630,02/26/2019 08:46am,Snow Emergency,"813 32nd st w,Minneapolis,MN",44.944408,-93.26248,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.279389999748673,44.968788999712615,631,02/26/2019 08:47am,Snow Emergency,"111 14TH ST W,Minneapolis,MN",44.968789,-93.27939,7,Central,Loring Park,3,3,Armatage
-93.261155999749576,44.944606999713301,632,02/26/2019 08:52am,Snow Emergency,"917 32nd st w,Minneapolis,MN",44.944607,-93.261156,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.269732000431418,45.002657000320369,633,02/26/2019 08:57am,Snow Emergency,"1429 Grand st ne,Minneapolis,MN",45.002657,-93.269732,3,Northeast,Sheridan,2,3,Armatage
-93.296029999984455,44.944733000127883,634,02/26/2019 08:59am,Snow Emergency,"1319 32nd ,Minneapolis,MN",44.944733,-93.29603,10,Calhoun Isle,CARAG,5,3,Armatage
-93.248830999750794,44.985131999742066,635,02/26/2019 09:00am,Snow Emergency,"317 5th ave se,Minneapolis,MN",44.985132,-93.248831,3,University,Marcy Holmes,4,3,Armatage
-93.283376000102294,45.012177999615062,636,02/26/2019 09:01am,Snow Emergency,"3119 N 3rd st ,Minneapolis,MN",45.012178,-93.283376,5,Near North,Hawthorne,1,3,Armatage
-93.276786000173729,44.968915000127197,637,02/26/2019 09:02am,Snow Emergency,"105 14TH ST W,Minneapolis,MN",44.968915,-93.276786,7,Central,Loring Park,3,3,Armatage
-93.279925000138633,44.942653000435655,638,02/26/2019 09:02am,Snow Emergency,"105 W 33nd st ,Minneapolis,MN",44.942653,-93.279925,8,Powderhorn,Lyndale,5,3,Armatage
-93.248689000397007,44.988052000399534,639,02/26/2019 09:03am,Snow Emergency,"529 4th ave se,Minneapolis,MN",44.988052,-93.248689,3,University,Marcy Holmes,4,3,Armatage
-93.259768999639562,44.909074999711493,640,02/26/2019 09:03am,Snow Emergency,"5155 10th S,Minneapolis,MN",44.909075,-93.259769,11,Nokomis,Hale,6,3,Armatage
-93.285334999610484,45.019534999840403,641,02/26/2019 09:04am,Snow Emergency,"3535 4th st n ,Minneapolis,MN",45.019535,-93.285335,4,Camden,McKinley,1,3,Armatage
-93.253349000356025,44.94011500030706,642,02/26/2019 09:05am,Snow Emergency,"3435 15th ave,Minneapolis,MN",44.940115,-93.253349,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.281529000363037,44.924692999582305,643,02/26/2019 09:05am,Snow Emergency,"4307 pillsbury ave s.,Minneapolis,MN",44.924693,-93.281529,8,Southwest,King Field,5,3,Armatage
-93.290960000003963,44.98662400019748,644,02/26/2019 09:05am,Snow Emergency,"833 Aldrich Ave N,Minneapolis,MN",44.986624,-93.29096,5,Near North,Sumner - Glenwood,1,3,Armatage
-93.25461300018975,44.934422000375093,645,02/26/2019 09:06am,Snow Emergency,"3749 14th ave,Minneapolis,MN",44.934422,-93.254613,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.303054000141969,44.94693900023475,646,02/26/2019 09:07am,Snow Emergency,"3045 James ave s,Minneapolis,MN",44.946939,-93.303054,10,Calhoun Isle,ECCO,5,3,Armatage
-93.259797000031483,44.908215999668698,647,02/26/2019 09:07am,Snow Emergency,"5219 10th Ave S,Minneapolis,MN",44.908216,-93.259797,11,Nokomis,Hale,6,3,Armatage
-93.250482000343993,44.985776999808763,648,02/26/2019 09:08am,Snow Emergency,"317 4th ave se,Minneapolis,MN",44.985777,-93.250482,3,University,Marcy Holmes,4,3,Armatage
-93.283387999756371,45.013177999864865,649,02/26/2019 09:08am,Snow Emergency,"3205 N 3rd st ,Minneapolis,MN",45.013178,-93.283388,4,Camden,McKinley,1,3,Armatage
-93.300478000059627,44.946924000442323,650,02/26/2019 09:11am,Snow Emergency,"3041 humbolt ave s,Minneapolis,MN",44.946924,-93.300478,10,Calhoun Isle,ECCO,5,3,Armatage
-93.28360399982472,44.963512000078822,651,02/26/2019 09:11am,Snow Emergency,"325 RIDGEWOOD AVE S,Minneapolis,MN",44.963512,-93.283604,7,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.291723000116349,44.944578000174602,652,02/26/2019 09:12am,Snow Emergency,"919 32nd st w,Minneapolis,MN",44.944578,-93.291723,10,Calhoun Isle,CARAG,5,3,Armatage
-93.285416999794677,45.018876000027433,653,02/26/2019 09:13am,Snow Emergency,"3511 4th st n,Minneapolis,MN",45.018876,-93.285417,4,Camden,McKinley,1,3,Armatage
-93.248805000350444,44.985187999626532,654,02/26/2019 09:13am,Snow Emergency,"327 5th ave se,Minneapolis,MN",44.985188,-93.248805,3,University,Marcy Holmes,4,3,Armatage
-93.287370999971643,44.963021999965406,655,02/26/2019 09:13am,Snow Emergency,"611 ridgewood av s,Minneapolis,MN",44.963022,-93.287371,7,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.295407000032981,44.944579000220756,656,02/26/2019 09:16am,Snow Emergency,"1219 32nd st w,Minneapolis,MN",44.944579,-93.295407,10,Calhoun Isle,CARAG,5,3,Armatage
-93.280186999630303,44.944573999990155,657,02/26/2019 09:17am,Snow Emergency,"109 32nd st w,Minneapolis,MN",44.944574,-93.280187,8,Powderhorn,Lyndale,5,3,Armatage
-93.225607999909244,44.984308000413932,658,02/26/2019 09:18am,Snow Emergency,"419 19th ave se,Minneapolis,MN",44.984308,-93.225608,2,University,Como,4,3,Armatage
-93.29097499979639,44.986568000313014,659,02/26/2019 09:24am,Snow Emergency,"827 Aldrich Ave n,Minneapolis,MN",44.986568,-93.290975,5,Near North,Sumner - Glenwood,1,3,Armatage
-93.285449000371045,44.963259000102823,660,02/26/2019 09:24am,Snow Emergency,"441 RIDGEWOOD AVE S,Minneapolis,MN",44.963259,-93.285449,7,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.283466999802158,45.019088999957432,661,02/26/2019 09:30am,Snow Emergency,"3534 N 3rd st ,Minneapolis,MN",45.019089,-93.283467,4,Camden,McKinley,1,3,Armatage
-93.285068999934367,45.013701999747525,662,02/26/2019 09:33am,Snow Emergency,"3215 4th st n ,Minneapolis,MN",45.013702,-93.285069,4,Camden,McKinley,1,3,Armatage
-93.267414999702453,44.999659999709252,663,02/26/2019 09:33am,Snow Emergency,"1129 NE main st ,Minneapolis,MN",44.99966,-93.267415,3,Northeast,Sheridan,2,3,Armatage
-93.247653000285709,44.983934000253953,664,02/26/2019 09:34am,Snow Emergency,"301 6th ave se,Minneapolis,MN",44.983934,-93.247653,3,University,Marcy Holmes,4,3,Armatage
-93.253392999687151,44.9349729997042,665,02/26/2019 09:34am,Snow Emergency,"3725 15th ave so,Minneapolis,MN",44.934973,-93.253393,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.267417999840802,45.003489000017396,666,02/26/2019 09:35am,Snow Emergency,"1511 NE Main st ,Minneapolis,MN",45.003489,-93.267418,3,Northeast,Sheridan,2,3,Armatage
-93.247906000261651,44.984119999838185,667,02/26/2019 09:36am,Snow Emergency,"303 6th ave se,Minneapolis,MN",44.98412,-93.247906,3,University,Marcy Holmes,4,3,Armatage
-93.267403000048375,44.999551000078668,668,02/26/2019 09:36am,Snow Emergency,"1125 Main st ne,Minneapolis,MN",44.999551,-93.267403,3,Northeast,Sheridan,2,3,Armatage
-93.287081000088051,44.963317000079542,669,02/26/2019 09:37am,Snow Emergency,"605 ridgewood. Av s,Minneapolis,MN",44.963317,-93.287081,7,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.247507999894253,44.987013000149886,670,02/26/2019 09:39am,Snow Emergency,"519 5th ave se,Minneapolis,MN",44.987013,-93.247508,3,University,Marcy Holmes,4,3,Armatage
-93.266997000211347,44.999016999734806,671,02/26/2019 09:41am,Snow Emergency,"1109 main st ne,Minneapolis,MN",44.999017,-93.266997,3,Northeast,Sheridan,2,3,Armatage
-93.254960000003962,44.94474799992031,672,02/26/2019 09:42am,Snow Emergency,"1405 32nd st w,Minneapolis,MN",44.944748,-93.25496,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.297391999840897,44.944481000198039,673,02/26/2019 09:45am,Snow Emergency,"1401 32nd st w,Minneapolis,MN",44.944481,-93.297392,10,Calhoun Isle,CARAG,5,3,Armatage
-93.24756099964037,44.986943999665925,674,02/26/2019 09:45am,Snow Emergency,"517 5th ave se,Minneapolis,MN",44.986944,-93.247561,3,University,Marcy Holmes,4,3,Armatage
-93.281503000063367,44.963600999686435,675,02/26/2019 09:46am,Snow Emergency,"209 RIDGEWOOD AVE S,Minneapolis,MN",44.963601,-93.281503,7,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.254832000396448,44.944746999874212,676,02/26/2019 09:47am,Snow Emergency,"1415 32 nd,Minneapolis,MN",44.944747,-93.254832,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.282297999852801,44.963730000239366,677,02/26/2019 09:49am,Snow Emergency,"231 RIDGEWOOD AVE S,Minneapolis,MN",44.96373,-93.282298,7,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.282312999645171,44.966334999860408,678,02/26/2019 09:50am,Snow Emergency,"227 OAK GROVE ST,Minneapolis,MN",44.966335,-93.282313,7,Central,Loring Park,3,3,Armatage
-93.280159000137701,44.923842999954559,679,02/26/2019 09:51am,Snow Emergency,"4339 Wentworth ave s,Minneapolis,MN",44.923843,-93.280159,8,Southwest,King Field,5,3,Armatage
-93.285372000417453,45.021486999925173,680,02/26/2019 09:51am,Snow Emergency,"3641 4th st n,Minneapolis,MN",45.021487,-93.285372,4,Camden,McKinley,1,3,Armatage
-93.28525200027957,45.010117999945805,681,02/26/2019 09:54am,Snow Emergency,"2917 4th st n,Minneapolis,MN",45.010118,-93.285252,5,Near North,Hawthorne,1,3,Armatage
-93.280739999950981,44.942657999766936,682,02/26/2019 09:57am,Snow Emergency,"121 33rd st w, minneapolis,MN",44.942658,-93.28074,8,Powderhorn,Lyndale,5,3,Armatage
-93.283376000102294,44.966676000297241,683,02/26/2019 09:57am,Snow Emergency,"307 oak grove st,Minneapolis,MN",44.966676,-93.283376,7,Central,Loring Park,3,3,Armatage
-93.28297499959649,44.96685799969697,684,02/26/2019 09:58am,Snow Emergency,"305 oak grove ,Minneapolis,MN",44.966858,-93.282975,7,Central,Loring Park,3,3,Armatage
-93.28503900034957,44.944479000105844,685,02/26/2019 09:59am,Snow Emergency,"415 32nd st w,Minneapolis,MN",44.944479,-93.285039,8,Powderhorn,Lyndale,5,3,Armatage
-93.291370000025438,44.998298999898964,686,02/26/2019 09:59am,Snow Emergency,"1827 Bryant Ave N,Minneapolis,MN",44.998299,-93.29137,5,Near North,Near - North,1,3,Armatage
-93.280306999768186,44.944575000036252,687,02/26/2019 10:01am,Snow Emergency,"111 W 32nd st ,Minneapolis,MN",44.944575,-93.280307,8,Powderhorn,Lyndale,5,3,Armatage
-93.300518000105569,44.944117999646039,688,02/26/2019 10:04am,Snow Emergency,"3217 hunboldt ave s,Minneapolis,MN",44.944118,-93.300518,10,Calhoun Isle,ECCO,5,3,Armatage
-93.231065999796044,44.988641999728543,689,02/26/2019 10:05am,Snow Emergency,"1025 15th ave se,Minneapolis,MN",44.988642,-93.231066,1,University,Como,4,3,Armatage
-93.290965000234564,44.986605000220663,690,02/26/2019 10:07am,Snow Emergency,"831 aldrich ave n,Minneapolis,MN",44.986605,-93.290965,5,Near North,Sumner - Glenwood,1,3,Armatage
-93.253431999686995,44.940583000305253,691,02/26/2019 10:09am,Snow Emergency,"3421 15th ave,Minneapolis,MN",44.940583,-93.253432,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.247853999662311,44.984186000183797,692,02/26/2019 10:09am,Snow Emergency,"305 6th ave se,Minneapolis,MN",44.984186,-93.247854,3,University,Marcy Holmes,4,3,Armatage
-93.294226999576324,44.942662999997481,693,02/26/2019 10:10am,Snow Emergency,"3307 Emerson ave s,Minneapolis,MN",44.942663,-93.294227,10,Calhoun Isle,CARAG,5,3,Armatage
-93.285297999702891,45.00499200008079,694,02/26/2019 10:11am,Snow Emergency,"2503 4th st n ,Minneapolis,MN",45.004992,-93.285298,5,Near North,Hawthorne,1,3,Armatage
-93.253510999732839,44.944879999712271,695,02/26/2019 10:11am,Snow Emergency,"3159 15th ave,Minneapolis,MN",44.94488,-93.253511,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.264369000428985,45.006668000028242,696,02/26/2019 10:12am,Snow Emergency,"1809 3rd st ne,Minneapolis,MN",45.006668,-93.264369,3,Northeast,Bottineau,2,3,Armatage
-93.283376000102294,44.966676000297241,697,02/26/2019 10:13am,Snow Emergency,"307 OAK GROVE ST,Minneapolis,MN",44.966676,-93.283376,7,Central,Loring Park,3,3,Armatage
-93.26435599982949,45.008763999558994,698,02/26/2019 10:13am,Snow Emergency,"2003 3rd st ne,Minneapolis,MN",45.008764,-93.264356,3,Northeast,Bottineau,2,3,Armatage
-93.231104999795889,44.988575000236153,699,02/26/2019 10:13am,Snow Emergency,"1023 15th ave se,Minneapolis,MN",44.988575,-93.231105,1,University,Como,4,3,Armatage
-93.294265999576169,44.94090900005034,700,02/26/2019 10:14am,Snow Emergency,"3409 Emerson ave s,Minneapolis,MN",44.940909,-93.294266,10,Calhoun Isle,CARAG,5,3,Armatage
-93.285221999795397,45.002996999811728,701,02/26/2019 10:15am,Snow Emergency,"2309 4th st n ,Minneapolis,MN",45.002997,-93.285222,5,Near North,Hawthorne,1,3,Armatage
-93.284444999936738,44.965980999723399,702,02/26/2019 10:16am,Snow Emergency,"335 CLIFTON AVE ,Minneapolis,MN",44.965981,-93.284445,7,Central,Loring Park,3,3,Armatage
-93.247145000241517,44.98418199999935,703,02/26/2019 10:17am,Snow Emergency,"316 6th ave se,Minneapolis,MN",44.984182,-93.247145,3,University,Marcy Holmes,4,3,Armatage
-93.243132999588227,44.98529800020259,704,02/26/2019 10:18am,Snow Emergency,"515 8th ave se,Minneapolis,MN",44.985298,-93.243133,3,University,Marcy Holmes,4,3,Armatage
-93.298533000297709,44.989574999586637,705,02/26/2019 10:18am,Snow Emergency,"1117 Humboldt Ave N,Minneapolis,MN",44.989575,-93.298533,5,Near North,Near - North,1,3,Armatage
-93.258141000107059,44.99107300031875,706,02/26/2019 10:21am,Snow Emergency,"305 3rd ave ne,Minneapolis,MN",44.991073,-93.258141,3,Northeast,St. Anthony West,2,3,Armatage
-93.259955000123114,44.999325999595271,707,02/26/2019 10:22am,Snow Emergency,"1119 5th st ne,Minneapolis,MN",44.999326,-93.259955,3,Northeast,Sheridan,2,3,Armatage
-93.243951999585079,44.986722000220198,708,02/26/2019 10:23am,Snow Emergency,"609 7th ave se,Minneapolis,MN",44.986722,-93.243952,3,University,Marcy Holmes,4,3,Armatage
-93.283959000007826,44.966115999653709,709,02/26/2019 10:25am,Snow Emergency,"131 Clifton ,Minneapolis,MN",44.966116,-93.283959,7,Central,Loring Park,3,3,Armatage
-93.259981999569561,45.001294000417829,710,02/26/2019 10:25am,Snow Emergency,"1309 5th st ne,Minneapolis,MN",45.001294,-93.259982,3,Northeast,Sheridan,2,3,Armatage
-93.277176000172233,44.985954999923365,711,02/26/2019 10:29am,Snow Emergency,"315 6th ave,Minneapolis,MN",44.985955,-93.277176,3,Central,North Loop,1,3,Armatage
-93.284394000282873,44.965957000415301,712,02/26/2019 10:29am,Snow Emergency,"315 clifton ave,Minneapolis,MN",44.965957,-93.284394,7,Central,Loring Park,3,3,Armatage
-93.291454000301826,44.964832999843111,713,02/26/2019 10:30am,Snow Emergency,"1815 COLFAX AVE S,Minneapolis,MN",44.964833,-93.291454,7,Calhoun Isle,Lowry Hill,3,3,Armatage
-93.28670199969747,45.003072999719222,714,02/26/2019 10:30am,Snow Emergency,"2315 6th st,Minneapolis,MN",45.003073,-93.286702,5,Near North,Hawthorne,1,3,Armatage
-93.277176000172233,44.985954999923365,715,02/26/2019 10:32am,Snow Emergency,"315 6th ave,Minneapolis,MN",44.985955,-93.277176,3,Central,North Loop,1,3,Armatage
-93.286703999789722,45.002899999835165,716,02/26/2019 10:32am,Snow Emergency,"2309 6th st n,Minneapolis,MN",45.0029,-93.286704,5,Near North,Hawthorne,1,3,Armatage
-93.291552000324543,44.96334100028696,717,02/26/2019 10:34am,Snow Emergency,"1927 colfax av s,Minneapolis,MN",44.963341,-93.291552,7,Calhoun Isle,Lowry Hill,3,3,Armatage
-93.260008999915385,45.001183999841771,718,02/26/2019 10:35am,Snow Emergency,"1307 5th st ne,Minneapolis,MN",45.001184,-93.260009,3,Northeast,Sheridan,2,3,Armatage
-93.259976000192239,45.002278999975942,719,02/26/2019 10:37am,Snow Emergency,"1411 5th st ne,Minneapolis,MN",45.002279,-93.259976,3,Northeast,Sheridan,2,3,Armatage
-93.253367000286801,44.941225000233601,720,02/26/2019 10:37am,Snow Emergency,"3403. 15th Ave so,Minneapolis,MN",44.941225,-93.253367,9,Powderhorn,Powderhorn Park,6,3,Armatage
-93.29548500003267,44.944459000082816,721,02/26/2019 10:38am,Snow Emergency,"3207 Fremont ave s,Minneapolis,MN",44.944459,-93.295485,10,Calhoun Isle,CARAG,5,3,Armatage
-93.275673000108839,44.963953999777345,722,02/26/2019 10:40am,Snow Emergency,"117 19TH ST E,Minneapolis,MN",44.963954,-93.275673,6,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.280738999904884,44.941025000003776,723,02/26/2019 10:40am,Snow Emergency,"119 34th St.,Minneapolis,MN",44.941025,-93.280739,8,Powderhorn,Lyndale,5,3,Armatage
-93.299261999741475,44.944135999576758,724,02/26/2019 10:40am,Snow Emergency,"3217 Holmes ave,Minneapolis,MN",44.944136,-93.299262,10,Calhoun Isle,ECCO,5,3,Armatage
-93.243060999865236,44.988100999961205,725,02/26/2019 10:41am,Snow Emergency,"729 7th ave se,Minneapolis,MN",44.988101,-93.243061,3,University,Marcy Holmes,4,3,Armatage
-93.29176900043899,44.940526000374689,726,02/26/2019 10:42am,Snow Emergency,"3401 colfax ave s,Minneapolis,MN",44.940526,-93.291769,10,Calhoun Isle,CARAG,5,3,Armatage
-93.298435000274992,44.988816999704852,727,02/26/2019 10:43am,Snow Emergency,"1017 humboldt ave n,Minneapolis,MN",44.988817,-93.298435,5,Near North,Near - North,1,3,Armatage
-93.299701000200969,44.997057000180462,728,02/26/2019 10:46am,Snow Emergency,"1723 Irving Ave N,Minneapolis,MN",44.997057,-93.299701,5,Near North,Near - North,1,3,Armatage
-93.286718999582149,45.003374000110057,729,02/26/2019 10:46am,Snow Emergency,"2325 6th st n ,Minneapolis,MN",45.003374,-93.286719,5,Near North,Hawthorne,1,3,Armatage
-93.291710999562952,44.940428000351972,730,02/26/2019 10:46am,Snow Emergency,"3413 colfax ave s,Minneapolis,MN",44.940428,-93.291711,10,Calhoun Isle,CARAG,5,3,Armatage
-93.276326999691264,44.963954999823443,731,02/26/2019 10:47am,Snow Emergency,"105 19TH ST E,Minneapolis,MN",44.963955,-93.276327,6,Central,Steven's Square - Loring Heights,3,3,Armatage
-93.280832999743097,44.966678000389436,732,02/26/2019 10:47am,Snow Emergency,"1509 SPRUCE PL,Minneapolis,MN",44.966678,-93.280833,7,Central,Loring Park,3,3,Armatage
-93.241765000354462,44.986770999781868,733,02/26/2019 10:48am,Snow Emergency,"701 8TH AVE SE,Minneapolis,MN",44.986771,-93.241765,3,University,Marcy Holmes,4,3,Armatage
