X,Y,FID,Call_Taken,Customer,Location,X_Coord,Y_Coord,Ward_numbe,Neighborho,Community,Day_identi,TowDist
-93.220472,44.97437,167,12/18/2016 03:52pm,Snow Emergency,"2508 4th St SE -,Minneapolis,MN",44.97437,-93.220472,2,Prospect Park,University,2,4
-93.262879,44.927785,168,12/17/2016 10:13pm,Snow Emergency,"4128 Chicago Ave. S. ,Minneapolis,MN",44.927785,-93.262879,8,Bryant,Powderhorn,1,5
-93.303737,44.945543,169,12/18/2016 10:33am,Snow Emergency,"3128 JAMES AVE S ,Minneapolis,MN",44.945543,-93.303737,10,ECCO,Calhoun Isles,2,5
-93.297274,44.961495,170,12/18/2016 01:43pm,Snow Emergency,"2114 GIRARD AVE S,Minneapolis,MN",44.961495,-93.297274,7,Lowry Hill,Calhoun Isles,2,3
-93.233574,44.982229,171,12/19/2016 01:27pm,Snow Emergency,"1405 6th st se ,Minneapolis,MN",44.982229,-93.233574,3,Marcy-Holmes,University,3,4
-93.279064,44.964617,172,12/18/2016 12:19am,Snow Emergency,"1827 lasalle av s,Minneapolis,MN",44.964617,-93.279064,7,Stevens Square,Central,2,3
-93.301581,44.992929,173,12/18/2016 11:40am,Snow Emergency,"1344 Knox Ave n,Minneapolis,MN",44.992929,-93.301581,5,Near-North,Near-North,2,1
-93.257792,44.996692,174,12/18/2016 10:33am,Snow Emergency,"518 7th ave ne,Minneapolis,MN",44.996692,-93.257792,3,St. Anthony West,Northeast,2,2
-93.284581,44.961647,175,12/18/2016 03:52pm,Snow Emergency,"2104 GRAND AVE S,Minneapolis,MN",44.961647,-93.284581,10,Whittier,Powderhorn,2,3
-93.273561,44.987185,176,12/17/2016 10:16pm,Snow Emergency,"500-799 2nd st n,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1
-93.248303,44.98998,177,12/18/2016 09:26am,Snow Emergency,"716 3rd ave SE,Minneapolis,MN",44.98998,-93.248303,3,Marcy-Holmes,University,2,4
-93.255219,44.995676,178,12/18/2016 02:40pm,Snow Emergency,"618 Jefferson st ne,Minneapolis,MN",44.995676,-93.255219,3,St. Anthony East,Northeast,2,2
-93.283228,44.965905,179,12/18/2016 01:44pm,Snow Emergency,"312 Clifton Ave,Minneapolis,MN",44.965905,-93.283228,7,Loring Park,Central,2,3
-93.231283,44.94135,180,12/19/2016 01:28pm,Snow Emergency,"2831 34TH ST E,Minneapolis,MN",44.94135,-93.231283,12,Longfellow,Longfellow,3,6
-93.303193,44.989444,181,12/18/2016 11:40am,Snow Emergency,"1118 Logan Ave N,Minneapolis,MN",44.989444,-93.303193,5,Near-North,Near-North,2,1
-93.247771,44.944758,182,12/18/2016 03:53pm,Snow Emergency,"1816 32nd st e,Minneapolis,MN",44.944758,-93.247771,9,Powderhorn Park,Powderhorn,2,6
-93.280173,44.968809,183,12/18/2016 10:35am,Snow Emergency,"104 14TH ST w,Minneapolis,MN",44.968809,-93.280173,7,Loring Park,Central,2,3
-93.285924,44.968397,184,12/17/2016 10:17pm,Snow Emergency,"33115th st W,Minneapolis,MN",44.968397,-93.285924,7,Loring Park,Central,1,3
-93.259268,44.999205,185,12/18/2016 12:19pm,Snow Emergency,"1114 6th st ne,Minneapolis,MN",44.999205,-93.259268,3,Sheridan,Northeast,2,2
-93.295631,44.991984,186,12/18/2016 09:27am,Snow Emergency,"1202 Fremont Ave. N. ,Minneapolis,MN",44.991984,-93.295631,5,Near-North,Near-North,2,1
-93.2563,45.005519,187,12/18/2016 01:44pm,Snow Emergency,"1718 Adams st ne,Minneapolis,MN",45.005519,-93.2563,1,Logan Park,Northeast,2,2
-93.224181,44.988393,188,12/18/2016 02:40pm,Snow Emergency,"1016 20 th ave se,Minneapolis,MN",44.988393,-93.224181,1,Como,University,2,4
-93.2334,44.982164,189,12/19/2016 01:29pm,Snow Emergency,"1413 6th St se,Minneapolis,MN",44.982164,-93.2334,3,Marcy-Holmes,University,3,4
-93.286041,45.000865,190,12/18/2016 11:41am,Snow Emergency,"2122 6th st n,Minneapolis,MN",45.000865,-93.286041,5,Hawthorne,Near-North,2,1
-93.299374,44.989778,191,12/18/2016 10:36am,Snow Emergency,"1122 Irving Ave N,Minneapolis,MN",44.989778,-93.299374,5,Near-North,Near-North,2,1
-93.268607,45.011093,192,12/18/2016 03:53pm,Snow Emergency,"116 23rd ave ne,Minneapolis,MN",45.011093,-93.268607,3,Bottineau,Northeast,2,2
-93.262778,45.014995,193,12/18/2016 01:45pm,Snow Emergency,"346 26th ave ne,Minneapolis,MN",45.014995,-93.262778,1,Holland,Northeast,2,2
-93.294498,44.949872,194,12/17/2016 10:19pm,Snow Emergency,"2904 emerson av s,Minneapolis,MN",44.949872,-93.294498,10,Lowry Hill East,Calhoun Isles,1,3
-93.298373,44.939513,195,12/18/2016 12:20am,Snow Emergency,"35th & Hennepin,Minneapolis,MN",44.939513,-93.298373,10,CARAG,Calhoun Isles,2,5
-93.246787,44.986936,196,12/18/2016 09:28am,Snow Emergency,"520 5th Ave se,Minneapolis,MN",44.986936,-93.246787,3,Marcy-Holmes,University,2,4
-93.290913,45.018945,197,12/19/2016 01:29pm,Snow Emergency,"3511 Bryant Ave N ,Minneapolis,MN",45.018945,-93.290913,4,McKinley,Camden,3,1
-93.271553,44.965233,198,12/18/2016 02:41pm,Snow Emergency,"318 18th St e,Minneapolis,MN",44.965233,-93.271553,6,Stevens Square,Central,2,3
-93.284642,45.00525,199,12/18/2016 10:36am,Snow Emergency,"2510 4th st n,Minneapolis,MN",45.00525,-93.284642,5,Hawthorne,Near-North,2,1
-93.303671,44.945807,200,12/18/2016 11:42am,Snow Emergency,"3120 JAMES AVE S ,Minneapolis,MN",44.945807,-93.303671,10,ECCO,Calhoun Isles,2,5
-93.233841,44.9823,201,12/18/2016 01:46pm,Snow Emergency,"1406 6TH ST SE,Minneapolis,MN",44.9823,-93.233841,3,Marcy-Holmes,University,2,4
-93.215144,44.990215,202,12/18/2016 03:56pm,Snow Emergency,"1092 27THAVE SE,Minneapolis,MN",44.990215,-93.215144,1,Como,University,2,4
-93.289371,44.94727,203,12/19/2016 01:30pm,Snow Emergency,"3031 Aldrich Ave s,Minneapolis,MN",44.94727,-93.289371,10,CARAG,Calhoun Isles,3,5
-93.304988,44.947198,204,12/18/2016 09:29am,Snow Emergency,"3034 KNOX AVE S ,Minneapolis,MN",44.947198,-93.304988,10,ECCO,Calhoun Isles,2,5
-93.299232,44.992469,205,12/18/2016 10:36am,Snow Emergency,"1320 Irving ave north,Minneapolis,MN",44.992469,-93.299232,5,Near-North,Near-North,2,1
-93.297074,44.944226,206,12/18/2016 11:42am,Snow Emergency,"3212 Girard Ave South,Minneapolis,MN",44.944226,-93.297074,10,CARAG,Calhoun Isles,2,5
-93.269042,45.000446,207,12/18/2016 01:47am,Snow Emergency,"119 13th Ave NE,Minneapolis,MN",45.000446,-93.269042,3,Sheridan,Northeast,2,2
-93.279345,44.991053,208,12/17/2016 10:20pm,Snow Emergency,"935 2nd st n,Minneapolis,MN",44.991053,-93.279345,3,North Loop,Central,1,1
-93.315516,44.995749,209,12/18/2016 02:41pm,Snow Emergency,"1614 Vincent ave n,Minneapolis,MN",44.995749,-93.315516,5,Willard-Hay,Near-North,2,1
-93.238231,44.963965,210,12/18/2016 12:20am,Snow Emergency,"2319 9TH ST S,Minneapolis,MN",44.963965,-93.238231,6,Seward,Longfellow,2,4
-93.220307,44.974303,211,12/18/2016 03:56pm,Snow Emergency,"2520 4th St SE - ,Minneapolis,MN",44.974303,-93.220307,2,Prospect Park,University,2,4
-93.289229,45.003157,212,12/18/2016 01:47pm,Snow Emergency,"2314 aldrich ave n,Minneapolis,MN",45.003157,-93.289229,5,Hawthorne,Near-North,2,1
-93.302893,44.989286,213,12/18/2016 11:42am,Snow Emergency,"1106 Logan Ave. N. ,Minneapolis,MN",44.989286,-93.302893,5,Near-North,Near-North,2,1
-93.289235,44.945022,214,12/19/2016 01:32pm,Snow Emergency,"3147 Aldrich Ave s,Minneapolis,MN",44.945022,-93.289235,10,CARAG,Calhoun Isles,3,5
-93.24436,44.985757,215,12/18/2016 09:32am,Snow Emergency,"522 7th ave se,Minneapolis,MN",44.985757,-93.24436,3,Marcy-Holmes,University,2,4
-93.301145,44.942488,216,12/18/2016 10:37am,Snow Emergency,"3320 humbolt Ave s,Minneapolis,MN",44.942488,-93.301145,10,ECCO,Calhoun Isles,2,5
-93.291054,45.038638,217,12/17/2016 10:26pm,Snow Emergency,"4600 Bryant Ave n ,Minneapolis,MN",45.038638,-93.291054,4,Lind-Bohanon,Camden,1,1
-93.296651,45.008144,218,12/18/2016 03:57pm,Snow Emergency,"2710 girard Ave n ,Minneapolis,MN",45.008144,-93.296651,5,Jordan,Near-North,2,1
-93.272002,44.999421,219,12/18/2016 01:48am,Snow Emergency,"41 13th Ave NE,Minneapolis,MN",44.999421,-93.272002,3,Sheridan,Northeast,2,2
-93.286435,45.003287,220,12/18/2016 11:43am,Snow Emergency,"2324 6th st n,Minneapolis,MN",45.003287,-93.286435,5,Hawthorne,Near-North,2,1
-93.303702,44.945908,221,12/18/2016 10:37am,Snow Emergency,"3116 james ave s,Minneapolis,MN",44.945908,-93.303702,10,ECCO,Calhoun Isles,2,5
-93.306324,44.980733,222,12/19/2016 01:33pm,Snow Emergency,"319 newton ave n,Minneapolis,MN",44.980733,-93.306324,5,Harrison,Near-North,3,3
-93.29054,44.965763,223,12/18/2016 09:33am,Snow Emergency,"1782 Bryant Ave s,Minneapolis,MN",44.965763,-93.29054,7,Lowry Hill,Calhoun Isles,2,3
-93.259084,44.958724,224,12/18/2016 03:57pm,Snow Emergency,"2408 11TH AVE S,Minneapolis,MN",44.958724,-93.259084,9,Midtown Phillips,Phillips,2,3
-93.262542,45.002915,225,12/18/2016 01:48pm,Snow Emergency,"340 15th ave ne,Minneapolis,MN",45.002915,-93.262542,3,Sheridan,Northeast,2,2
-93.273561,44.987185,226,12/17/2016 10:29pm,Snow Emergency,"500-799 2nd St N,Minneapolis,MN",44.987185,-93.273561,3,North Loop,Central,1,1
-93.261082,44.997383,227,12/18/2016 10:38am,Snow Emergency,"802 4th st ne,Minneapolis,MN",44.997383,-93.261082,3,St. Anthony West,Northeast,2,2
-93.29991,44.941159,228,12/18/2016 11:44am,Snow Emergency,"3400 Holmes ave s,Minneapolis,MN",44.941159,-93.29991,10,ECCO,Calhoun Isles,2,5
-93.226455,44.899469,229,12/19/2016 01:34pm,Snow Emergency,"5731 BOSSEN TERR,Minneapolis,MN",44.899469,-93.226455,11,Wenonah,Nokomis,3,6
-93.295631,44.991984,230,12/18/2016 09:33am,Snow Emergency,"1204 Fremont Ave N,Minneapolis,MN",44.991984,-93.295631,5,Near-North,Near-North,2,1
-93.267652,44.960545,231,12/18/2016 03:58am,Snow Emergency,"2231 PORTLAND AVE,Minneapolis,MN",44.960545,-93.267652,6,Phillips West,Phillips,2,3
-93.309218,44.98809,232,12/18/2016 01:49pm,Snow Emergency,"1004 queen Ave n. ,Minneapolis,MN",44.98809,-93.309218,5,Willard-Hay,Near-North,2,1
-93.292152,44.965237,233,12/18/2016 10:38am,Snow Emergency,"1802 COLFAX AVE SO,Minneapolis,MN",44.965237,-93.292152,7,Lowry Hill,Calhoun Isles,2,3
-93.294473,44.951454,234,12/17/2016 10:30pm,Snow Emergency,"2822 EMERSON AVE S,Minneapolis,MN",44.951454,-93.294473,10,Lowry Hill East,Calhoun Isles,1,3
-93.245464,44.988243,235,12/19/2016 01:37pm,Snow Emergency,"507 7th st se,Minneapolis,MN",44.988243,-93.245464,3,Marcy-Holmes,University,3,4
-93.294682,44.962129,236,12/18/2016 11:46am,Snow Emergency,"2016 Emerson ave s,Minneapolis,MN",44.962129,-93.294682,7,Lowry Hill,Calhoun Isles,2,3
-93.2608,45.009802,237,12/18/2016 03:58pm,Snow Emergency,"414 22nd ave ne,Minneapolis,MN",45.009802,-93.2608,1,Holland,Northeast,2,2
-93.244383,44.985728,238,12/18/2016 09:34am,Snow Emergency,"518 7th ave se,Minneapolis,MN",44.985728,-93.244383,3,Marcy-Holmes,University,2,4
-93.265955,44.968072,239,12/18/2016 01:50am,Snow Emergency,"648 15th St E,Minneapolis,MN",44.968072,-93.265955,7,Elliot Park,Central,2,3
-93.290541,44.965023,240,12/18/2016 10:39am,Snow Emergency,"1808 BRYANT AVE S,Minneapolis,MN",44.965023,-93.290541,7,Lowry Hill,Calhoun Isles,2,3
-93.309881,44.986349,241,12/19/2016 01:37pm,Snow Emergency,"807 Queen Ave. N. ,Minneapolis,MN",44.986349,-93.309881,5,Willard-Hay,Near-North,3,1
-93.293203,44.951209,242,12/17/2016 10:31pm,Snow Emergency,"2810 DUPONT AV S,Minneapolis,MN",44.951209,-93.293203,10,Lowry Hill East,Calhoun Isles,1,3
-93.289792,44.943184,243,12/18/2016 03:58pm,Snow Emergency,"3248 ALDRICH AVE S ,Minneapolis,MN",44.943184,-93.289792,10,CARAG,Calhoun Isles,2,5
-93.268467,44.998168,244,12/18/2016 11:46am,Snow Emergency,"104 11th ave ne,Minneapolis,MN",44.998168,-93.268467,3,St. Anthony West,Northeast,2,2
-93.268949,45.000478,245,12/18/2016 01:50am,Snow Emergency,"123 13th Ave NE,Minneapolis,MN",45.000478,-93.268949,3,Sheridan,Northeast,2,2
-93.292336,44.998296,246,12/18/2016 09:34am,Snow Emergency,"1826 dupont Ave n,Minneapolis,MN",44.998296,-93.292336,5,Near-North,Near-North,2,1
-93.267864,44.997203,247,12/18/2016 10:39am,Snow Emergency,"102 10th ave ne,Minneapolis,MN",44.997203,-93.267864,3,St. Anthony West,Northeast,2,2
-93.243959,44.987899,248,12/19/2016 01:40pm,Snow Emergency,"605 7th st se,Minneapolis,MN",44.987899,-93.243959,3,Marcy-Holmes,University,3,4
-93.24776,44.942945,249,12/18/2016 03:58pm,Snow Emergency,"1816 33rd Street East,Minneapolis,MN",44.942945,-93.24776,9,Powderhorn Park,Powderhorn,2,6
-93.270551,44.938231,250,12/17/2016 10:32pm,Snow Emergency,"3540 4th Ave s,Minneapolis,MN",44.938231,-93.270551,9,Central,Powderhorn,1,5
-93.305742,44.985092,251,12/18/2016 01:50pm,Snow Emergency,"622 newton ave n,Minneapolis,MN",44.985092,-93.305742,5,Near-North,Near-North,2,1
-93.299822,44.945937,252,12/18/2016 11:47am,Snow Emergency,"3116 HOLMES AVE S ,Minneapolis,MN",44.945937,-93.299822,10,ECCO,Calhoun Isles,2,5
-93.242353,44.985517,253,12/18/2016 10:39am,Snow Emergency,"526 8th ave se,Minneapolis,MN",44.985517,-93.242353,3,Marcy-Holmes,University,2,4
-93.267506,44.998948,254,12/18/2016 12:20pm,Snow Emergency,"1122 main st ne,Minneapolis,MN",44.998948,-93.267506,3,Sheridan,Northeast,2,2
-93.290539,44.966028,255,12/18/2016 09:35am,Snow Emergency,"1768 Bryant ave s,Minneapolis,MN",44.966028,-93.290539,7,Lowry Hill,Calhoun Isles,2,3
-93.271473,44.965233,256,12/18/2016 02:43pm,Snow Emergency,"320 18th St e,Minneapolis,MN",44.965233,-93.271473,6,Stevens Square,Central,2,3
-93.293219,44.950457,257,12/17/2016 11:28pm,Snow Emergency,"2838 dupont Ave s,Minneapolis,MN",44.950457,-93.293219,10,Lowry Hill East,Calhoun Isles,1,3
-93.290569,45.013612,258,12/19/2016 01:40pm,Snow Emergency,"3213 Bryant Ave n ,Minneapolis,MN",45.013612,-93.290569,4,McKinley,Camden,3,1
-93.240053,44.983475,259,12/18/2016 01:51pm,Snow Emergency,"1006 5th st se,Minneapolis,MN",44.983475,-93.240053,3,Marcy-Holmes,University,2,4
-93.270622,44.964592,260,12/18/2016 03:59pm,Snow Emergency,"1816 4TH AVE S,Minneapolis,MN",44.964592,-93.270622,6,Stevens Square,Central,2,3
-93.270222,44.940386,261,12/17/2016 10:33pm,Snow Emergency,"3422 4th Avenue South,Minneapolis,MN",44.940386,-93.270222,9,Central,Powderhorn,1,5
-93.303414,44.947617,262,12/18/2016 10:40am,Snow Emergency,"3018 James Ave s,Minneapolis,MN",44.947617,-93.303414,10,ECCO,Calhoun Isles,2,5
-93.232959,44.988008,263,12/18/2016 11:47am,Snow Emergency,"1002 13th ave se,Minneapolis,MN",44.988008,-93.232959,2,Como,University,2,4
-93.26998,45.000094,264,12/18/2016 12:22am,Snow Emergency,"100 13th Ave NE,Minneapolis,MN",45.000094,-93.26998,3,Sheridan,Northeast,2,2
-93.283397,45.010989,265,12/18/2016 09:36am,Snow Emergency,"3020 3rd st n,Minneapolis,MN",45.010989,-93.283397,5,Hawthorne,Near-North,2,1
-93.22418,44.988018,266,12/18/2016 02:44pm,Snow Emergency,"1004 20th Ave se ,Minneapolis,MN",44.988018,-93.22418,1,Como,University,2,4
-93.266291,44.968072,267,12/18/2016 01:52am,Snow Emergency,"628 15TH ST E,Minneapolis,MN",44.968072,-93.266291,7,Elliot Park,Central,2,3
-93.291799,45.039513,268,12/17/2016 11:28pm,Snow Emergency,"4635 Bryant Ave n ,Minneapolis,MN",45.039513,-93.291799,4,Lind-Bohanon,Camden,1,1
-93.266437,44.965203,269,12/19/2016 01:42pm,Snow Emergency,"621 18TH ST E,Minneapolis,MN",44.965203,-93.266437,6,Ventura Village,Phillips,3,3
-93.299312,44.992464,270,12/18/2016 10:40am,Snow Emergency,"1314 Irving ave n,Minneapolis,MN",44.992464,-93.299312,5,Near-North,Near-North,2,1
-93.267431,44.966254,271,12/19/2016 01:42pm,Snow Emergency,"609 17th St e,Minneapolis,MN",44.966254,-93.267431,6,Elliot Park,Central,3,3
-93.251989,44.925982,272,12/17/2016 11:29pm,Snow Emergency,"4225 Bloomington ave,Minneapolis,MN",44.925982,-93.251989,8,Northrop,Nokomis,1,6
-93.24768,45.008877,273,12/18/2016 04:00pm,Snow Emergency,"924 20th ave ne,Minneapolis,MN",45.008877,-93.24768,1,Holland,Northeast,2,2
-93.221272,44.989343,274,12/18/2016 02:45pm,Snow Emergency,"1048 22nd Ave SE -,Minneapolis,MN",44.989343,-93.221272,1,Como,University,2,4
-93.30699,44.987559,275,12/18/2016 01:52pm,Snow Emergency,"918 Oliver Ave n ,Minneapolis,MN",44.987559,-93.30699,5,Near-North,Near-North,2,1
-93.267292,45.001243,276,12/18/2016 12:22am,Snow Emergency,"143 13th Ave NE,Minneapolis,MN",45.001243,-93.267292,3,Sheridan,Northeast,2,2
-93.246948,44.982493,277,12/18/2016 10:41am,Snow Emergency,"210 7th Avenue southeast ,Minneapolis,MN",44.982493,-93.246948,3,Marcy-Holmes,University,2,4
-93.247882,45.008877,278,12/18/2016 04:01pm,Snow Emergency,"920 20th ave ne,Minneapolis,MN",45.008877,-93.247882,1,Holland,Northeast,2,2
-93.230859,44.983671,279,12/18/2016 01:52pm,Snow Emergency,"1512 8th St se,Minneapolis,MN",44.983671,-93.230859,2,University,University,2,4
-93.295953,44.942922,280,12/18/2016 02:45pm,Snow Emergency,"1310 33rd Street West,Minneapolis,MN",44.942922,-93.295953,10,CARAG,Calhoun Isles,2,5
-93.289385,45.030657,281,12/19/2016 01:43pm,Snow Emergency,"4145 aldrich ave n ,Minneapolis,MN",45.030657,-93.289385,4,Webber-Camden,Camden,3,1
-93.234982,44.986035,282,12/18/2016 12:22pm,Snow Emergency,"816 12th Avenue southeast ,Minneapolis,MN",44.986035,-93.234982,3,Marcy-Holmes,University,2,4
-93.252453,44.939783,283,12/17/2016 11:31pm,Snow Emergency,"3444 Bloomington Ave. S. ,Minneapolis,MN",44.939783,-93.252453,9,Powderhorn Park,Powderhorn,1,6
-93.29942,44.99245,284,12/18/2016 10:42am,Snow Emergency,"1312 Irving Ave n,Minneapolis,MN",44.99245,-93.29942,5,Near-North,Near-North,2,1
-93.274051,44.963447,285,12/18/2016 04:02pm,Snow Emergency,"1914 2ND AVE S,Minneapolis,MN",44.963447,-93.274051,6,Stevens Square,Central,2,3
-93.269235,45.000538,286,12/18/2016 01:53am,Snow Emergency,"113 13th Ave NE,Minneapolis,MN",45.000538,-93.269235,3,Sheridan,Northeast,2,2
-93.232656,44.935911,287,12/19/2016 01:44pm,Snow Emergency,"2717 37th ST E,Minneapolis,MN",44.935911,-93.232656,12,Standish,Powderhorn,3,6
-93.2735,44.98686,288,12/18/2016 12:23am,Snow Emergency,"489 2nd st N,Minneapolis,MN",44.98686,-93.2735,3,North Loop,Central,2,3
-93.234551,44.986983,289,12/18/2016 02:45pm,Snow Emergency,"920 12th Avenue Southeast,Minneapolis,MN",44.986983,-93.234551,2,Como,University,2,4
-93.303418,44.945979,290,12/18/2016 10:42am,Snow Emergency,"3114 James Ave s,Minneapolis,MN",44.945979,-93.303418,10,ECCO,Calhoun Isles,2,5
-93.29322,44.950511,291,12/17/2016 11:32pm,Snow Emergency,"2830 DUPONT AVE S,Minneapolis,MN",44.950511,-93.29322,10,Lowry Hill East,Calhoun Isles,1,3
-93.29006,44.935895,292,12/18/2016 04:02pm,Snow Emergency,"828 37TH W ,Minneapolis,MN",44.935895,-93.29006,10,East Harriet,Southwest,2,5
-93.310782,44.989797,293,12/18/2016 01:53pm,Snow Emergency,"1204 russel Ave n,Minneapolis,MN",44.989797,-93.310782,5,Willard-Hay,Near-North,2,1
-93.267533,44.966254,294,12/19/2016 01:44pm,Snow Emergency,"605 17th St e,Minneapolis,MN",44.966254,-93.267533,6,Elliot Park,Central,3,3
-93.273339,44.963968,295,12/18/2016 12:24pm,Snow Emergency,"206 19TH ST E,Minneapolis,MN",44.963968,-93.273339,6,Stevens Square,Central,2,3
-93.290903,44.96464,296,12/18/2016 10:43am,Snow Emergency,"1822 BRYANT AVE S,Minneapolis,MN",44.96464,-93.290903,7,Lowry Hill,Calhoun Isles,2,3
-93.256613,45.006383,297,12/18/2016 02:47pm,Snow Emergency,"636 18th ave ne,Minneapolis,MN",45.006383,-93.256613,1,Logan Park,Northeast,2,2
-93.288417,44.941326,298,12/18/2016 04:02pm,Snow Emergency,"706 34th st w,Minneapolis,MN",44.941326,-93.288417,10,CARAG,Calhoun Isles,2,5
-93.314769,44.922329,299,12/17/2016 11:34pm,Snow Emergency,"4429 upton Ave s,Minneapolis,MN",44.922329,-93.314769,13,Linden Hills,Southwest,1,5
-93.259663,44.964351,300,12/19/2016 01:45pm,Snow Emergency,"1821 10TH AVE S,Minneapolis,MN",44.964351,-93.259663,6,Ventura Village,Phillips,3,3
-93.27445,44.963969,301,12/18/2016 01:53pm,Snow Emergency,"152 19TH ST E,Minneapolis,MN",44.963969,-93.27445,6,Stevens Square,Central,2,3
-93.284912,45.002146,302,12/18/2016 10:43am,Snow Emergency,"2220 4th st n ,Minneapolis,MN",45.002146,-93.284912,5,Hawthorne,Near-North,2,1
-93.279318,44.964649,303,12/18/2016 12:25am,Snow Emergency,"1825 lasalle AVE,Minneapolis,MN",44.964649,-93.279318,7,Stevens Square,Central,2,3
-93.216072,44.989288,304,12/18/2016 04:03pm,Snow Emergency,"1042 26th Ave se,Minneapolis,MN",44.989288,-93.216072,1,Como,University,2,4
-93.274046,44.965135,305,12/18/2016 02:48pm,Snow Emergency,"1800 2nd Ave s ,Minneapolis,MN",44.965135,-93.274046,6,Stevens Square,Central,2,3
-93.237952,44.942746,306,12/19/2016 01:48pm,Snow Emergency,"2317 33rd st E,Minneapolis,MN",44.942746,-93.237952,9,Corcoran,Powderhorn,3,6
-93.316211,44.991528,307,12/17/2016 11:34pm,Snow Emergency,"2823 Plymouth ave n.,Minneapolis,MN",44.991528,-93.316211,5,Willard-Hay,Near-North,1,1
-93.22394,44.987108,308,12/18/2016 01:53pm,Snow Emergency,"916 20th ave se,Minneapolis,MN",44.987108,-93.22394,2,Como,University,2,4
-93.28898,44.941474,309,12/18/2016 04:04pm,Snow Emergency,"716 34th st w,Minneapolis,MN",44.941474,-93.28898,10,CARAG,Calhoun Isles,2,5
-93.314601,44.999156,310,12/18/2016 12:25pm,Snow Emergency,"1906 upton ave n,Minneapolis,MN",44.999156,-93.314601,5,Willard-Hay,Near-North,2,1
-93.245421,44.984421,311,12/18/2016 10:44am,Snow Emergency,"402 7th Ave SE,Minneapolis,MN",44.984421,-93.245421,3,Marcy-Holmes,University,2,4
-93.228278,44.957886,312,12/19/2016 01:48pm,Snow Emergency,"2435 30TH AVE S,Minneapolis,MN",44.957886,-93.228278,2,Seward,Longfellow,3,4
-93.219988,44.990727,313,12/18/2016 02:48pm,Snow Emergency,"1088 23rd Ave SE,Minneapolis,MN",44.990727,-93.219988,1,Como,University,2,4
-93.220259,44.989221,314,12/18/2016 01:54pm,Snow Emergency,"1044 23rd ave se,Minneapolis,MN",44.989221,-93.220259,1,Como,University,2,4
-93.281389,44.96774,315,12/17/2016 11:37pm,Snow Emergency,"212 15th st w,Minneapolis,MN",44.96774,-93.281389,7,Loring Park,Central,1,3
-93.23814,44.941574,316,12/18/2016 04:05pm,Snow Emergency,"2312 34th Street East,Minneapolis,MN",44.941574,-93.23814,9,Corcoran,Powderhorn,2,6
-93.258917,45.004587,317,12/18/2016 12:25pm,Snow Emergency,"1612 6th st ne,Minneapolis,MN",45.004587,-93.258917,3,Sheridan,Northeast,2,2
-93.243138,44.987313,318,12/18/2016 10:46am,Snow Emergency,"700 7TH AVE SE,Minneapolis,MN",44.987313,-93.243138,3,Marcy-Holmes,University,2,4
-93.294196,44.939776,319,12/19/2016 01:48pm,Snow Emergency,"3449 Emerson Ave s,Minneapolis,MN",44.939776,-93.294196,10,CARAG,Calhoun Isles,3,5
