X,Y,FID,Citation_N,Service_Da,Address,Ordinance,Ordinanc_1,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Snow_Em_Na,Day_ID
-93.234053999992057,44.98236499984494,4130,271118394777,4/16/2018 15:54:00,1406 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982365,-93.234054,3,University,Marcy Holmes,4,Howe,2
-93.309168999749488,44.987860999685431,4131,271118396801,4/16/2018 15:54:00,2212 OAK PARK AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.987861,-93.309169,5,Near North,Willard - Hay,1,Howe,2
-93.292447000228833,45.043231999956902,4132,271118393652,4/16/2018 15:54:00,4838 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.043232,-93.292447,4,Camden,Lind - Bohanon,1,Howe,2
-93.240464999759922,44.963977999984763,4133,271118386566,4/16/2018 15:55:00,2220 BUTLER PL,478.1000(b),Snow emergency parking restrictions - even number address,44.963978,-93.240465,6,Longfellow,Seward,4,Howe,2
-93.309567000116942,44.980529999759703,4134,271118360009,4/16/2018 15:55:00,312 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.98053,-93.309567,5,Near North,Harrison,3,Howe,2
-93.233971999807935,44.982352000144779,4135,271118394778,4/16/2018 15:56:00,1408 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982352,-93.233972,3,University,Marcy Holmes,4,Howe,2
-93.23572100042378,44.964588000236056,4136,271118386567,4/16/2018 15:57:00,2300 BUTLER PL,478.1000(b),Snow emergency parking restrictions - even number address,44.964588,-93.235721,2,University,Cedar Riverside,4,Howe,2
-93.233767000246814,44.982286999845194,4137,271118394779,4/16/2018 15:57:00,1410 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982287,-93.233767,3,University,Marcy Holmes,4,Howe,2
-93.287589000132186,45.000213000029994,4138,271118392275,4/16/2018 15:57:00,624 21ST AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.000213,-93.287589,5,Near North,Hawthorne,1,Howe,2
-93.224355999729553,44.969699000308644,4139,271118360632,4/16/2018 15:58:00,614 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969699,-93.224356,2,University,Prospect Park - East River Road,4,Howe,2
-93.309575999632614,44.980235999691665,4140,271118360010,4/16/2018 15:58:00,310 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.980236,-93.309576,5,Near North,Harrison,3,Howe,2
-93.315522999586733,44.993352000194712,4141,271118393630,4/16/2018 15:58:00,2718 14TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993352,-93.315523,5,Near North,Willard - Hay,1,Howe,2
-93.243775000415894,44.899028999588722,4142,271118384352,4/16/2018 15:59:00,5726 20TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899029,-93.243775,11,Nokomis,Wenonah,6,Howe,2
-93.224313999591345,44.969538000078664,4143,271118360633,4/16/2018 16:00:00,616 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969538,-93.224314,2,University,Prospect Park - East River Road,4,Howe,2
-93.309581999909312,44.980191000314463,4144,271118360011,4/16/2018 16:00:00,308 QUEEN AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.980191,-93.309582,5,Near North,Harrison,3,Howe,2
-93.233480999648407,44.982157000145484,4145,271118394780,4/16/2018 16:00:00,1420 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982157,-93.233481,3,University,Marcy Holmes,4,Howe,2
-93.307868000008185,45.020477000113537,4146,271118336923,4/16/2018 16:00:00,2124 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020477,-93.307868,4,Camden,Folwell,1,Howe,2
-93.307987000099956,45.020484999583111,4147,271118336922,4/16/2018 16:00:00,2126 36TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.020485,-93.307987,4,Camden,Folwell,1,Howe,2
-93.24612099978431,45.023027999942308,4148,271118393882,4/16/2018 16:00:00,3024 TYLER ST NE,478.1000(b),Snow emergency parking restrictions - even number address,45.023028,-93.246121,1,Northeast,Audubon Park,2,Howe,2
-93.292526000274677,45.04907000028031,4149,271118393653,4/16/2018 16:00:00,5140 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.04907,-93.292526,4,Camden,Lind - Bohanon,1,Howe,2
-93.224341999983267,44.969481000148107,4150,271118360634,4/16/2018 16:01:00,618 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969481,-93.224342,2,University,Prospect Park - East River Road,4,Howe,2
-93.233389999948486,44.982096000030417,4151,271118394781,4/16/2018 16:01:00,1420 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982096,-93.23339,3,University,Marcy Holmes,4,Howe,2
-93.314791000004618,44.993475999617715,4152,271118393631,4/16/2018 16:01:00,2704 14TH AVE N,478.1000(b),Snow emergency parking restrictions - even number address,44.993476,-93.314791,5,Near North,Willard - Hay,1,Howe,2
-93.300911000242422,45.034391999691074,4153,271118396581,4/16/2018 16:01:00,4330 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.034392,-93.300911,4,Camden,Webber - Camden,1,Howe,2
-93.2362040002144,44.96423400009904,4154,271118386568,4/16/2018 16:02:00,2304 BUTLER PL,478.1000(b),Snow emergency parking restrictions - even number address,44.964234,-93.236204,6,Longfellow,Seward,4,Howe,2
-93.292566000320633,45.049762999862594,4155,271118393654,4/16/2018 16:02:00,5210 COLFAX AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.049763,-93.292566,4,Camden,Lind - Bohanon,1,Howe,2
-93.311259999949016,44.898308999660685,4156,271118393226,4/16/2018 16:03:00,5746 RUSSELL AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.898309,-93.31126,13,Southwest,Armatage,5,Howe,2
-93.208941000226957,44.901855999554819,4157,271118364561,4/16/2018 16:03:00,5612 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901856,-93.208941,12,Nokomis,Morris Park,6,Howe,2
-93.224332000421441,44.969424000217487,4158,271118360635,4/16/2018 16:03:00,622 ERIE ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.969424,-93.224332,2,University,Prospect Park - East River Road,4,Howe,2
-93.233282000363999,44.982043000284307,4159,271118394782,4/16/2018 16:03:00,1424 6TH ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.982043,-93.233282,3,University,Marcy Holmes,4,Howe,2
-93.300920999804248,45.033580000017018,4160,271118396582,4/16/2018 16:03:00,4304 JAMES AVE N,478.1000(b),Snow emergency parking restrictions - even number address,45.03358,-93.300921,4,Camden,Webber - Camden,1,Howe,2
-93.245082000433911,44.899730999586041,4161,271118384353,4/16/2018 16:04:00,5658 19TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.899731,-93.245082,11,Nokomis,Wenonah,6,Howe,2
-93.208834999835346,44.901541000316954,4162,271118364562,4/16/2018 16:04:00,5602 45TH AVE S,478.1000(b),Snow emergency parking restrictions - even number address,44.901541,-93.208835,12,Nokomis,Morris Park,6,Howe,2
-93.211670000170329,44.962271999553188,4163,271118393841,4/16/2018 16:04:00,212 WARWICK ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.962272,-93.21167,2,University,Prospect Park - East River Road,4,Howe,2
-93.211520000447649,44.962517000059549,4164,271118391585,4/16/2018 16:04:00,208 WARWICK ST SE,478.1000(b),Snow emergency parking restrictions - even number address,44.962517,-93.21152,2,University,Prospect Park - East River Road,4,Howe,2
-93.239839999716196,44.96391899996194,4165,271118386569,4/16/2018 16:04:00,2306 BUTLER PL,478.1000(b),Snow emergency parking restrictions - even number address,44.963919,-93.23984,6,Longfellow,Seward,4,Howe,2
-93.302198000237468,44.988281000168058,4166,271118394429,4/17/2018 11:04:00,1009 KNOX AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.988281,-93.302198,5,Near North,Near - North,1,Howe,3
-93.293086000018832,45.027660999555557,4167,271118398543,4/17/2018 11:04:00,4007 DUPONT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.027661,-93.293086,4,Camden,Webber - Camden,1,Howe,3
-93.263912000038715,44.946247999845355,4168,271118391251,4/17/2018 11:05:00,3105 COLUMBUS AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946248,-93.263912,9,Powderhorn,Central,5,Howe,3
-93.257467999648441,44.947723999562982,4169,271118392547,4/17/2018 11:05:00,3007 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947724,-93.257468,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.217273999595349,44.985030000434222,4170,271118397046,4/17/2018 11:05:00,2531 COLE AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.98503,-93.217274,2,University,Como,4,Howe,3
-93.310972000157619,45.014352000044816,4171,271118396001,4/17/2018 11:05:00,3237 RUSSELL AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.014352,-93.310972,4,Camden,Cleveland,1,Howe,3
-93.303286000048857,45.02313899966515,4172,271118397927,4/17/2018 11:05:00,3733 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.023139,-93.303286,4,Camden,Folwell,1,Howe,3
-93.211371999917844,44.911264999979828,4173,271118360359,4/17/2018 11:06:00,5037 43RD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.911265,-93.211372,12,Nokomis,Minnehaha,6,Howe,3
-93.302450000167312,44.987815000262124,4174,271118394430,4/17/2018 11:06:00,1001 KNOX AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.987815,-93.30245,5,Near North,Near - North,1,Howe,3
-93.29311799969588,45.02883599978162,4175,271118398544,4/17/2018 11:06:00,4031 DUPONT AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.028836,-93.293118,4,Camden,Webber - Camden,1,Howe,3
-93.296575999982394,45.033291000179581,4176,271118338427,4/17/2018 11:06:00,1315 43RD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.033291,-93.296576,4,Camden,Webber - Camden,1,Howe,3
-93.286815000411863,44.946982000419034,4177,271118396174,4/17/2018 11:07:00,3037 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946982,-93.286815,8,Powderhorn,Lyndale,5,Howe,3
-93.284307999914219,44.958787999866324,4178,271118394594,4/17/2018 11:07:00,2409 GRAND AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.958788,-93.284308,10,Powderhorn,Whittier,3,Howe,3
-93.221190000318245,44.971845000346548,4179,271118394699,4/17/2018 11:07:00,2525 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.971845,-93.22119,2,University,Prospect Park - East River Road,4,Howe,3
-93.216801000265889,44.984763999858785,4180,271118397047,4/17/2018 11:07:00,2539 COLE AVE SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.984764,-93.216801,2,University,Como,4,Howe,3
-93.303244999956746,45.022373000313792,4181,271118397928,4/17/2018 11:07:00,3701 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022373,-93.303245,4,Camden,Folwell,1,Howe,3
-93.307078999596115,44.899697999862845,4182,271118341042,4/17/2018 11:08:00,2109 57TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.899698,-93.307079,13,Southwest,Armatage,5,Howe,3
-93.283299000148688,44.941304000279438,4183,271118392206,4/17/2018 11:08:00,301 34TH ST W,478.1000(c),Snow emergency parking restrictions - odd number address,44.941304,-93.283299,8,Powderhorn,Lyndale,5,Howe,3
-93.30324800009511,45.022355000383008,4184,271118397929,4/17/2018 11:08:00,3703 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022355,-93.303248,4,Camden,Folwell,1,Howe,3
-93.257209000295063,44.949957000015608,4185,271118392303,4/17/2018 11:08:00,2903 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949957,-93.257209,9,Phillips,Midtown Phillips,3,Howe,3
-93.286789000112222,44.947617000024586,4186,271118396175,4/17/2018 11:09:00,3019 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947617,-93.286789,8,Powderhorn,Lyndale,5,Howe,3
-93.301494000147954,44.98630199973757,4187,271118394431,4/17/2018 11:09:00,715 ELWOOD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.986302,-93.301494,5,Near North,Near - North,1,Howe,3
-93.30324800009511,45.022033999969153,4188,271118397930,4/17/2018 11:09:00,3655 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.022034,-93.303248,4,Camden,Folwell,1,Howe,3
-93.227108999880386,44.904188000076203,4189,271118386242,4/17/2018 11:10:00,5433 31ST AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.904188,-93.227109,11,Nokomis,Wenonah,6,Howe,3
-93.254739999751166,44.947132000141714,4190,271118392548,4/17/2018 11:10:00,3043 14TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947132,-93.25474,9,Powderhorn,Powderhorn Park,6,Howe,3
-93.220819000296615,44.971964999585111,4191,271118394700,4/17/2018 11:10:00,2623 DELAWARE ST SE,478.1000(c),Snow emergency parking restrictions - odd number address,44.971965,-93.220819,2,University,Prospect Park - East River Road,4,Howe,3
-93.307110000126372,44.975650999593995,4192,271118360030,4/17/2018 11:10:00,57 OLIVER AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,44.975651,-93.30711,7,Calhoun Isle,Bryn - Mawr,3,Howe,3
-93.303243999910649,45.02155100017859,4193,271118397931,4/17/2018 11:10:00,3631 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.021551,-93.303244,4,Camden,Folwell,1,Howe,3
-93.260929000073247,44.924872999789166,4194,271118389675,4/17/2018 11:10:00,927 43RD ST E,478.1000(c),Snow emergency parking restrictions - odd number address,44.924873,-93.260929,11,Nokomis,Northrop,6,Howe,3
-93.26375199985489,44.935091999795979,4195,271118390168,4/17/2018 11:11:00,3719 COLUMBUS AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.935092,-93.263752,8,Powderhorn,Central,5,Howe,3
-93.281500999971115,44.942584999997784,4196,271118391110,4/17/2018 11:11:00,3309 PILLSBURY AVE,478.1000(c),Snow emergency parking restrictions - odd number address,44.942585,-93.281501,8,Powderhorn,Lyndale,5,Howe,3
-93.217863999823692,44.946882000304129,4197,271118394867,4/17/2018 11:11:00,3101 38TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.946882,-93.217864,2,Longfellow,Longfellow,6,Howe,3
-93.286794000342809,44.947668999724605,4198,271118396176,4/17/2018 11:11:00,3017 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947669,-93.286794,8,Powderhorn,Lyndale,5,Howe,3
-93.294407999829275,45.02729299967222,4199,271118398545,4/17/2018 11:11:00,3955 EMERSON AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.027293,-93.294408,4,Camden,Webber - Camden,1,Howe,3
-93.292953000180773,45.033453999602429,4200,271118338428,4/17/2018 11:11:00,1025 43RD AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.033454,-93.292953,4,Camden,Webber - Camden,1,Howe,3
-93.303244999956746,45.020901999927389,4201,271118397932,4/17/2018 11:12:00,3609 LOGAN AVE N,478.1000(c),Snow emergency parking restrictions - odd number address,45.020902,-93.303245,4,Camden,Folwell,1,Howe,3
-93.25733599985648,44.949818999946949,4202,271118392304,4/17/2018 11:12:00,2909 12TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.949819,-93.257336,9,Phillips,Midtown Phillips,3,Howe,3
-93.286837999673935,44.947835000185137,4203,271118396177,4/17/2018 11:13:00,3011 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947835,-93.286838,8,Powderhorn,Lyndale,5,Howe,3
-93.218061999961265,44.94783900036964,4204,271118394868,4/17/2018 11:13:00,3015 38TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947839,-93.218062,2,Longfellow,Longfellow,6,Howe,3
-93.263744000385259,44.935145000441473,4205,271118390169,4/17/2018 11:14:00,3717 COLUMBUS AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.935145,-93.263744,8,Powderhorn,Central,5,Howe,3
-93.286820999789256,44.947949000046371,4206,271118396178,4/17/2018 11:14:00,3005 GARFIELD AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.947949,-93.286821,8,Powderhorn,Lyndale,5,Howe,3
-93.255339000394542,44.964046000422627,4207,271118394072,4/17/2018 11:14:00,1827 14TH AVE S,478.1000(c),Snow emergency parking restrictions - odd number address,44.964046,-93.255339,6,Phillips,Ventura Village,3,Howe,3
