X,Y,FID,Citation_N,Date,Address,X_Coordina,Y_Coordina,Ordinance,Ordinanc_1,Ward,Neighborho,Community,Day_ID,TowDist,F13,F14
-93.246177520488757,44.947587618743341,133,533605352,2016-12-18T00:00:00.000Z,3042 LONGFELLOW AVE S,-10380117,5613274,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.252438778019069,44.958731858786244,134,533619352,2016-12-17T00:00:00.000Z,2420 BLOOMINGTON AVE S,-10380814,5615027,478.1000(A),SNOW EMERGENCY PARK,9,Midtown Philliips,Phillips,1,3, , 
-93.239556936844792,44.964007612313857,135,533619352,2016-12-17T00:00:00.000Z,2213 9TH ST S,-10379380,5615857,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.303436136698537,44.947835574602955,136,533606352,2016-12-18T00:00:00.000Z,3028 JAMES AVE S,-10386491,5613313,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.239799481971488,44.964007612313857,137,533619352,2016-12-17T00:00:00.000Z,2229 9TH ST S,-10379407,5615857,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.262679572258023,44.915916762058131,138,533597352,2016-12-17T00:00:00.000Z,4808 CHICAGO AVE S,-10381954,5608294,478.1000(A),SNOW EMERGENCY PARK,8,Field,Nokomis,1,5, , 
-93.272830534968577,44.955197468216504,139,533619352,2016-12-18T00:00:00.000Z,2616 3RD AVE S,-10383084,5614471,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.281121985040997,44.967763907375399,140,533618352,2016-12-17T00:00:00.000Z,226 15TH ST W,-10384007,5616448,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.278148561450564,44.967681284241436,141,533618352,2016-12-17T00:00:00.000Z,21 15TH ST W,-10383676,5616435,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.271536960959438,44.960657882865078,142,533608352,2016-12-18T00:00:00.000Z,2224 CLINTON AVE S,-10382940,5615330,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.262580757576771,44.937115274312212,143,533597352,2016-12-17T00:00:00.000Z,3634 CHICAGO AVE S,-10381943,5611627,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.270198471186106,44.94423057246243,144,533607352,2016-12-17T00:00:00.000Z,3241 4TH AVE S,-10382791,5612746,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.24821669618369,44.98814911627602,145,533573352,2016-12-18T00:00:00.000Z,606 4TH AVE SE,-10380344,5619656,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.262481942895505,44.937426865256938,146,533558352,2016-12-17T00:00:00.000Z,3617 CHICAGO AVE S,-10381932,5611676,478.1000(A),SNOW EMERGENCY PARK,9,Powderhorn Park,Powderhorn,1,6, , 
-93.293240258223776,44.949927262173041,147,533480352,2016-12-17T00:00:00.000Z,2904 DUPONT AVE S,-10385356,5613642,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.21894958422709,44.988365130176739,148,533620352,2016-12-18T00:00:00.000Z,1014 24TH AVE SE,-10377086,5619690,478.1000(B),SNOW EMERGENCY EVEN,1,Como,University,2,4, , 
-93.237814205193601,44.963937695860913,149,533619352,2016-12-17T00:00:00.000Z,2302 9TH ST S,-10379186,5615846,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.270198471186106,44.944332304022076,150,533607352,2016-12-17T00:00:00.000Z,3235 4TH AVE S,-10382791,5612762,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.290985486860635,44.988663736287258,151,533608352,2016-12-18T00:00:00.000Z,1032 ALDRICH AVE N,-10385105,5619737,478.1000(B),SNOW EMERGENCY EVEN,5,Sumner-Glenwood,Near-North,2,1, , 
-93.281104018735306,44.967763907375399,152,533618352,2016-12-17T00:00:00.000Z,224 15TH ST W,-10384005,5616448,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.293240258223776,44.949895474178561,153,533480352,2016-12-17T00:00:00.000Z,2906 DUPONT AVE S,-10385356,5613637,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.261134469969335,44.990061446334586,154,533490352,2016-12-18T00:00:00.000Z,110 3RD AVE NE,-10381782,5619957,478.1000(B),SNOW EMERGENCY EVEN,3,St. Anthony West,Northeast,2,2, , 
-93.270081690199163,44.932015116903521,155,533607352,2016-12-17T00:00:00.000Z,3917 4TH AVE S,-10382778,5610825,478.1000(A),SNOW EMERGENCY PARK,8,Bryant,Powderhorn,1,5, , 
-93.278085679380666,44.967681284241436,156,533618352,2016-12-17T00:00:00.000Z,17 15TH ST W,-10383669,5616435,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.262472959742666,44.937147069384039,157,533597352,2016-12-17T00:00:00.000Z,3633 CHICAGO AVE S,-10381931,5611632,478.1000(A),SNOW EMERGENCY PARK,9,Powderhorn Park,Powderhorn,1,6, , 
-93.262688555410861,44.915535078994687,158,533597352,2016-12-17T00:00:00.000Z,4830 CHICAGO AVE S,-10381955,5608234,478.1000(A),SNOW EMERGENCY PARK,8,Field,Nokomis,1,5, , 
-93.238029800861781,44.963937695860913,159,533619352,2016-12-17T00:00:00.000Z,2316 9TH ST S,-10379210,5615846,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.270198471186106,44.944370453310455,160,533607352,2016-12-17T00:00:00.000Z,3233 4TH AVE S,-10382791,5612768,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.294488916468694,44.951262342043677,161,533480352,2016-12-17T00:00:00.000Z,2834 EMERSON AVE S,-10385495,5613852,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.293240258223776,44.949800110089484,162,533480352,2016-12-17T00:00:00.000Z,2912 DUPONT AVE S,-10385356,5613622,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.238002851403252,44.964013968350805,163,533619352,2016-12-17T00:00:00.000Z,2315 9TH ST S,-10379207,5615858,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.318384103026276,44.996204613156436,164,533607352,2016-12-18T00:00:00.000Z,1654 XERXES AVE N,-10388155,5620924,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.293240258223776,44.949863686166474,165,533480352,2016-12-17T00:00:00.000Z,2908 DUPONT AVE S,-10385356,5613632,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.262562791271094,44.935538216657193,166,533597352,2016-12-17T00:00:00.000Z,3718 CHICAGO AVE S,-10381941,5611379,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.281876569879657,44.925890513960788,167,533606352,2016-12-18T00:00:00.000Z,4252 PILLSBURY AVE S,-10384091,5609862,478.1000(B),SNOW EMERGENCY EVEN,8,Kingfield,Southwest,2,5, , 
-93.262580757576771,44.915465103491393,168,533558352,2016-12-17T00:00:00.000Z,4835 CHICAGO AVE S,-10381943,5608223,478.1000(A),SNOW EMERGENCY PARK,11,Northrop,Nokomis,1,6, , 
-93.270090673352016,44.935557294226328,169,533607352,2016-12-17T00:00:00.000Z,3721 4TH AVE S,-10382779,5611382,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.254981010273113,44.930266205526948,170,533464352,2016-12-18T00:00:00.000Z,4012 14TH AVE S,-10381097,5610550,478.1000(B),SNOW EMERGENCY EVEN,8,Bancroft,Powderhorn,2,6, , 
-93.262688555410861,44.91549691054891,171,533597352,2016-12-17T00:00:00.000Z,4832 CHICAGO AVE S,-10381955,5608228,478.1000(A),SNOW EMERGENCY PARK,8,Field,Nokomis,1,5, , 
-93.238029800861781,44.964013968350805,172,533619352,2016-12-17T00:00:00.000Z,2317 9TH ST S,-10379210,5615858,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.29970812826943,44.938514240817824,173,533603352,2016-12-18T00:00:00.000Z,3554 HOLMES AVE S,-10386076,5611847,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.270198471186106,44.944402244364746,174,533607352,2016-12-17T00:00:00.000Z,3231 4TH AVE S,-10382791,5612773,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.281086052429629,44.967763907375399,175,533618352,2016-12-17T00:00:00.000Z,222 15TH ST W,-10384003,5616448,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.277717370114175,44.944999912908671,176,533617352,2016-12-18T00:00:00.000Z,16 32ND ST E,-10383628,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,2,5, , 
-93.252339963337818,44.958216970110264,177,533619352,2016-12-17T00:00:00.000Z,2451 BLOOMINGTON AVE S,-10380803,5614946,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.262544824965403,44.934094662208707,178,533558352,2016-12-17T00:00:00.000Z,3800 CHICAGO AVE S,-10381939,5611152,478.1000(A),SNOW EMERGENCY PARK,8,Bryant,Powderhorn,1,5, , 
-93.272830534968577,44.955165683140983,179,533619352,2016-12-18T00:00:00.000Z,2618 3RD AVE S,-10383084,5614466,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.293222291918084,44.951891726068524,180,533480352,2016-12-17T00:00:00.000Z,2800 DUPONT AVE S,-10385354,5613951,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.23806573347315,44.964013968350805,181,533619352,2016-12-17T00:00:00.000Z,2319 9TH ST S,-10379214,5615858,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.271545944112276,44.959106898246759,182,533479352,2016-12-18T00:00:00.000Z,2402 CLINTON AVE S,-10382941,5615086,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.252339963337818,44.958147046600409,183,533619352,2016-12-17T00:00:00.000Z,2455 BLOOMINGTON AVE S,-10380803,5614935,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.262544824965403,44.933992912508543,184,533597352,2016-12-17T00:00:00.000Z,3806 CHICAGO AVE S,-10381939,5611136,478.1000(A),SNOW EMERGENCY PARK,8,Bryant,Powderhorn,1,5, , 
-93.264584000660349,44.966308451675879,185,533615352,2016-12-18T00:00:00.000Z,718 17TH ST E,-10382166,5616219,478.1000(B),SNOW EMERGENCY EVEN,6,Elliot Park,Central,2,3, , 
-93.252339963337818,44.958185186707254,186,533619352,2016-12-17T00:00:00.000Z,2453 BLOOMINGTON AVE S,-10380803,5614941,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.270090673352016,44.935627245258956,187,533607352,2016-12-17T00:00:00.000Z,3717 4TH AVE S,-10382779,5611393,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.248225679336542,44.988130056186868,188,533573352,2016-12-18T00:00:00.000Z,604 4TH AVE SE,-10380345,5619653,478.1000(B),SNOW EMERGENCY EVEN,3,Marcy-Holmes,University,2,4, , 
-93.277888050018177,44.967681284241436,189,533618352,2016-12-17T00:00:00.000Z,3 15TH ST W,-10383647,5616435,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.294506882774385,44.949825540528728,190,533480352,2016-12-17T00:00:00.000Z,2904 EMERSON AVE S,-10385497,5613626,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.21894958422709,44.988651029675943,191,533620352,2016-12-18T00:00:00.000Z,1024 24TH AVE SE,-10377086,5619735,478.1000(B),SNOW EMERGENCY EVEN,1,Como,University,2,4, , 
-93.270306269020196,44.944434035401429,192,533607352,2016-12-17T00:00:00.000Z,3228 4TH AVE S,-10382803,5612778,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.270090673352016,44.935665400331757,193,533607352,2016-12-17T00:00:00.000Z,3715 4TH AVE S,-10382779,5611399,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.290985486860635,44.988695502803218,194,533608352,2016-12-18T00:00:00.000Z,1034 ALDRICH AVE N,-10385105,5619742,478.1000(B),SNOW EMERGENCY EVEN,5,Sumner-Glenwood,Near-North,2,1, , 
-93.293222291918084,44.95185358177865,195,533480352,2016-12-17T00:00:00.000Z,2802 DUPONT AVE S,-10385354,5613945,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.262437027131313,44.933821209480733,196,533558352,2016-12-17T00:00:00.000Z,3817 CHICAGO AVE S,-10381927,5611109,478.1000(A),SNOW EMERGENCY PARK,8,Bancroft,Powderhorn,1,6, , 
-93.234526371253708,44.990906409059392,197,533610352,2016-12-18T00:00:00.000Z,1100 12TH AVE SE,-10378820,5620090,478.1000(B),SNOW EMERGENCY EVEN,2,Como,University,2,4, , 
-93.277950932088061,44.967757551753934,198,533618352,2016-12-17T00:00:00.000Z,8 15TH ST W,-10383654,5616447,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.262544824965403,44.933821209480733,199,533597352,2016-12-17T00:00:00.000Z,3816 CHICAGO AVE S,-10381939,5611109,478.1000(A),SNOW EMERGENCY PARK,8,Bryant,Powderhorn,1,5, , 
-93.318384103026276,44.996172850802388,200,533607352,2016-12-18T00:00:00.000Z,1652 XERXES AVE N,-10388155,5620919,478.1000(B),SNOW EMERGENCY EVEN,5,Willard-Hay,Near-North,2,1, , 
-93.262580757576771,44.908288981316751,201,533597352,2016-12-17T00:00:00.000Z,5231 CHICAGO AVE S,-10381943,5607095,478.1000(A),SNOW EMERGENCY PARK,11,Hale,Nokomis,1,6, , 
-93.294506882774385,44.949641169588908,202,533480352,2016-12-17T00:00:00.000Z,2908 EMERSON AVE S,-10385497,5613597,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.270162538574738,45.01113732172287,203,533597352,2016-12-18T00:00:00.000Z,2300 GRAND ST NE,-10382787,5623275,478.1000(B),SNOW EMERGENCY EVEN,3,Bottineau,Northeast,2,2, , 
-93.262688555410861,44.915325152229173,204,533558352,2016-12-17T00:00:00.000Z,4842 CHICAGO AVE S,-10381955,5608201,478.1000(A),SNOW EMERGENCY PARK,8,Field,Nokomis,1,5, , 
-93.270117622810531,44.937293326487669,205,533607352,2016-12-17T00:00:00.000Z,3625 4TH AVE S,-10382782,5611655,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.264700781647292,45.012394768980101,206,533558352,2016-12-18T00:00:00.000Z,2420 3RD ST N,-10382179,5623473,478.1000(B),SNOW EMERGENCY EVEN,3,Bottineau,Northeast,2,2, , 
-93.262580757576771,44.908218996990399,207,533597352,2016-12-17T00:00:00.000Z,5235 CHICAGO AVE S,-10381943,5607084,478.1000(A),SNOW EMERGENCY PARK,11,Hale,Nokomis,1,6, , 
-93.294506882774385,44.949552162716344,208,533480352,2016-12-17T00:00:00.000Z,2910 EMERSON AVE S,-10385497,5613583,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.281876569879657,44.925858712656684,209,533606352,2016-12-18T00:00:00.000Z,4254 PILLSBURY AVE S,-10384091,5609857,478.1000(B),SNOW EMERGENCY EVEN,8,Kingfield,Southwest,2,5, , 
-93.270306269020196,44.944503975620165,210,533607352,2016-12-17T00:00:00.000Z,3224 4TH AVE S,-10382803,5612789,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.238155565001563,44.963937695860913,211,533619352,2016-12-17T00:00:00.000Z,2324 9TH ST S,-10379224,5615846,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.277744319572705,44.944999912908671,212,533617352,2016-12-18T00:00:00.000Z,14 32ND ST E,-10383631,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,2,5, , 
-93.293222291918084,44.95182179485105,213,533480352,2016-12-17T00:00:00.000Z,2804 DUPONT AVE S,-10385354,5613940,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.262437027131313,44.933853006376467,214,533558352,2016-12-17T00:00:00.000Z,3815 CHICAGO AVE S,-10381927,5611114,478.1000(A),SNOW EMERGENCY PARK,8,Bancroft,Powderhorn,1,6, , 
-93.246168537335905,44.946017206758931,215,533605352,2016-12-18T00:00:00.000Z,3128 LONGFELLOW AVE S,-10380116,5613027,478.1000(B),SNOW EMERGENCY EVEN,9,Corcoran,Powderhorn,2,6, , 
-93.252348946490656,44.957110897331468,216,533619352,2016-12-17T00:00:00.000Z,2511 BLOOMINGTON AVE S,-10380804,5614772,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.294506882774385,44.949463155705743,217,533480352,2016-12-17T00:00:00.000Z,2912 EMERSON AVE S,-10385497,5613569,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.303436136698537,44.947765638443308,218,533606352,2016-12-18T00:00:00.000Z,3032 JAMES AVE S,-10386491,5613302,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.262688555410861,44.915356959364154,219,533558352,2016-12-17T00:00:00.000Z,4840 CHICAGO AVE S,-10381955,5608206,478.1000(A),SNOW EMERGENCY PARK,8,Field,Nokomis,1,5, , 
-93.238155565001563,44.964013968350805,220,533619352,2016-12-17T00:00:00.000Z,2325 9TH ST S,-10379224,5615858,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.271536960959438,44.960009525542581,221,533608352,2016-12-18T00:00:00.000Z,2304 CLINTON AVE S,-10382940,5615228,478.1000(B),SNOW EMERGENCY EVEN,10,Whittier,Powderhorn,2,3, , 
-93.270198471186106,44.944643855801999,222,533607352,2016-12-17T00:00:00.000Z,3217 4TH AVE S,-10382791,5612811,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.280987237748377,44.96768763987135,223,533618352,2016-12-17T00:00:00.000Z,213 15TH ST W,-10383992,5616436,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.291856852686223,44.965685581621287,224,533614352,2016-12-18T00:00:00.000Z,1786 COLFAX AVE S,-10385202,5616121,478.1000(B),SNOW EMERGENCY EVEN,7,Lowry Hill,Calhoun Isles,2,3, , 
-93.290572261829936,44.96569829332266,225,533609352,2016-12-18T00:00:00.000Z,1784 BRYANT AVE S,-10385059,5616123,478.1000(B),SNOW EMERGENCY EVEN,7,Lowry Hill,Calhoun Isles,2,3, , 
-93.262544824965403,44.933681302930346,226,533597352,2016-12-17T00:00:00.000Z,3824 CHICAGO AVE S,-10381939,5611087,478.1000(A),SNOW EMERGENCY PARK,8,Bryant,Powderhorn,1,5, , 
-93.252348946490656,44.957180822103993,227,533619352,2016-12-17T00:00:00.000Z,2507 BLOOMINGTON AVE S,-10380804,5614783,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.290985486860635,44.988720916003302,228,533608352,2016-12-18T00:00:00.000Z,1036 ALDRICH AVE N,-10385105,5619746,478.1000(B),SNOW EMERGENCY EVEN,5,Sumner-Glenwood,Near-North,2,1, , 
-93.270117622810531,44.937573121647915,229,533607352,2016-12-17T00:00:00.000Z,3609 4TH AVE S,-10382782,5611699,478.1000(A),SNOW EMERGENCY PARK,8,Central,Powderhorn,1,5, , 
-93.278067713074989,44.967757551753934,230,533618352,2016-12-17T00:00:00.000Z,16 15TH ST W,-10383667,5616447,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.21894958422709,44.988765389076342,231,533620352,2016-12-18T00:00:00.000Z,1028 24TH AVE SE,-10377086,5619753,478.1000(B),SNOW EMERGENCY EVEN,1,Como,University,2,4, , 
-93.280987237748377,44.967763907375399,232,533618352,2016-12-17T00:00:00.000Z,212 15TH ST W,-10383992,5616448,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.262715504869391,44.903358058932966,233,533597352,2016-12-17T00:00:00.000Z,5500 CHICAGO AVE S,-10381958,5606320,478.1000(A),SNOW EMERGENCY PARK,11,Diamond Lake,Nokomis,1,5, , 
-93.262185498851764,44.992971115186265,234,533603352,2016-12-18T00:00:00.000Z,150 5TH AVE NE,-10381899,5620415,478.1000(B),SNOW EMERGENCY EVEN,3,St. Anthony West,Northeast,2,2, , 
-93.294515865927224,44.948979972382681,235,533480352,2016-12-17T00:00:00.000Z,2936 EMERSON AVE S,-10385498,5613493,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.252348946490656,44.957149038127049,236,533619352,2016-12-17T00:00:00.000Z,2509 BLOOMINGTON AVE S,-10380804,5614778,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.261421930860266,44.914135552739012,237,533614352,2016-12-18T00:00:00.000Z,4904 ELLIOT AVE,-10381814,5608014,478.1000(B),SNOW EMERGENCY EVEN,11,Northrop,Nokomis,2,6, , 
-93.237050637202103,44.96402032438705,238,533619352,2016-12-17T00:00:00.000Z,2403 9TH ST S,-10379101,5615859,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.293222291918084,44.951783650514692,239,533480352,2016-12-17T00:00:00.000Z,2806 DUPONT AVE S,-10385354,5613934,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.27165374194638,44.91598673701143,240,533610352,2016-12-18T00:00:00.000Z,4802 CLINTON AVE S,-10382953,5608305,478.1000(B),SNOW EMERGENCY EVEN,8,Field,Nokomis,2,5, , 
-93.2809692714427,44.967681284241436,241,533618352,2016-12-17T00:00:00.000Z,211 15TH ST W,-10383990,5616435,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.252348946490656,44.957110897331468,242,533619352,2016-12-17T00:00:00.000Z,2511 BLOOMINGTON AVE S,-10380804,5614772,478.1000(A),SNOW EMERGENCY PARK,9,East Phillips,Phillips,1,3, , 
-93.281876569879657,44.92575694836524,243,533606352,2016-12-18T00:00:00.000Z,4260 PILLSBURY AVE S,-10384091,5609841,478.1000(B),SNOW EMERGENCY EVEN,8,Kingfield,Southwest,2,5, , 
-93.262437027131313,44.932015116903521,244,533597352,2016-12-17T00:00:00.000Z,3917 CHICAGO AVE S,-10381927,5610825,478.1000(A),SNOW EMERGENCY PARK,8,Bancroft,Powderhorn,1,6, , 
-93.293222291918084,44.951707361765919,245,533480352,2016-12-17T00:00:00.000Z,2810 DUPONT AVE S,-10385354,5613922,478.1000(A),SNOW EMERGENCY PARK,10,Lowry Hill East,Calhoun Isles,1,3, , 
-93.254981010273113,44.931309199084907,246,533464352,2016-12-18T00:00:00.000Z,3956 14TH AVE S,-10381097,5610714,478.1000(B),SNOW EMERGENCY EVEN,8,Bancroft,Powderhorn,2,6, , 
-93.262437027131313,44.933401488807064,247,533558352,2016-12-17T00:00:00.000Z,3841 CHICAGO AVE S,-10381927,5611043,478.1000(A),SNOW EMERGENCY PARK,8,Bancroft,Powderhorn,1,6, , 
-93.278184494061918,44.967757551753934,248,533618352,2016-12-17T00:00:00.000Z,24 15TH ST W,-10383680,5616447,478.1000(A),SNOW EMERGENCY PARK,7,Loring Park,Central,1,3, , 
-93.270135589116222,44.938577829394596,249,533607352,2016-12-17T00:00:00.000Z,3555 4TH AVE S,-10382784,5611857,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.29970812826943,44.938552393972337,250,533603352,2016-12-18T00:00:00.000Z,3552 HOLMES AVE S,-10386076,5611853,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.262724488022229,44.903078097102707,251,533597352,2016-12-17T00:00:00.000Z,5516 CHICAGO AVE S,-10381959,5606276,478.1000(A),SNOW EMERGENCY PARK,11,Diamond Lake,Nokomis,1,5, , 
-93.27777126903122,44.944999912908671,252,533617352,2016-12-18T00:00:00.000Z,12 32ND ST E,-10383634,5612867,478.1000(B),SNOW EMERGENCY EVEN,8,Lyndale,Powderhorn,2,5, , 
-93.237185384494708,44.96402032438705,253,533619352,2016-12-17T00:00:00.000Z,2405 9TH ST S,-10379116,5615859,478.1000(A),SNOW EMERGENCY PARK,6,Seward,Longfellow,1,4, , 
-93.270342201631564,44.945966342494579,254,533607352,2016-12-17T00:00:00.000Z,3140 4TH AVE S,-10382807,5613019,478.1000(A),SNOW EMERGENCY PARK,9,Central,Powderhorn,1,5, , 
-93.303436136698537,44.947733849251669,255,533606352,2016-12-18T00:00:00.000Z,3034 JAMES AVE S,-10386491,5613297,478.1000(B),SNOW EMERGENCY EVEN,10,ECCO,Calhoun Isles,2,5, , 
-93.262446010284151,44.930253485976408,256,533597352,2016-12-17T00:00:00.000Z,4015 CHICAGO AVE S,-10381928,5610548,478.1000(A),SNOW EMERGENCY PARK,8,Bancroft,Powderhorn,1,6, , 
