X,Y,OBJECTID,Call_Taken,Location,Tow_Reason,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.248544000005552,44.985674999601599,596,02/22/2019 08:33am,"403 5th ave se,Minneapolis,MN",Snow Emergency,44.985675,-93.248544,3,University,Marcy Holmes,4,3,Yale
-93.254289999683692,44.98817399973035,597,02/22/2019 08:35am,"19 SE 4th Ave,Minneapolis,MN",Snow Emergency,44.988174,-93.25429,3,University,Nicollet Island - East Bank,4,3,Yale
-93.250373999860187,44.985849000431074,598,02/22/2019 08:35am,"321 4th ave se,Minneapolis,MN",Snow Emergency,44.985849,-93.250374,3,University,Marcy Holmes,4,3,Yale
-93.251740999947174,44.986418999737111,599,02/22/2019 08:39am,"331 3th Ave se,Minneapolis,MN",Snow Emergency,44.986419,-93.251741,3,University,Marcy Holmes,4,3,Yale
-93.233082000134175,44.930505999652212,600,02/22/2019 08:40am,"2725 40th Street East,Minneapolis,MN",Snow Emergency,44.930506,-93.233082,12,Powderhorn,Standish,6,3,Yale
-93.280833999789195,44.969830000054515,601,02/22/2019 08:41am,"1327 spruce pl,Minneapolis,MN",Snow Emergency,44.96983,-93.280834,7,Central,Loring Park,3,3,Yale
-93.303053000095815,44.948227000275892,602,02/22/2019 08:42am,"3003 James ave s,Minneapolis,MN",Snow Emergency,44.948227,-93.303053,10,Calhoun Isle,ECCO,5,3,Yale
-93.259353000240708,44.990920999604498,603,02/22/2019 08:45am,"213 3rd ave ne,Minneapolis,MN",Snow Emergency,44.990921,-93.259353,3,Northeast,St. Anthony West,2,3,Yale
-93.2804009996064,44.967010000411221,604,02/22/2019 08:47am,"1519 SPRUCE PL,Minneapolis,MN",Snow Emergency,44.96701,-93.280401,7,Central,Loring Park,3,3,Yale
-93.286797999627936,45.010593000266795,605,02/22/2019 08:48am,"2933 6th st n,Minneapolis,MN",Snow Emergency,45.010593,-93.286798,5,Near North,Hawthorne,1,3,Yale
-93.289648999801443,44.987469999640837,606,02/22/2019 08:49am,"905 Lyndale place n,Minneapolis,MN",Snow Emergency,44.98747,-93.289649,5,Near North,Sumner - Glenwood,1,3,Yale
-93.281376999648785,44.968645000266577,607,02/22/2019 08:49am,"225 14TH ST W,Minneapolis,MN",Snow Emergency,44.968645,-93.281377,7,Central,Loring Park,3,3,Yale
-93.259298000402339,44.99102099971941,608,02/22/2019 08:55am,"221 3rd Ave ne,Minneapolis,MN",Snow Emergency,44.991021,-93.259298,3,Northeast,St. Anthony West,2,3,Yale
-93.28679100020446,45.004685000312577,609,02/22/2019 08:56am,"2431 6th st n ,Minneapolis,MN",Snow Emergency,45.004685,-93.286791,5,Near North,Hawthorne,1,3,Yale
-93.286856999650752,45.022811999873966,610,02/22/2019 09:00am,"3721 6th st n ,Minneapolis,MN",Snow Emergency,45.022812,-93.286857,4,Camden,McKinley,1,3,Yale
-93.286830000204304,45.022921999550704,611,02/22/2019 09:04am,"3725 6th st n ,Minneapolis,MN",Snow Emergency,45.022922,-93.28683,4,Camden,McKinley,1,3,Yale
-93.245477999809793,44.984794000342902,612,02/22/2019 09:06am,"407 7th ave se,Minneapolis,MN",Snow Emergency,44.984794,-93.245478,3,University,Marcy Holmes,4,3,Yale
-93.289231000310394,44.985821000039152,613,02/22/2019 09:08am,"705 Lyndale Pl,Minneapolis,MN",Snow Emergency,44.985821,-93.289231,5,Near North,Sumner - Glenwood,1,3,Yale
-93.282454999898277,44.966470999836815,614,02/22/2019 09:08am,"233 oak grove,Minneapolis,MN",Snow Emergency,44.966471,-93.282455,7,Central,Loring Park,3,3,Yale
-93.247461999571613,44.988014000445844,615,02/22/2019 09:11am,"415 6th vebse,Minneapolis,MN",Snow Emergency,44.988014,-93.247462,3,University,Marcy Holmes,4,3,Yale
-93.289644999616996,44.987175999572798,616,02/22/2019 09:15am,"823 lyndale pl,Minneapolis,MN",Snow Emergency,44.987176,-93.289645,5,Near North,Sumner - Glenwood,1,3,Yale
-93.299183999741786,44.945712000308617,617,02/22/2019 09:15am,"3125 Holmes ave s,Minneapolis,MN",Snow Emergency,44.945712,-93.299184,10,Calhoun Isle,ECCO,5,3,Yale
-93.249122999726637,44.988753000350755,618,02/22/2019 09:18am,"317 6th street se,Minneapolis,MN",Snow Emergency,44.988753,-93.249123,3,University,Marcy Holmes,4,3,Yale
-93.253431999686995,44.938397000221414,619,02/22/2019 09:18am,"3531 15th ave,Minneapolis,MN",Snow Emergency,44.938397,-93.253432,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.247205000310487,44.982547000143995,620,02/22/2019 09:19am,"207 7th ave se,Minneapolis,MN",Snow Emergency,44.982547,-93.247205,3,University,Marcy Holmes,4,3,Yale
-93.288918000265483,44.983455999794614,621,02/22/2019 09:20am,"515 lyndale pl,Minneapolis,MN",Snow Emergency,44.983456,-93.288918,5,Near North,Sumner - Glenwood,3,3,Yale
-93.254529999959516,44.930103999999631,622,02/22/2019 09:21am,"4011 14th ave,Minneapolis,MN",Snow Emergency,44.930104,-93.25453,8,Powderhorn,Bancroft,6,3,Yale
-93.245721000223966,44.982227999822385,623,02/22/2019 09:22am,"207 8th ave se,Minneapolis,MN",Snow Emergency,44.982228,-93.245721,3,University,Marcy Holmes,4,3,Yale
-93.249288000141064,44.988818999797047,624,02/22/2019 09:22am,"307 6th st se ,Minneapolis,MN",Snow Emergency,44.988819,-93.249288,3,University,Marcy Holmes,4,3,Yale
-93.246492999852023,44.983667999678516,625,02/22/2019 09:23am,"307 7th ave se,Minneapolis,MN",Snow Emergency,44.983668,-93.246493,3,University,Marcy Holmes,4,3,Yale
-93.21669699996653,44.990778000204614,626,02/22/2019 09:28am,"1089 26th ave se,Minneapolis,MN",Snow Emergency,44.990778,-93.216697,1,University,Como,4,3,Yale
-93.299431000340348,44.946093999938228,627,02/22/2019 09:33am,"3113 Holmes Ave,Minneapolis,MN",Snow Emergency,44.946094,-93.299431,10,Calhoun Isle,ECCO,5,3,Yale
-93.274989000042297,44.962174000429854,628,02/22/2019 09:33am,"2013 Stevens Ave,Minneapolis,MN",Snow Emergency,44.962174,-93.274989,10,Powderhorn,Whittier,3,3,Yale
-93.286865000019702,45.025292000025843,629,02/22/2019 09:34am,"3847 6th st n,Minneapolis,MN",Snow Emergency,45.025292,-93.286865,4,Camden,Webber - Camden,1,3,Yale
-93.25852399978271,44.932098000222595,630,02/22/2019 09:35am,"1115 39th st e,Minneapolis,MN",Snow Emergency,44.932098,-93.258524,8,Powderhorn,Bancroft,6,3,Yale
-93.291421999725458,44.997861000384887,631,02/22/2019 09:35am,"1811 Bryant Ave N,Minneapolis,MN",Snow Emergency,44.997861,-93.291422,5,Near North,Near - North,1,3,Yale
-93.257171000341373,44.938066000245783,632,02/22/2019 09:36am,"3541 12th av s,Minneapolis,MN",Snow Emergency,44.938066,-93.257171,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.277053999942098,44.9860430003842,633,02/22/2019 09:36am,"303 6th ave ne,Minneapolis,MN",Snow Emergency,44.986043,-93.277054,3,Central,North Loop,1,3,Yale
-93.286850000227275,45.026532999698247,634,02/22/2019 09:37am,"3927 6th st n,Minneapolis,MN",Snow Emergency,45.026533,-93.28685,4,Camden,Webber - Camden,1,3,Yale
-93.296781999589598,44.943096000180333,635,02/22/2019 09:38am,"3253 girard ave s,Minneapolis,MN",Snow Emergency,44.943096,-93.296782,10,Calhoun Isle,CARAG,5,3,Yale
-93.286801999812383,45.0233599999641,636,02/22/2019 09:39am,"3743 6th st n ,Minneapolis,MN",Snow Emergency,45.02336,-93.286802,4,Camden,McKinley,1,3,Yale
-93.290243000214275,44.932083000430168,637,02/22/2019 09:40am,"815 39th st e,Minneapolis,MN",Snow Emergency,44.932083,-93.290243,10,Southwest,East Harriet,5,3,Yale
-93.303075000211038,44.945619999663279,638,02/22/2019 09:41am,"3127 James Ave S,Minneapolis,MN",Snow Emergency,44.94562,-93.303075,10,Calhoun Isle,ECCO,5,3,Yale
-93.289529999709657,45.014771999628124,639,02/22/2019 09:42am,"3251 Aldrich ave n ,Minneapolis,MN",Snow Emergency,45.014772,-93.28953,4,Camden,McKinley,1,3,Yale
-93.253392999687151,44.9349729997042,640,02/22/2019 09:44am,"3725 15th Ave S,Minneapolis,MN",Snow Emergency,44.934973,-93.253393,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.296781999589598,44.940363000052457,641,02/22/2019 09:48am,"3429 girard ave s ,Minneapolis,MN",Snow Emergency,44.940363,-93.296782,10,Calhoun Isle,CARAG,5,3,Yale
-93.253392999687151,44.939928999823564,642,02/22/2019 09:49am,"3439 15TH Ave S,Minneapolis,MN",Snow Emergency,44.939929,-93.253393,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.300478000059627,44.946924000442323,643,02/22/2019 09:50am,"3041 humboldt ave s ,Minneapolis,MN",Snow Emergency,44.946924,-93.300478,10,Calhoun Isle,ECCO,5,3,Yale
-93.280399999560302,44.967304999626094,644,02/22/2019 09:51am,"1511 SPRUCE PL,Minneapolis,MN",Snow Emergency,44.967305,-93.2804,7,Central,Loring Park,3,3,Yale
-93.275286000248684,44.961327000041081,645,02/22/2019 09:52am,"2011 stevens,Minneapolis,MN",Snow Emergency,44.961327,-93.275286,10,Powderhorn,Whittier,3,3,Yale
-93.256027999792309,44.995681999724582,646,02/22/2019 09:52am,"619 Adams st ne,Minneapolis,MN",Snow Emergency,44.995682,-93.256028,3,Northeast,St. Anthony East,2,3,Yale
-93.29295999960425,44.993749999662782,647,02/22/2019 09:53am,"1419 dupont,Minneapolis,MN",Snow Emergency,44.99375,-93.29296,5,Near North,Near - North,1,3,Yale
-93.2804009996064,44.967168999649687,648,02/22/2019 09:54am,"1515 SPRUCE PL,Minneapolis,MN",Snow Emergency,44.967169,-93.280401,7,Central,Loring Park,3,3,Yale
-93.239647999855265,45.029463999963696,649,02/22/2019 09:57am,"1403 34th ave ne,Minneapolis,MN",Snow Emergency,45.029464,-93.239648,1,Northeast,Waite Park,2,3,Yale
-93.245374000409754,44.98266100000518,650,02/22/2019 09:57am,"225 8th ave se,Minneapolis,MN",Snow Emergency,44.982661,-93.245374,3,University,Marcy Holmes,4,3,Yale
-93.248303999729785,44.991059999719255,651,02/22/2019 09:58am,"209 ith ave se,Minneapolis,MN",Snow Emergency,44.99106,-93.248304,3,University,Marcy Holmes,2,3,Yale
-93.259785000377406,45.008315000436994,652,02/22/2019 09:58am,"1925 5th st ne,Minneapolis,MN",Snow Emergency,45.008315,-93.259785,1,Northeast,Holland,2,3,Yale
-93.260936000396043,44.924989999788693,653,02/22/2019 10:00am,"4301 Elliot Avenue South,Minneapolis,MN",Snow Emergency,44.92499,-93.260936,11,Nokomis,Northrop,6,3,Yale
-93.245362999902511,44.982674999751509,654,02/22/2019 10:03am,"229 8th ave se,Minneapolis,MN",Snow Emergency,44.982675,-93.245363,3,University,Marcy Holmes,4,3,Yale
-93.297568999909402,44.998310999553041,655,02/22/2019 10:05am,"1833 Girard Ave N,Minneapolis,MN",Snow Emergency,44.998311,-93.297569,5,Near North,Near - North,1,3,Yale
-93.265316000033351,44.997044999627064,656,02/22/2019 10:05am,"903 main st ,Minneapolis,MN",Snow Emergency,44.997045,-93.265316,3,Northeast,St. Anthony West,2,3,Yale
-93.254703999889671,44.997578999970926,657,02/22/2019 10:06am,"723Jefferson St NE,Minneapolis,MN",Snow Emergency,44.997579,-93.254704,3,Northeast,St. Anthony East,2,3,Yale
-93.24621200038348,44.984016999584924,658,02/22/2019 10:07am,"315 7th ave se,Minneapolis,MN",Snow Emergency,44.984017,-93.246212,3,University,Marcy Holmes,4,3,Yale
-93.274989000042297,44.962174000429854,659,02/22/2019 10:10am,"2013 Stevens Ave South,Minneapolis,MN",Snow Emergency,44.962174,-93.274989,10,Powderhorn,Whittier,3,3,Yale
-93.290794999589536,45.008582000159208,660,02/22/2019 10:11am,"2725 BRYANT AVE N,Minneapolis,MN",Snow Emergency,45.008582,-93.290795,5,Near North,Hawthorne,1,3,Yale
-93.250815000411876,44.994955000373011,661,02/22/2019 10:17am,"341 quincy st ne,Minneapolis,MN",Snow Emergency,44.994955,-93.250815,3,Northeast,St. Anthony East,2,3,Yale
-93.289598000147578,45.010549000036349,662,02/22/2019 10:18am,"2935 aldrich ave n,Minneapolis,MN",Snow Emergency,45.010549,-93.289598,5,Near North,Hawthorne,1,3,Yale
-93.219241000371824,44.990961999696594,663,02/22/2019 10:19am,"1097 24th ave se,Minneapolis,MN",Snow Emergency,44.990962,-93.219241,1,University,Como,4,3,Yale
-93.250838999720031,44.994772000027808,664,02/22/2019 10:19am,"331 quincy st ne,Minneapolis,MN",Snow Emergency,44.994772,-93.250839,3,Northeast,St. Anthony East,2,3,Yale
-93.237931999861871,44.98536100040991,665,02/22/2019 10:21am,"703 11th ave se,Minneapolis,MN",Snow Emergency,44.985361,-93.237932,3,University,Marcy Holmes,4,3,Yale
-93.295490000263271,44.943946999854234,666,02/22/2019 10:22am,"3223 Fremont ave s,Minneapolis,MN",Snow Emergency,44.943947,-93.29549,10,Calhoun Isle,CARAG,5,3,Yale
-93.244672000412436,44.983555999909527,667,02/22/2019 10:22am,"321 8th ave se,Minneapolis,MN",Snow Emergency,44.983556,-93.244672,3,University,Marcy Holmes,4,3,Yale
-93.290870000350196,45.016458000036721,668,02/22/2019 10:22am,"3347 Bryant Ave n,Minneapolis,MN",Snow Emergency,45.016458,-93.29087,4,Camden,McKinley,1,3,Yale
-93.240077999899711,44.986893000012003,669,02/22/2019 10:23am,"721 9th avenue SE,Minneapolis,MN",Snow Emergency,44.986893,-93.240078,3,University,Marcy Holmes,4,3,Yale
-93.291380999633418,45.001142999749675,670,02/22/2019 10:24am,"2125 Bryant ave n ,Minneapolis,MN",Snow Emergency,45.001143,-93.291381,5,Near North,Hawthorne,1,3,Yale
-93.290832000396449,45.01528800004121,671,02/22/2019 10:26am,"3309 Bryant Ave n,Minneapolis,MN",Snow Emergency,45.015288,-93.290832,4,Camden,McKinley,1,3,Yale
-93.23893900043447,44.983409000325139,672,02/22/2019 10:27am,"527 11th ave se,Minneapolis,MN",Snow Emergency,44.983409,-93.238939,3,University,Marcy Holmes,4,3,Yale
-93.275290000433131,44.964411000167559,673,02/22/2019 10:28am,"1829 Stevens Ave,Minneapolis,MN",Snow Emergency,44.964411,-93.27529,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.275026999996044,44.963392999987036,674,02/22/2019 10:29am,"1919 stevens ave s,Minneapolis,MN",Snow Emergency,44.963393,-93.275027,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.294258000106595,44.94029899979904,675,02/22/2019 10:33am,"3431 Emerson ave s,Minneapolis,MN",Snow Emergency,44.940299,-93.294258,10,Calhoun Isle,CARAG,5,3,Yale
-93.284480999798291,44.967301000340967,676,02/22/2019 10:36am,"339 oak grove,Minneapolis,MN",Snow Emergency,44.967301,-93.284481,7,Central,Loring Park,3,3,Yale
-93.299674999901299,44.992718999782085,677,02/22/2019 10:37am,"1337 Irving Ave N,Minneapolis,MN",Snow Emergency,44.992719,-93.299675,5,Near North,Near - North,1,3,Yale
-93.274905999812006,44.966083999976661,678,02/22/2019 10:38am,"131 17th st e,Minneapolis,MN",Snow Emergency,44.966084,-93.274906,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.250855999604653,44.994625999590255,679,02/22/2019 10:39am,"325 quincy st ne,Minneapolis,MN",Snow Emergency,44.994626,-93.250856,3,Northeast,St. Anthony East,2,3,Yale
-93.24960899965555,44.995463000417203,680,02/22/2019 10:42am,"611 jackson st ne,Minneapolis,MN",Snow Emergency,44.995463,-93.249609,3,Northeast,St. Anthony East,2,3,Yale
-93.241634999755377,44.987413999756313,681,02/22/2019 10:42am,"715 8th ave se,Minneapolis,MN",Snow Emergency,44.987414,-93.241635,3,University,Marcy Holmes,4,3,Yale
-93.242102999753627,44.985908999600724,682,02/22/2019 10:42am,"801 6th st se,Minneapolis,MN",Snow Emergency,44.985909,-93.242103,3,University,Marcy Holmes,4,3,Yale
-93.226965000434404,44.936440999952254,683,02/22/2019 10:43am,"3649 Snelling Avenue South,Minneapolis,MN",Snow Emergency,44.936441,-93.226965,12,Longfellow,Howe,6,3,Yale
-93.292081999584582,45.009747999970273,684,02/22/2019 10:44am,"2903 COLFAX AVE N,Minneapolis,MN",Snow Emergency,45.009748,-93.292082,5,Near North,Hawthorne,1,3,Yale
-93.299683000270193,44.992097999922805,685,02/22/2019 10:46am,"1313 irving ave n,Minneapolis,MN",Snow Emergency,44.992098,-93.299683,5,Near North,Near - North,1,3,Yale
-93.249592999817025,44.995407999679514,686,02/22/2019 10:47am,"609 jackson st ,Minneapolis,MN",Snow Emergency,44.995408,-93.249593,3,Northeast,St. Anthony East,2,3,Yale
-93.241472000332521,44.985632000316627,687,02/22/2019 10:48am,"821 6th st se,Minneapolis,MN",Snow Emergency,44.985632,-93.241472,3,University,Marcy Holmes,4,3,Yale
-93.259717999985696,44.938109000430075,688,02/22/2019 10:49am,"3543 10th av s,Minneapolis,MN",Snow Emergency,44.938109,-93.259718,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.280829999604748,44.966423000321242,689,02/22/2019 10:49am,"1523 SPRUCE PL,Minneapolis,MN",Snow Emergency,44.966423,-93.28083,7,Central,Loring Park,3,3,Yale
-93.248408000029144,44.997394000432848,690,02/22/2019 10:49am,"715 van buren st ne,Minneapolis,MN",Snow Emergency,44.997394,-93.248408,3,Northeast,St. Anthony East,2,3,Yale
-93.292072000022756,45.011098000172638,691,02/22/2019 10:50am,"2955 Colfax ave n ,Minneapolis,MN",Snow Emergency,45.011098,-93.292072,5,Near North,Hawthorne,1,3,Yale
-93.253501000170957,44.945109000380114,692,02/22/2019 10:50am,"3149 15th Avenue South,Minneapolis,MN",Snow Emergency,44.945109,-93.253501,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.280829999604748,44.966423000321242,693,02/22/2019 10:52am,"1525 SPRUCE PL,Minneapolis,MN",Snow Emergency,44.966423,-93.28083,7,Central,Loring Park,3,3,Yale
-93.253451999709966,44.946697999912828,694,02/22/2019 10:53am,"3057 15th Avenue South,Minneapolis,MN",Snow Emergency,44.946698,-93.253452,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.292073000068854,45.009110000226372,695,02/22/2019 10:54am,"2817 Colfax ave n ,Minneapolis,MN",Snow Emergency,45.00911,-93.292073,5,Near North,Hawthorne,1,3,Yale
-93.248351000098523,44.995499000278699,696,02/22/2019 10:55am,"613 Van Buren St Ne,Minneapolis,MN",Snow Emergency,44.995499,-93.248351,3,Northeast,St. Anthony East,2,3,Yale
-93.253510999732839,44.944879999712271,697,02/22/2019 10:55am,"3159 15th av s,Minneapolis,MN",Snow Emergency,44.94488,-93.253511,9,Powderhorn,Powderhorn Park,6,3,Yale
-93.235145999987878,44.985860000038997,698,02/22/2019 10:55am,"809 12th ave se,Minneapolis,MN",Snow Emergency,44.98586,-93.235146,3,University,Marcy Holmes,4,3,Yale
-93.240077999899711,44.986893000012003,699,02/22/2019 10:58am,"721 9th avenue Southeast,Minneapolis,MN",Snow Emergency,44.986893,-93.240078,3,University,Marcy Holmes,4,3,Yale
-93.280829999604748,44.966423000321242,700,02/22/2019 10:59am,"1529 spruce Place,Minneapolis,MN",Snow Emergency,44.966423,-93.28083,7,Central,Loring Park,3,3,Yale
-93.299660000108872,44.992245000406513,701,02/22/2019 10:59am,"1321 Irving Ave N,Minneapolis,MN",Snow Emergency,44.992245,-93.29966,5,Near North,Near - North,1,3,Yale
-93.237786000323638,44.985546999994085,702,02/22/2019 11:01am,"707 11th ave se,Minneapolis,MN",Snow Emergency,44.985547,-93.237786,3,University,Marcy Holmes,4,3,Yale
-93.274934000203928,44.963814999662532,703,02/22/2019 11:01am,"1901 Stevens Ave,Minneapolis,MN",Snow Emergency,44.963815,-93.274934,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.225879999862059,44.985489000017367,704,02/22/2019 11:03am,"869 19th ave se,Minneapolis,MN",Snow Emergency,44.985489,-93.22588,2,University,Como,4,3,Yale
-93.295928999823445,44.944734000174037,705,02/22/2019 11:03am,"1311 32nd st w,Minneapolis,MN",Snow Emergency,44.944734,-93.295929,10,Calhoun Isle,CARAG,5,3,Yale
-93.249592999817025,44.995407999679514,706,02/22/2019 11:04am,"609 NE Jackson St ,Minneapolis,MN",Snow Emergency,44.995408,-93.249593,3,Northeast,St. Anthony East,2,3,Yale
-93.299261999741475,44.946360999660442,707,02/22/2019 11:04am,"3105 Holmes ave ,Minneapolis,MN",Snow Emergency,44.946361,-93.299262,10,Calhoun Isle,ECCO,5,3,Yale
-93.292203999814717,44.941312999795173,708,02/22/2019 11:06am,"1017 34th Street W.,Minneapolis,MN",Snow Emergency,44.941313,-93.292204,10,Calhoun Isle,CARAG,5,3,Yale
-93.292928999973356,44.940000000399777,709,02/22/2019 11:07am,"3441 DuPont ave s,Minneapolis,MN",Snow Emergency,44.94,-93.292929,10,Calhoun Isle,CARAG,5,3,Yale
-93.248340999637378,44.995435000025282,710,02/22/2019 11:07am,"611 Van Buren st ne,Minneapolis,MN",Snow Emergency,44.995435,-93.248341,3,Northeast,St. Anthony East,2,3,Yale
-93.220615999928441,44.984584999698029,711,02/22/2019 11:08am,"831 23rd ave se,Minneapolis,MN",Snow Emergency,44.984585,-93.220616,2,University,Como,4,3,Yale
-93.248339999591281,44.995370999771865,712,02/22/2019 11:08am,"609 Van buren st ne,Minneapolis,MN",Snow Emergency,44.995371,-93.24834,3,Northeast,St. Anthony East,2,3,Yale
-93.290833999589381,45.01013099964598,713,02/22/2019 11:10am,"2919 Bryant ave n.,Minneapolis,MN",Snow Emergency,45.010131,-93.290834,5,Near North,Hawthorne,1,3,Yale
-93.229749000216145,44.945917999915821,714,02/22/2019 11:11am,"3129 29th ave,Minneapolis,MN",Snow Emergency,44.945918,-93.229749,2,Longfellow,Longfellow,6,3,Yale
-93.279389999748673,44.968788999712615,715,02/22/2019 11:11am,"111 14th Street West,Minneapolis,MN",Snow Emergency,44.968789,-93.27939,7,Central,Loring Park,3,3,Yale
-93.293408999625569,45.006525999775135,716,02/22/2019 11:12am,"2617 dupont Ave n,Minneapolis,MN",Snow Emergency,45.006526,-93.293409,5,Near North,Hawthorne,1,3,Yale
-93.25598399956192,45.00571099996273,717,02/22/2019 11:13am,"1715 adams st ne,Minneapolis,MN",Snow Emergency,45.005711,-93.255984,1,Northeast,Logan Park,2,3,Yale
-93.229680999778282,44.94567400035487,718,02/22/2019 11:13am,"3137 29th ave,Minneapolis,MN",Snow Emergency,44.945674,-93.229681,2,Longfellow,Longfellow,6,3,Yale
-93.225368999679574,44.927318000125638,719,02/22/2019 11:13am,"4147 32nd ave so,Minneapolis,MN",Snow Emergency,44.927318,-93.225369,12,Powderhorn,Standish,6,3,Yale
-93.256003000438056,45.003450000017551,720,02/22/2019 11:14am,"1511 Adams st ne,Minneapolis,MN",Snow Emergency,45.00345,-93.256003,1,Northeast,Logan Park,2,3,Yale
-93.293408999625569,45.00643800021362,721,02/22/2019 11:15am,"2615 dupont Ave n,Minneapolis,MN",Snow Emergency,45.006438,-93.293409,5,Near North,Hawthorne,1,3,Yale
-93.300596000105259,44.93905099980384,722,02/22/2019 11:16am,"3515 Humboldt Ave S,Minneapolis,MN",Snow Emergency,44.939051,-93.300596,10,Calhoun Isle,ECCO,5,3,Yale
-93.300915999573704,44.992171999738048,723,02/22/2019 11:17am,"1317 james ave n,Minneapolis,MN",Snow Emergency,44.992172,-93.300916,5,Near North,Near - North,1,3,Yale
-93.220540000020947,44.989084000326386,724,02/22/2019 11:23am,"1037 23rd ave se,Minneapolis,MN",Snow Emergency,44.989084,-93.22054,1,University,Como,4,3,Yale
-93.292914000180929,45.003304999626096,725,02/22/2019 11:24am,"2319 DUPONT AVE N ,Minneapolis,MN",Snow Emergency,45.003305,-93.292914,5,Near North,Hawthorne,1,3,Yale
-93.267524000232413,44.998659000312671,726,02/22/2019 11:24am,"225 11th Ave ne,Minneapolis,MN",Snow Emergency,44.998659,-93.267524,3,Northeast,St. Anthony West,2,3,Yale
-93.295579999917038,44.939942999569837,727,02/22/2019 11:24am,"3443 Fremont ave s,Minneapolis,MN",Snow Emergency,44.939943,-93.29558,10,Calhoun Isle,CARAG,5,3,Yale
-93.268340000090916,44.998380000037002,728,02/22/2019 11:25am,"125 11th ave ne,Minneapolis,MN",Snow Emergency,44.99838,-93.26834,3,Northeast,St. Anthony West,2,3,Yale
-93.303471999633018,44.990877000273372,729,02/22/2019 11:26am,"1239 Logan Ave N,Minneapolis,MN",Snow Emergency,44.990877,-93.303472,5,Near North,Near - North,1,3,Yale
-93.262266999722215,45.002161999976352,730,02/22/2019 11:28am,"349 14th ave ne,Minneapolis,MN",Snow Emergency,45.002162,-93.262267,3,Northeast,Sheridan,2,3,Yale
-93.273768000392863,44.96574999986268,731,02/22/2019 11:30am,"1713 2nd ave s,Minneapolis,MN",Snow Emergency,44.96575,-93.273768,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.248339000444503,44.995307000417768,732,02/22/2019 11:30am,"607 van buren st ne,Minneapolis,MN",Snow Emergency,44.995307,-93.248339,3,Northeast,St. Anthony East,2,3,Yale
-93.291671000416272,44.947214000325914,733,02/22/2019 11:31am,"3033 colfax ave s,Minneapolis,MN",Snow Emergency,44.947214,-93.291671,10,Calhoun Isle,CARAG,5,3,Yale
-93.234950999988598,44.98434300022933,734,02/22/2019 11:31am,"707 13th ave se,Minneapolis,MN",Snow Emergency,44.984343,-93.234951,3,University,Marcy Holmes,4,3,Yale
-93.283469999940507,44.963513000124919,735,02/22/2019 11:32am,"329 Ridgewood Ave South,Minneapolis,MN",Snow Emergency,44.963513,-93.28347,7,Central,Steven's Square - Loring Heights,3,3,Yale
-93.284061000214933,44.966973999650406,736,02/22/2019 11:33am,"333 oak grove,Minneapolis,MN",Snow Emergency,44.966974,-93.284061,7,Central,Loring Park,3,3,Yale
-93.274940999627404,44.966029000138292,737,02/22/2019 11:36am,"1707 stevens ave s,Minneapolis,MN",Snow Emergency,44.966029,-93.274941,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.235066999942035,44.984191000414398,738,02/22/2019 11:36am,"703 13th ave se,Minneapolis,MN",Snow Emergency,44.984191,-93.235067,3,University,Marcy Holmes,4,3,Yale
-93.239685999809012,44.98285600000446,739,02/22/2019 11:37am,"419 11th ave se,Minneapolis,MN",Snow Emergency,44.982856,-93.239686,3,University,Marcy Holmes,4,3,Yale
-93.232374999906312,44.991169000249215,740,02/22/2019 11:37am,"1111 14th avenue Southeast,Minneapolis,MN",Snow Emergency,44.991169,-93.232375,2,University,Como,4,3,Yale
-93.276437000267322,44.963954999823443,741,02/22/2019 11:39am,"103 19TH ST E,Minneapolis,MN",Snow Emergency,44.963955,-93.276437,6,Central,Steven's Square - Loring Heights,3,3,Yale
-93.291710000416174,44.93810400019953,742,02/22/2019 11:40am,"3545 colfax ave s,Minneapolis,MN",Snow Emergency,44.938104,-93.29171,10,Calhoun Isle,CARAG,5,3,Yale
-93.284545000051651,44.967073999765319,743,02/22/2019 11:43am,"337 OAK GROVE ST,Minneapolis,MN",Snow Emergency,44.967074,-93.284545,7,Central,Loring Park,3,3,Yale
-93.233951999784949,44.985377000248434,744,02/22/2019 11:46am,"813 13th ave se,Minneapolis,MN",Snow Emergency,44.985377,-93.233952,3,University,Marcy Holmes,4,3,Yale
-93.229712000308552,44.986863000427206,745,02/22/2019 11:47am,"1513 brook ave se,Minneapolis,MN",Snow Emergency,44.986863,-93.229712,2,University,Como,4,3,Yale
