X,Y,OBJECTID,Citation,Date,Address,Latitude,Longitude,Ordinance,Ordinanc_1,Neighborho,Community,Ward,Day_ID,TowDist
-93.315834045404813,44.926567077908373,4125,271118324636,2018-01-24T00:00:00.000Z,4207 VINCENT AVE S,44.9265670776,-93.3158340454,478.1000(c),Snow emergency parking restrictions - odd number address,Linden Hills,Southwest,13,3,5
-93.290565490804738,44.958599090975326,4126,271118328803,2018-01-24T00:00:00.000Z,2415 BRYANT AVE S,44.9585990906,-93.2905654907,478.1000(c),Snow emergency parking restrictions - odd number address,Lowry Hill East,Calhoun Isle,10,3,3
-93.244979858133888,44.96771621732961,4127,271118313037,2018-01-24T00:00:00.000Z,1915 6TH ST S,44.967716217,-93.2449798584,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,6,3,4
-93.225547790298265,44.968250274330728,4128,271118301209,2018-01-24T00:00:00.000Z,653 ONTARIO ST SE,44.9682502747,-93.2255477905,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.260955810662097,44.967750548948743,4129,271118325341,2018-01-24T00:00:00.000Z,1504 ELLIOT AVE,44.9677505493,-93.2609558105,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.225654601878318,44.968379974556228,4130,271118301210,2018-01-24T00:00:00.000Z,655 ONTARIO ST SE,44.9683799744,-93.2256546021,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.315685999908908,45.046366999737302,4131,271118304598,2018-01-24T00:00:00.000Z,5019 LOGAN AVE N,45.046367,-93.315686,478.1000(C),Snow emergency parking restrictions - odd number address,Shingle Creek,Camden,4,3,1
-93.287460326932489,45.01068496673787,4132,271118321056,2018-01-24T00:00:00.000Z,617 30TH AVE N,45.010684967,-93.2874603271,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.299377441215881,45.032794952125414,4133,271118324438,2018-01-24T00:00:00.000Z,4251 IRVING AVE N,45.0327949524,-93.2993774414,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,3,1
-93.237709045336146,44.963077544792895,4134,271118317845,2018-01-24T00:00:00.000Z,923 24TH AVE S,44.9630775452,-93.2377090454,478.1000(c),Snow emergency parking restrictions - odd number address,Seward,Longfellow,6,3,4
-93.237510680973116,44.963314056598506,4135,271118330814,2018-01-24T00:00:00.000Z,921 24TH AVE S,44.9633140564,-93.2375106812,478.1000(c),Snow emergency parking restrictions - odd number address,Seward,Longfellow,6,3,4
-93.243713378869302,44.967712402405482,4136,271118313038,2018-01-24T00:00:00.000Z,2005 6TH ST S,44.9677124023,-93.2437133789,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,2,3,4
-93.287231444975191,45.001480102524738,4137,271118332167,2018-01-24T00:00:00.000Z,611 22ND AVE N,45.0014801025,-93.2872314453,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.311500549710559,45.004634856813254,4138,271118334282,2018-01-24T00:00:00.000Z,2421 FERRANT PL,45.0046348572,-93.3115005493,478.1000(c),Snow emergency parking restrictions - odd number address,Willard - Hay,Near North,5,3,1
-93.23774719277867,44.963394164609042,4139,271118317846,2018-01-24T00:00:00.000Z,915 24TH AVE S,44.963394165,-93.2377471924,478.1000(c),Snow emergency parking restrictions - odd number address,Seward,Longfellow,6,3,4
-93.261322021793831,44.892543793161565,4140,271118325609,2018-01-24T00:00:00.000Z,905 61ST ST E,44.8925437927,-93.2613220215,478.1000(c),Snow emergency parking restrictions - odd number address,Diamond Lake,Nokomis,11,3,6
-93.225631714132248,44.968784332231223,4141,271118301211,2018-01-24T00:00:00.000Z,621 ONTARIO ST SE,44.9687843323,-93.2256317139,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.243598938340313,44.967704772557283,4142,271118313039,2018-01-24T00:00:00.000Z,2009 6TH ST S,44.9677047729,-93.243598938,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,2,3,4
-93.297760009616695,45.02760696379039,4143,271118332243,2018-01-24T00:00:00.000Z,1415 40TH AVE N,45.0276069641,-93.2977600098,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,3,1
-93.225608825486859,44.968894958735405,4144,271118301212,2018-01-24T00:00:00.000Z,623 ONTARIO ST SE,44.9688949585,-93.2256088257,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.283988952827883,45.001480102524738,4145,271118324048,2018-01-24T00:00:00.000Z,311 22ND AVE N,45.0014801025,-93.2839889526,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.284706115394897,45.001480102524738,4146,271118332168,2018-01-24T00:00:00.000Z,323 22ND AVE N,45.0014801025,-93.2847061157,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.284416199148211,45.001708984482093,4147,271118332169,2018-01-24T00:00:00.000Z,321 22ND AVE N,45.0017089844,-93.2844161987,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.296470641706719,45.02760696379039,4148,271118332244,2018-01-24T00:00:00.000Z,1315 40TH AVE N,45.0276069641,-93.2964706421,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,3,1
-93.225616455335114,44.969696045136402,4149,271118301213,2018-01-24T00:00:00.000Z,619 ONTARIO ST SE,44.9696960449,-93.2256164551,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.284004211625017,45.001480102524738,4150,271118324049,2018-01-24T00:00:00.000Z,311 22ND AVE N,45.0014801025,-93.2840042114,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.284812926974951,45.002098083359897,4151,271118332170,2018-01-24T00:00:00.000Z,319 22ND AVE N,45.0020980835,-93.2848129272,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.243324279991498,44.967758178796942,4152,271118313041,2018-01-24T00:00:00.000Z,2013 6TH ST S,44.9677581787,-93.2433242798,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,2,3,4
-93.320571899673382,44.92153167754492,4153,271118319104,2018-01-24T00:00:00.000Z,3505 45TH ST W,44.9215316772,-93.3205718994,478.1000(c),Snow emergency parking restrictions - odd number address,Linden Hills,Southwest,13,3,5
-93.284187317190913,45.001468658651731,4154,271118324050,2018-01-24T00:00:00.000Z,319 22ND AVE N,45.0014686584,-93.2841873169,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.302032471021676,45.033557891983207,4155,271118324737,2018-01-24T00:00:00.000Z,4307 KNOX AVE N,45.0335578918,-93.3020324707,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,3,1
-93.225616455335114,44.969696045136402,4156,271118301214,2018-01-24T00:00:00.000Z,617 ONTARIO ST SE,44.9696960449,-93.2256164551,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.259437560794765,44.966381073028174,4157,271118317355,2018-01-24T00:00:00.000Z,1609 17TH ST E,44.966381073,-93.259437561,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.315716000393081,45.050392000090767,4158,271118304599,2018-01-24T00:00:00.000Z,5231 UPTON AVE N,45.050392,-93.315716,478.1000(C),Snow emergency parking restrictions - odd number address,Shingle Creek,Camden,4,3,1
-93.225540161349329,44.96969986006053,4159,271118301215,2018-01-24T00:00:00.000Z,615 ONTARIO ST SE,44.9696998596,-93.2255401611,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.259971618695204,44.966754913108787,4160,271118325342,2018-01-24T00:00:00.000Z,1001 17TH ST E,44.9667549133,-93.2599716187,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.225593566689724,44.96980667074132,4161,271118301216,2018-01-24T00:00:00.000Z,613 ONTARIO ST SE,44.9698066711,-93.2255935669,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.259880065912284,44.966358184382784,4162,271118317356,2018-01-24T00:00:00.000Z,925 17TH ST E,44.9663581848,-93.2598800659,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.305587768960322,45.009643554506511,4163,271118321283,2018-01-24T00:00:00.000Z,1815 29TH AVE N,45.0096435547,-93.3055877686,478.1000(c),Snow emergency parking restrictions - odd number address,Jordan,Near North,5,3,1
-93.285827636536169,45.002552032350479,4164,271118324051,2018-01-24T00:00:00.000Z,419 23RD AVE N,45.0025520325,-93.2858276367,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.302314758319426,44.900325775214412,4165,271118325270,2018-01-24T00:00:00.000Z,5641 KNOX AVE S,44.9003257751,-93.3023147583,478.1000(c),Snow emergency parking restrictions - odd number address,Kenny,Southwest,13,3,5
-93.28529357953505,45.00248336821295,4166,271118332171,2018-01-24T00:00:00.000Z,405 23RD AVE N,45.0024833679,-93.2852935791,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.225646972929439,44.969989776307159,4167,271118301217,2018-01-24T00:00:00.000Z,611 ONTARIO ST SE,44.9699897766,-93.2256469727,478.1000(c),Snow emergency parking restrictions - odd number address,Prospect Park - East River Road,University,2,3,4
-93.260101318021384,44.966377258104046,4168,271118317357,2018-01-24T00:00:00.000Z,915 17TH ST E,44.9663772583,-93.2601013184,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.286117553682118,45.002563476223486,4169,271118324052,2018-01-24T00:00:00.000Z,427 23RD AVE N,45.0025634766,-93.2861175537,478.1000(c),Snow emergency parking restrictions - odd number address,Hawthorne,Near North,5,3,1
-93.287490844526815,45.022079467893207,4170,271118314162,2018-01-24T00:00:00.000Z,617 37TH AVE N,45.0220794678,-93.2874908447,478.1000(c),Snow emergency parking restrictions - odd number address,McKinley,Camden,4,3,1
-93.297340393144566,44.960903167547201,4171,271118324526,2018-01-24T00:00:00.000Z,2221 22ND ST W,44.9609031677,-93.2973403931,478.1000(c),Snow emergency parking restrictions - odd number address,East Isles,Calhoun Isle,7,3,3
-93.239349365580722,44.961231232135731,4172,271118317847,2018-01-24T00:00:00.000Z,2119 23RD AVE S,44.9612312317,-93.2393493652,478.1000(c),Snow emergency parking restrictions - odd number address,Seward,Longfellow,6,3,4
-93.324272155735343,44.947471618320606,4173,271118329669,2018-01-24T00:00:00.000Z,2931 CHOWEN AVE S,44.9474716187,-93.3242721558,478.1000(c),Snow emergency parking restrictions - odd number address,West Calhoun,Calhoun Isle,13,3,3
-93.294784545970003,45.025756836209098,4174,271118332245,2018-01-24T00:00:00.000Z,1205 39TH AVE N,45.0257568359,-93.2947845459,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,3,1
-93.306098938215371,45.034133911350978,4175,271118324738,2018-01-24T00:00:00.000Z,4313 NEWTON AVE N,45.0341339111,-93.306098938,478.1000(c),Snow emergency parking restrictions - odd number address,Victory,Camden,4,3,1
-93.296142578017509,45.025760650233849,4176,271118326234,2018-01-24T00:00:00.000Z,1309 39TH AVE N,45.0257606506,-93.2961425781,478.1000(c),Snow emergency parking restrictions - odd number address,Webber - Camden,Camden,4,3,1
-93.279871000346361,44.957089999803713,4177,271118329720,2018-01-24T00:00:00.000Z,115 25TH ST W,44.95709,-93.279871,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,3,3
-93.295585632371001,45.002628326336264,4178,271118332172,2018-01-24T00:00:00.000Z,1205 23RD AVE N,45.0026283264,-93.2955856323,478.1000(c),Snow emergency parking restrictions - odd number address,Jordan,Near North,5,3,1
-93.266311645765825,44.966255187726802,4179,271118317358,2018-01-24T00:00:00.000Z,627 17TH ST E,44.966255188,-93.2663116455,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.306030273178521,45.033550262134952,4180,271118324439,2018-01-24T00:00:00.000Z,4311 NEWTON AVE N,45.0335502625,-93.3060302734,478.1000(c),Snow emergency parking restrictions - odd number address,Victory,Camden,4,3,1
-93.324989319201677,44.946346283154469,4181,271118329670,2018-01-24T00:00:00.000Z,3121 CHOWEN AVE S,44.946346283,-93.3249893188,478.1000(c),Snow emergency parking restrictions - odd number address,West Calhoun,Calhoun Isle,13,3,3
-93.243194579765998,44.967731476126801,4182,271118313042,2018-01-24T00:00:00.000Z,2021 6TH ST S,44.9677314758,-93.2431945801,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,2,3,4
-93.292877197224811,44.964420318942643,4183,271118315404,2018-01-24T00:00:00.000Z,1025 LINCOLN AVE S,44.9644203186,-93.2928771973,478.1000(c),Snow emergency parking restrictions - odd number address,Lowry Hill,Calhoun Isle,7,3,3
-93.266395568700489,44.966251373701994,4184,271118317359,2018-01-24T00:00:00.000Z,625 17TH ST E,44.9662513733,-93.2663955688,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.326026916508965,44.922515869511813,4185,271118324637,2018-01-24T00:00:00.000Z,4407 DREW AVE S,44.9225158691,-93.3260269165,478.1000(c),Snow emergency parking restrictions - odd number address,Linden Hills,Southwest,13,3,5
-93.325065613187462,44.945903778037007,4186,271118329671,2018-01-24T00:00:00.000Z,3123 CHOWEN AVE S,44.9459037781,-93.3250656128,478.1000(c),Snow emergency parking restrictions - odd number address,West Calhoun,Calhoun Isle,13,3,3
-93.273765564129462,44.960895538598265,4187,271118331537,2018-01-24T00:00:00.000Z,209 22ND ST E,44.9608955383,-93.273765564,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,3,3
-93.316978000134554,45.048782999635762,4188,271118304600,2018-01-24T00:00:00.000Z,5145 VINCENT AVE N,45.048783,-93.316978,478.1000(C),Snow emergency parking restrictions - odd number address,Shingle Creek,Camden,4,3,1
-93.243110656831334,44.967731476126801,4189,271118313043,2018-01-24T00:00:00.000Z,2023 6TH ST S,44.9677314758,-93.2431106567,478.1000(c),Snow emergency parking restrictions - odd number address,Cedar Riverside,University,2,3,4
-93.266471862686274,44.966232299980732,4190,271118317360,2018-01-24T00:00:00.000Z,623 17TH ST E,44.9662322998,-93.2664718628,478.1000(c),Snow emergency parking restrictions - odd number address,Elliot Park,Central,6,3,3
-93.240890503194123,44.961479186914971,4191,271118317848,2018-01-24T00:00:00.000Z,2115 22ND AVE S,44.961479187,-93.2408905029,478.1000(c),Snow emergency parking restrictions - odd number address,Seward,Longfellow,6,3,4
-93.26577758786533,44.965061187523816,4192,271118325343,2018-01-24T00:00:00.000Z,617 17TH ST E,44.9650611877,-93.2657775879,478.1000(c),Snow emergency parking restrictions - odd number address,Ventura Village,Phillips,6,3,3
-93.286225000183549,44.9571689998495,4193,271118329721,2018-01-24T00:00:00.000Z,511 25TH ST W,44.957169,-93.286225,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,3,3
-93.273933410898167,44.960876464877003,4194,271118331538,2018-01-24T00:00:00.000Z,203 22ND ST E,44.9608764648,-93.2739334106,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,3,3
-93.294296264461025,45.003829956387449,4195,271118332173,2018-01-24T00:00:00.000Z,1105 24TH AVE N,45.0038299561,-93.2942962646,478.1000(c),Snow emergency parking restrictions - odd number address,Jordan,Near North,5,3,1
-93.29175567608354,44.964443206688713,4196,271118326984,2018-01-24T00:00:00.000Z,1025 LINCOLN AVE S,44.9644432068,-93.2917556763,478.1000(c),Snow emergency parking restrictions - odd number address,Lowry Hill,Calhoun Isle,7,3,3
-93.240882873345868,44.962123870420328,4197,271118317849,2018-01-24T00:00:00.000Z,2017 22ND AVE S,44.9621238708,-93.2408828735,478.1000(c),Snow emergency parking restrictions - odd number address,Seward,Longfellow,6,3,4
-93.286052000299549,44.957176000172296,4198,271118329722,2018-01-24T00:00:00.000Z,509 25TH ST W,44.957176,-93.286052,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,3,3
-93.274833679031019,44.960876464877003,4199,271118331539,2018-01-24T00:00:00.000Z,119 22ND ST E,44.9608764648,-93.2748336792,478.1000(c),Snow emergency parking restrictions - odd number address,Whittier,Powderhorn,10,3,3
