X,Y,OBJECTID,Citation_N,Date,Address,Ordinance,Latitude,Longitude,Ward,Community,Neighborho,Tow_Zone,Day,Snow_Emerg
-93.270538,44.945007,160,271119339103,2019-02-13T00:00:00.000Z,340 32ND ST E,478.1000(b),44.945007,-93.270538,9,Powderhorn,Central,5,2,Westminster
-93.28049,44.96408,161,271119343539,2019-02-13T00:00:00.000Z,1906 PILLSBURY AVE,478.1000(b),44.96408,-93.28049,7,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.300846,44.947488,162,271119334609,2019-02-13T00:00:00.000Z,3024 HUMBOLDT AVE S,478.1000(b),44.947488,-93.300846,10,Calhoun Isle,ECCO,5,2,Westminster
-93.268567,44.960586,163,271119332097,2019-02-13T00:00:00.000Z,2202 5TH AVE S,478.1000(b),44.960586,-93.268567,6,Phillips,Phillips West,3,2,Westminster
-93.289983,44.982953,164,271119329115,2019-02-13T00:00:00.000Z,710 5TH AVE N,478.1000(b),44.982953,-93.289983,5,Near North,Sumner - Glenwood,3,2,Westminster
-93.270124,45.012873,165,271119340655,2019-02-13T00:00:00.000Z,2426 GRAND ST NE,478.1000(b),45.012873,-93.270124,3,Northeast,Bottineau,2,2,Westminster
-93.2706,44.945014,166,271119339104,2019-02-13T00:00:00.000Z,342 32ND ST E,478.1000(b),44.945014,-93.2706,9,Powderhorn,Central,5,2,Westminster
-93.271697,44.962199,167,271119336700,2019-02-13T00:00:00.000Z,2010 CLINTON AVE S,478.1000(b),44.962199,-93.271697,10,Powderhorn,Whittier,3,2,Westminster
-93.26122,44.912302,168,271119336988,2019-02-13T00:00:00.000Z,4952 ELLIOT AVE S,478.1000(b),44.912302,-93.26122,11,Nokomis,Northrop,6,2,Westminster
-93.268661,44.960726,169,271119332098,2019-02-13T00:00:00.000Z,2204 5TH AVE S,478.1000(b),44.960726,-93.268661,6,Phillips,Phillips West,3,2,Westminster
-93.290513,44.964897,170,271119342708,2019-02-13T00:00:00.000Z,1820 BRYANT AVE S,478.1000(b),44.964897,-93.290513,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.304504,44.947549,171,271119338046,2019-02-13T00:00:00.000Z,3012 KNOX AVE S,478.1000(b),44.947549,-93.304504,10,Calhoun Isle,ECCO,5,2,Westminster
-93.279513,44.944581,172,271119344142,2019-02-13T00:00:00.000Z,20 32ND ST W,478.1000(b),44.944581,-93.279513,8,Powderhorn,Lyndale,5,2,Westminster
-93.268658,44.960508,173,271119332099,2019-02-13T00:00:00.000Z,2206 5TH AVE S,478.1000(b),44.960508,-93.268658,6,Phillips,Phillips West,3,2,Westminster
-93.254983,44.939165,174,271119332015,2019-02-13T00:00:00.000Z,3510 14TH AVE S,478.1000(b),44.939165,-93.254983,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.300861,44.94723,175,271119337833,2019-02-13T00:00:00.000Z,3036 HUMBOLDT AVE S,478.1000(b),44.94723,-93.300861,10,Calhoun Isle,ECCO,5,2,Westminster
-93.296834,45.008101,176,271119340986,2019-02-13T00:00:00.000Z,2710 GIRARD AVE N,478.1000(b),45.008101,-93.296834,5,Near North,Jordan,1,2,Westminster
-93.280766,44.963353,177,271119343540,2019-02-13T00:00:00.000Z,1920 PILLSBURY AVE,478.1000(b),44.963353,-93.280766,7,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.26863,44.960488,178,271119332100,2019-02-13T00:00:00.000Z,2210 5TH AVE S,478.1000(b),44.960488,-93.26863,6,Phillips,Phillips West,3,2,Westminster
-93.304606,44.947886,179,271119338047,2019-02-13T00:00:00.000Z,3010 KNOX AVE S,478.1000(b),44.947886,-93.304606,10,Calhoun Isle,ECCO,5,2,Westminster
-93.300905,44.947344,180,271119334610,2019-02-13T00:00:00.000Z,3030 HUMBOLDT AVE S,478.1000(b),44.947344,-93.300905,10,Calhoun Isle,ECCO,5,2,Westminster
-93.281489,44.944773,181,271119344143,2019-02-13T00:00:00.000Z,200 32ND ST W,478.1000(b),44.944773,-93.281489,8,Powderhorn,Lyndale,5,2,Westminster
-93.289919,44.98309,182,271119329116,2019-02-13T00:00:00.000Z,802 5TH AVE N,478.1000(b),44.98309,-93.289919,5,Near North,Sumner - Glenwood,3,2,Westminster
-93.265485,44.945023,183,271119339105,2019-02-13T00:00:00.000Z,648 32ND ST E,478.1000(b),44.945023,-93.265485,9,Powderhorn,Central,5,2,Westminster
-93.300863,44.946937,184,271119337834,2019-02-13T00:00:00.000Z,3040 HUMBOLDT AVE S,478.1000(b),44.946937,-93.300863,10,Calhoun Isle,ECCO,5,2,Westminster
-93.272787,44.954097,185,271119337911,2019-02-13T00:00:00.000Z,2642 3RD AVE S,478.1000(b),44.954097,-93.272787,10,Powderhorn,Whittier,3,2,Westminster
-93.280789,44.968802,186,271119341469,2019-02-13T00:00:00.000Z,120 14TH ST W,478.1000(b),44.968802,-93.280789,7,Central,Loring Park,3,2,Westminster
-93.281716,44.944747,187,271119344144,2019-02-13T00:00:00.000Z,202 32ND ST W,478.1000(b),44.944747,-93.281716,8,Powderhorn,Lyndale,5,2,Westminster
-93.268751,44.960398,188,271119332101,2019-02-13T00:00:00.000Z,2212 5TH AVE S,478.1000(b),44.960398,-93.268751,6,Phillips,Phillips West,3,2,Westminster
-93.296825,45.008708,189,271119340987,2019-02-13T00:00:00.000Z,2802 GIRARD AVE N,478.1000(b),45.008708,-93.296825,5,Near North,Jordan,1,2,Westminster
-93.303438,44.948038,190,271119338048,2019-02-13T00:00:00.000Z,3014 JAMES AVE S,478.1000(b),44.948038,-93.303438,10,Calhoun Isle,ECCO,5,2,Westminster
-93.303423,44.94791,191,271119338049,2019-02-13T00:00:00.000Z,3018 JAMES AVE S,478.1000(b),44.94791,-93.303423,10,Calhoun Isle,ECCO,5,2,Westminster
-93.291795,44.967246,192,271119342709,2019-02-13T00:00:00.000Z,1706 COLFAX AVE S,478.1000(b),44.967246,-93.291795,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.282188,44.944879,193,271119344145,2019-02-13T00:00:00.000Z,214 32ND ST W,478.1000(b),44.944879,-93.282188,8,Powderhorn,Lyndale,5,2,Westminster
-93.255016,44.939023,194,271119332016,2019-02-13T00:00:00.000Z,3514 14TH AVE S,478.1000(b),44.939023,-93.255016,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.309782,44.96206,195,271119342034,2019-02-13T00:00:00.000Z,2026 QUEEN AVE S,478.1000(b),44.96206,-93.309782,7,Calhoun Isle,Kenwood,3,2,Westminster
-93.289747,44.982953,196,271119329117,2019-02-13T00:00:00.000Z,810 5TH AVE N,478.1000(b),44.982953,-93.289747,5,Near North,Sumner - Glenwood,3,2,Westminster
-93.303531,44.947776,197,271119338050,2019-02-13T00:00:00.000Z,3020 JAMES AVE S,478.1000(b),44.947776,-93.303531,10,Calhoun Isle,ECCO,5,2,Westminster
-93.234573,44.99036,198,271119340412,2019-02-13T00:00:00.000Z,1078 12TH AVE SE,478.1000(b),44.99036,-93.234573,2,University,Como,4,2,Westminster
-93.282986,44.944797,199,271119344146,2019-02-13T00:00:00.000Z,302 32ND ST W,478.1000(b),44.944797,-93.282986,8,Powderhorn,Lyndale,5,2,Westminster
-93.283376,44.96333,200,271119343541,2019-02-13T00:00:00.000Z,1904 PLEASANT AVE,478.1000(b),44.96333,-93.283376,7,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.303433,44.947638,201,271119338051,2019-02-13T00:00:00.000Z,3024 JAMES AVE S,478.1000(b),44.947638,-93.303433,10,Calhoun Isle,ECCO,5,2,Westminster
-93.25503,44.938754,202,271119332017,2019-02-13T00:00:00.000Z,3524 14TH AVE S,478.1000(b),44.938754,-93.25503,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.286228,44.99697,203,271119335326,2019-02-13T00:00:00.000Z,1708 LYN PARK AVE N,478.1000(b),44.99697,-93.286228,5,Near North,Near - North,1,2,Westminster
-93.300891,44.94559,204,271119337835,2019-02-13T00:00:00.000Z,3128 HUMBOLDT AVE S,478.1000(b),44.94559,-93.300891,10,Calhoun Isle,ECCO,5,2,Westminster
-93.27301,44.953592,205,271119337912,2019-02-13T00:00:00.000Z,2704 3RD AVE S,478.1000(b),44.953592,-93.27301,10,Powderhorn,Whittier,3,2,Westminster
-93.291794,44.964991,206,271119342710,2019-02-13T00:00:00.000Z,1816 COLFAX AVE S,478.1000(b),44.964991,-93.291794,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.272959,44.953644,207,271119337913,2019-02-13T00:00:00.000Z,2706 3RD AVE S,478.1000(b),44.953644,-93.272959,10,Powderhorn,Whittier,3,2,Westminster
-93.269026,44.959566,208,271119341138,2019-02-13T00:00:00.000Z,2316 5TH AVE S,478.1000(b),44.959566,-93.269026,6,Phillips,Phillips West,3,2,Westminster
-93.28494,45.01387,209,271119339536,2019-02-13T00:00:00.000Z,3220 4TH ST N,478.1000(b),45.01387,-93.28494,4,Camden,McKinley,1,2,Westminster
-93.284918,45.013965,210,271119339537,2019-02-13T00:00:00.000Z,3222 4TH ST N,478.1000(b),45.013965,-93.284918,4,Camden,McKinley,1,2,Westminster
-93.282649,44.945,211,271119344147,2019-02-13T00:00:00.000Z,314 32ND ST W,478.1000(b),44.945,-93.282649,8,Powderhorn,Lyndale,5,2,Westminster
-93.280638,44.968575,212,271119341470,2019-02-13T00:00:00.000Z,116 14TH ST W,478.1000(b),44.968575,-93.280638,7,Central,Loring Park,3,2,Westminster
-93.284099,44.944771,213,271119344148,2019-02-13T00:00:00.000Z,318 32ND ST W,478.1000(b),44.944771,-93.284099,8,Powderhorn,Lyndale,5,2,Westminster
-93.234629,44.989198,214,271119340413,2019-02-13T00:00:00.000Z,1042 12TH AVE SE,478.1000(b),44.989198,-93.234629,2,University,Como,4,2,Westminster
-93.284909,45.013572,215,271119339538,2019-02-13T00:00:00.000Z,3210 4TH ST N,478.1000(b),45.013572,-93.284909,4,Camden,McKinley,1,2,Westminster
-93.29193,44.964033,216,271119342711,2019-02-13T00:00:00.000Z,1910 COLFAX AVE S,478.1000(b),44.964033,-93.29193,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.255024,44.938177,217,271119332018,2019-02-13T00:00:00.000Z,3538 14TH AVE S,478.1000(b),44.938177,-93.255024,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.301093,44.943502,218,271119334611,2019-02-13T00:00:00.000Z,3240 HUMBOLDT AVE S,478.1000(b),44.943502,-93.301093,10,Calhoun Isle,ECCO,5,2,Westminster
-93.246346,44.92019,219,271119335746,2019-02-13T00:00:00.000Z,4548 LONGFELLOW AVE S,478.1000(b),44.92019,-93.246346,12,Nokomis,Ericsson,6,2,Westminster
-93.256208,44.914968,220,271119336989,2019-02-13T00:00:00.000Z,4832 13TH AVE S,478.1000(b),44.914968,-93.256208,11,Nokomis,Northrop,6,2,Westminster
-93.269013,44.959104,221,271119341139,2019-02-13T00:00:00.000Z,2308 5TH AVE S,478.1000(b),44.959104,-93.269013,6,Phillips,Phillips West,3,2,Westminster
-93.280544,44.921706,222,271119335801,2019-02-13T00:00:00.000Z,4446 WENTWORTH AVE S,478.1000(b),44.921706,-93.280544,8,Southwest,King Field,5,2,Westminster
-93.254997,44.93816,223,271119332019,2019-02-13T00:00:00.000Z,3542 14TH AVE S,478.1000(b),44.93816,-93.254997,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.29246,44.976911,224,271119329134,2019-02-13T00:00:00.000Z,424 2ND AVE SE,478.1000(b),44.976911,-93.29246,7,Calhoun Isle,Bryn - Mawr,3,2,Westminster
-93.264765,44.944758,225,271119339106,2019-02-13T00:00:00.000Z,702 32ND ST E,478.1000(b),44.944758,-93.264765,9,Powderhorn,Central,5,2,Westminster
-93.284267,44.944913,226,271119344149,2019-02-13T00:00:00.000Z,402 32ND ST W,478.1000(b),44.944913,-93.284267,8,Powderhorn,Lyndale,5,2,Westminster
-93.303552,44.946935,227,271119338052,2019-02-13T00:00:00.000Z,3030 JAMES AVE S,478.1000(b),44.946935,-93.303552,10,Calhoun Isle,ECCO,5,2,Westminster
-93.291942,44.96394,228,271119342712,2019-02-13T00:00:00.000Z,1914 COLFAX AVE S,478.1000(b),44.96394,-93.291942,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.300866,44.940474,229,271119334612,2019-02-13T00:00:00.000Z,3426 HUMBOLDT AVE S,478.1000(b),44.940474,-93.300866,10,Calhoun Isle,ECCO,5,2,Westminster
-93.29193,44.963719,230,271119342713,2019-02-13T00:00:00.000Z,1916 COLFAX AVE S,478.1000(b),44.963719,-93.29193,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.28585,44.944809,231,271119344150,2019-02-13T00:00:00.000Z,504 32ND ST W,478.1000(b),44.944809,-93.28585,8,Powderhorn,Lyndale,5,2,Westminster
-93.234628,44.988963,232,271119340414,2019-02-13T00:00:00.000Z,1034 12TH AVE SE,478.1000(b),44.988963,-93.234628,2,University,Como,4,2,Westminster
-93.246449,44.923205,233,271119335747,2019-02-13T00:00:00.000Z,4406 LONGFELLOW AVE S,478.1000(b),44.923205,-93.246449,12,Nokomis,Ericsson,6,2,Westminster
-93.300928,44.940468,234,271119338181,2019-02-13T00:00:00.000Z,3424 HUMBOLDT AVE S,478.1000(b),44.940468,-93.300928,10,Calhoun Isle,ECCO,5,2,Westminster
-93.283286,44.963019,235,271119343542,2019-02-13T00:00:00.000Z,1920 PLEASANT AVE,478.1000(b),44.963019,-93.283286,7,Central,Steven's Square - Loring Heights,3,2,Westminster
-93.27957,44.968502,236,271119341471,2019-02-13T00:00:00.000Z,112 14TH ST W,478.1000(b),44.968502,-93.27957,7,Central,Loring Park,3,2,Westminster
-93.271748,44.961564,237,271119336702,2019-02-13T00:00:00.000Z,2102 CLINTON AVE S,478.1000(b),44.961564,-93.271748,10,Powderhorn,Whittier,3,2,Westminster
-93.252575,44.987751,238,271119342110,2019-02-13T00:00:00.000Z,416 2ND AVE SE,478.1000(b),44.987751,-93.252575,3,University,Marcy Holmes,4,2,Westminster
-93.308254,45.004559,239,271119341273,2019-02-13T00:00:00.000Z,2516 QUEEN AVE N,478.1000(b),45.004559,-93.308254,5,Near North,Jordan,1,2,Westminster
-93.296832,45.009061,240,271119340989,2019-02-13T00:00:00.000Z,2814 GIRARD AVE N,478.1000(b),45.009061,-93.296832,5,Near North,Jordan,1,2,Westminster
-93.262938,44.944788,241,271119339107,2019-02-13T00:00:00.000Z,750 32ND ST E,478.1000(b),44.944788,-93.262938,9,Powderhorn,Central,5,2,Westminster
-93.303599,44.946503,242,271119338053,2019-02-13T00:00:00.000Z,3102 JAMES AVE S,478.1000(b),44.946503,-93.303599,10,Calhoun Isle,ECCO,5,2,Westminster
-93.234625,44.988726,243,271119340415,2019-02-13T00:00:00.000Z,1026 12TH AVE SE,478.1000(b),44.988726,-93.234625,2,University,Como,4,2,Westminster
-93.245813,44.92648,244,271119335748,2019-02-13T00:00:00.000Z,4204 LONGFELLOW AVE S,478.1000(b),44.92648,-93.245813,12,Powderhorn,Standish,6,2,Westminster
-93.303415,44.946518,245,271119338054,2019-02-13T00:00:00.000Z,3104 JAMES AVE S,478.1000(b),44.946518,-93.303415,10,Calhoun Isle,ECCO,5,2,Westminster
-93.315522,45.009874,246,271119336157,2019-02-13T00:00:00.000Z,2752 VINCENT AVE N,478.1000(b),45.009874,-93.315522,4,Near North,Willard - Hay,1,2,Westminster
-93.286152,44.944797,247,271119344151,2019-02-13T00:00:00.000Z,514 32ND ST W,478.1000(b),44.944797,-93.286152,8,Powderhorn,Lyndale,5,2,Westminster
-93.260477,44.944766,248,271119339108,2019-02-13T00:00:00.000Z,924 32ND ST E,478.1000(b),44.944766,-93.260477,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.271532,44.960425,249,271119336703,2019-02-13T00:00:00.000Z,2214 CLINTON AVE S,478.1000(b),44.960425,-93.271532,10,Powderhorn,Whittier,3,2,Westminster
-93.300961,44.938641,250,271119338182,2019-02-13T00:00:00.000Z,3530 HUMBOLDT AVE S,478.1000(b),44.938641,-93.300961,10,Calhoun Isle,ECCO,5,2,Westminster
-93.268761,44.958507,251,271119332102,2019-02-13T00:00:00.000Z,2212 5TH AVE S,478.1000(b),44.958507,-93.268761,6,Phillips,Phillips West,3,2,Westminster
-93.254995,44.935702,252,271119332020,2019-02-13T00:00:00.000Z,3708 14TH AVE S,478.1000(b),44.935702,-93.254995,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.296859,45.010199,253,271119340990,2019-02-13T00:00:00.000Z,2918 GIRARD AVE N,478.1000(b),45.010199,-93.296859,5,Near North,Jordan,1,2,Westminster
-93.292053,44.963499,254,271119342714,2019-02-13T00:00:00.000Z,1924 COLFAX AVE S,478.1000(b),44.963499,-93.292053,7,Calhoun Isle,Lowry Hill,3,2,Westminster
-93.252721,44.987621,255,271119342111,2019-02-13T00:00:00.000Z,412 2ND AVE SE,478.1000(b),44.987621,-93.252721,3,University,Marcy Holmes,4,2,Westminster
-93.279271,44.920153,256,271119337776,2019-02-13T00:00:00.000Z,4530 BLAISDELL AVE S,478.1000(b),44.920153,-93.279271,8,Southwest,King Field,5,2,Westminster
-93.314835,44.956186,257,271119342035,2019-02-13T00:00:00.000Z,2566 UPTON AVE S,478.1000(b),44.956186,-93.314835,7,Calhoun Isle,Kenwood,3,2,Westminster
-93.300958,44.938627,258,271119338183,2019-02-13T00:00:00.000Z,3042 HUMBOLDT AVE S,478.1000(b),44.938627,-93.300958,10,Calhoun Isle,ECCO,5,2,Westminster
-93.234606,44.988567,259,271119340416,2019-02-13T00:00:00.000Z,1022 12TH AVE SE,478.1000(b),44.988567,-93.234606,2,University,Como,4,2,Westminster
-93.287143,44.94466,260,271119344152,2019-02-13T00:00:00.000Z,600 32ND ST W,478.1000(b),44.94466,-93.287143,8,Powderhorn,Lyndale,5,2,Westminster
-93.267718,45.000138,261,271119340656,2019-02-13T00:00:00.000Z,1204 MAIN ST NE,478.1000(b),45.000138,-93.267718,3,Northeast,Sheridan,2,2,Westminster
-93.271492,44.960027,262,271119336704,2019-02-13T00:00:00.000Z,2224 CLINTON AVE S,478.1000(b),44.960027,-93.271492,10,Powderhorn,Whittier,3,2,Westminster
-93.303315,44.945964,263,271119338055,2019-02-13T00:00:00.000Z,3110 JAMES AVE S,478.1000(b),44.945964,-93.303315,10,Calhoun Isle,ECCO,5,2,Westminster
-93.290585,45.038514,264,271119333509,2019-02-13T00:00:00.000Z,716 46TH AVE N,478.1000(b),45.038514,-93.290585,4,Camden,Lind - Bohanon,1,2,Westminster
-93.253188,44.987293,265,271119342112,2019-02-13T00:00:00.000Z,410 2ND AVE SE,478.1000(b),44.987293,-93.253188,3,University,Marcy Holmes,4,2,Westminster
-93.234594,44.98855,266,271119340417,2019-02-13T00:00:00.000Z,1020 12TH AVE SE,478.1000(b),44.98855,-93.234594,2,University,Como,4,2,Westminster
-93.303359,44.945963,267,271119338172,2019-02-13T00:00:00.000Z,3116 JAMES AVE S,478.1000(b),44.945963,-93.303359,10,Calhoun Isle,ECCO,5,2,Westminster
-93.254132,44.927684,268,271119336990,2019-02-13T00:00:00.000Z,4128 15TH AVE S,478.1000(b),44.927684,-93.254132,8,Powderhorn,Bancroft,6,2,Westminster
-93.308254,45.004559,269,271119341274,2019-02-13T00:00:00.000Z,2644 QUEEN AVE N,478.1000(b),45.004559,-93.308254,5,Near North,Jordan,1,2,Westminster
-93.28716,44.944736,270,271119344153,2019-02-13T00:00:00.000Z,610 32ND ST W,478.1000(b),44.944736,-93.28716,8,Powderhorn,Lyndale,5,2,Westminster
-93.261534,44.943187,271,271119339578,2019-02-13T00:00:00.000Z,822 33RD ST E,478.1000(b),44.943187,-93.261534,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.301219,44.938358,272,271119334613,2019-02-13T00:00:00.000Z,3544 HUMBOLDT AVE S,478.1000(b),44.938358,-93.301219,10,Calhoun Isle,ECCO,5,2,Westminster
-93.267717,45.000138,273,271119340657,2019-02-13T00:00:00.000Z,1208 MAIN ST NE,478.1000(b),45.000138,-93.267717,3,Northeast,Sheridan,2,2,Westminster
-93.269012,44.958169,274,271119341140,2019-02-13T00:00:00.000Z,2412 5TH AVE S,478.1000(b),44.958169,-93.269012,6,Phillips,Phillips West,3,2,Westminster
-93.260827,44.990166,275,271119332899,2019-02-13T00:00:00.000Z,106 3RD AVE NE,478.1000(b),44.990166,-93.260827,3,Northeast,St. Anthony West,2,2,Westminster
-93.253037,44.987364,276,271119342113,2019-02-13T00:00:00.000Z,406 2ND AVE SE,478.1000(b),44.987364,-93.253037,3,University,Marcy Holmes,4,2,Westminster
-93.284933,45.008239,277,271119339539,2019-02-13T00:00:00.000Z,2734 4TH ST N,478.1000(b),45.008239,-93.284933,5,Near North,Hawthorne,1,2,Westminster
-93.279338,44.922052,278,271119337858,2019-02-13T00:00:00.000Z,4440 BLAISDELL AVE S,478.1000(b),44.922052,-93.279338,8,Southwest,King Field,5,2,Westminster
-93.261691,44.943188,279,271119339579,2019-02-13T00:00:00.000Z,818 33RD ST E,478.1000(b),44.943188,-93.261691,9,Powderhorn,Powderhorn Park,6,2,Westminster
-93.267695,45.000495,280,271119340658,2019-02-13T00:00:00.000Z,1220 MAIN ST NE,478.1000(b),45.000495,-93.267695,3,Northeast,Sheridan,2,2,Westminster
-93.318618,44.951541,281,271119342036,2019-02-13T00:00:00.000Z,2808 XERXES AVE S,478.1000(b),44.951541,-93.318618,7,Calhoun Isle,Cedar - Isles - Dean,3,2,Westminster
-93.279762,44.968645,282,271119341472,2019-02-13T00:00:00.000Z,110 14TH ST W,478.1000(b),44.968645,-93.279762,7,Central,Loring Park,3,2,Westminster
-93.253151,44.98721,283,271119342114,2019-02-13T00:00:00.000Z,402 2ND AVE SE,478.1000(b),44.98721,-93.253151,3,University,Marcy Holmes,4,2,Westminster
-93.30345,44.945798,284,271119338173,2019-02-13T00:00:00.000Z,3124 JAMES AVE S,478.1000(b),44.945798,-93.30345,10,Calhoun Isle,ECCO,5,2,Westminster
-93.296863,45.011973,285,271119340991,2019-02-13T00:00:00.000Z,3018 GIRARD AVE N,478.1000(b),45.011973,-93.296863,5,Near North,Jordan,1,2,Westminster
-93.284893,45.00817,286,271119339540,2019-02-13T00:00:00.000Z,2732 4TH ST N,478.1000(b),45.00817,-93.284893,5,Near North,Hawthorne,1,2,Westminster
-93.287947,44.944794,287,271119344154,2019-02-13T00:00:00.000Z,618 32ND ST W,478.1000(b),44.944794,-93.287947,8,Powderhorn,Lyndale,5,2,Westminster
-93.296844,45.012018,288,271119340992,2019-02-13T00:00:00.000Z,3020 GIRARD AVE N,478.1000(b),45.012018,-93.296844,5,Near North,Jordan,1,2,Westminster
-93.252109,44.993436,289,271119332900,2019-02-13T00:00:00.000Z,708 3RD AVE NE,478.1000(b),44.993436,-93.252109,3,Northeast,St. Anthony East,2,2,Westminster
-93.253789,44.928188,290,271119336991,2019-02-13T00:00:00.000Z,4122 15TH AVE S,478.1000(b),44.928188,-93.253789,8,Powderhorn,Bancroft,6,2,Westminster
-93.303433,44.945739,291,271119338174,2019-02-13T00:00:00.000Z,3128 JAMES AVE S,478.1000(b),44.945739,-93.303433,10,Calhoun Isle,ECCO,5,2,Westminster
