X,Y,OBJECTID,Call_Taken,Customer,Location,Latitude,Longitude,Ward,Community,Neighborho,Day_identi,TowDist
-93.241994000122986,45.006961000050183,1150,01/17/2018 03:25pm,Snow Emergency,"1827 FILLMORE ST NE,Minneapolis,MN",45.006961,-93.241994,1,Northeast,Windom Park,3,2
-93.241633999709279,44.947038000303507,1151,01/17/2018 03:27pm,Snow Emergency,"3021 21ST AVE S,Minneapolis,MN",44.947038,-93.241634,9,Powderhorn,Corcoran,3,6
-93.241890999869725,45.012500000075022,1152,01/17/2018 03:32pm,Snow Emergency,"2407 FILLMORE ST NE ,Minneapolis,MN",45.0125,-93.241891,1,Northeast,Windom Park,3,2
-93.240266999622293,44.946390000098461,1153,01/17/2018 03:33pm,Snow Emergency,"3105 22ND AVE S,Minneapolis,MN",44.94639,-93.240267,9,Powderhorn,Corcoran,3,6
-93.231831000000625,44.93534699986418,1154,01/17/2018 03:34pm,Snow Emergency,"3717 28TH AVE S,Minneapolis,MN",44.935347,-93.231831,12,Powderhorn,Standish,3,6
-93.233771999578096,44.985312999995017,1155,01/17/2018 03:35pm,Snow Emergency,"821 13TH AVE SE,Minneapolis,MN",44.985313,-93.233772,3,University,Marcy - Holmes,3,4
-93.284002000192118,44.966130000299302,1156,01/17/2018 03:36pm,Snow Emergency,"205 CLIFTON AVE,Minneapolis,MN",44.96613,-93.284002,7,Central,Loring Park,3,3
-93.314937000442171,44.986914000081072,1157,01/17/2018 03:37pm,Snow Emergency,"827 UPTON AVE N,Minneapolis,MN",44.986914,-93.314937,5,Near North,Willard - Hay,3,1
-93.272601999682479,44.963954999823443,1158,01/17/2018 03:38pm,Snow Emergency,"303 19TH ST E,Minneapolis,MN",44.963955,-93.272602,6,Central,Stevens Square - Loring Heights,3,3
-93.238455999744531,44.985427999902299,1159,01/17/2018 03:39pm,Snow Emergency,"1003 7TH ST SE,Minneapolis,MN",44.985428,-93.238456,3,University,Marcy - Holmes,3,4
-93.239653000085866,44.985680999878298,1160,01/17/2018 03:40pm,Snow Emergency,"920 7TH ST SE,Minneapolis,MN",44.985681,-93.239653,3,University,Marcy - Holmes,3,4
-93.237206999703233,44.938277000083531,1161,01/17/2018 02:10pm,Snow Emergency,"3541 24TH AVE S,Minneapolis,MN",44.938277,-93.237207,9,Powderhorn,Corcoran,3,6
-93.280991999880825,45.01590299962379,1,01/15/2018 09:48pm,Snow Emergency,3325 2ND ST N,45.015903,-93.280992,4,Camden,McKinley,1,1
-93.287650000247254,45.010903000173357,2,01/15/2018 09:42pm,Snow Emergency,"3000 LYNDALE AVE N ,Minneapolis,MN",45.010903,-93.28765,5,Near North,Hawthorne,1,1
-93.287970999761797,45.005933000307778,3,01/15/2018 09:15pm,Snow Emergency,"2600 BLOCK LYNDALE AVE N,Minneapolis,MN",45.005933,-93.287971,5,Near North,Hawthorne,1,1
-93.251306999718224,44.991131000295468,4,01/15/2018 10:01pm,Snow Emergency,714 CENTRAL AVE SE,44.991131,-93.251307,3,University,Marcy - Holmes,1,2
-93.270329000083223,44.924286999745277,5,01/15/2018 10:03pm,Snow Emergency,"4300 4TH AVE S,Minneapolis,MN",44.924287,-93.270329,8,Nokomis,Regina,1,5
-93.288021000268884,45.013111000372419,6,01/15/2018 09:20pm,Snow Emergency,"3200 BLOCK LYNDALE AVE N,Minneapolis,MN",45.013111,-93.288021,4,Camden,McKinley,1,1
-93.294312999944964,45.008703000343246,7,01/15/2018 09:43pm,Snow Emergency,"2800 EMERSON AVE N ,Minneapolis,MN",45.008703,-93.294313,5,Near North,Hawthorne,1,1
-93.262689000297087,44.948356999975601,8,01/15/2018 09:30pm,Snow Emergency,"3000 CHICAGO AVE S,Minneapolis,MN",44.948357,-93.262689,6,Phillips,Phillips West,1,3
-93.270129999899552,44.932227999922304,9,01/15/2018 10:18pm,Snow Emergency,"3900 Block 4th Avenue South,Minneapolis,MN",44.932228,-93.27013,8,Powderhorn,Bryant,1,5
-93.270244999806835,44.94051199972904,10,01/15/2018 10:23pm,Snow Emergency,"3400 block of 4th Avenue South,Minneapolis,MN",44.940512,-93.270245,9,Powderhorn,Central,1,5
-93.270244999806835,44.94051199972904,11,01/15/2018 10:24pm,Snow Emergency,"3400 block of 4th ave s,Minneapolis,MN",44.940512,-93.270245,9,Powderhorn,Central,1,5
-93.270540999967125,44.944810000081475,12,01/15/2018 10:27pm,Snow Emergency,"3200 4TH AVE S,Minneapolis,MN",44.94481,-93.270541,9,Powderhorn,Central,1,5
-93.270468000198036,44.943042000388061,13,01/15/2018 10:27pm,Snow Emergency,"3300 4TH AVE S,Minneapolis,MN",44.943042,-93.270468,9,Powderhorn,Central,1,5
-93.270449000221163,44.960724000112577,14,01/15/2018 10:28pm,Snow Emergency,"2200 4TH AVE S,Minneapolis,MN",44.960724,-93.270449,10,Powderhorn,Whittier,1,3
-93.270240999622388,44.943068999834509,15,01/15/2018 10:30pm,Snow Emergency,"3300 BLOCK OF 4TH AVE S,Minneapolis,MN",44.943069,-93.270241,9,Powderhorn,Central,1,5
-93.262943000319183,44.941211999634106,16,01/15/2018 10:00pm,Snow Emergency,"3400 CHICAGO AVE S,Minneapolis,MN",44.941212,-93.262943,9,Powderhorn,Central,1,5
-93.281331000225464,45.015611999694102,17,01/15/2018 10:22pm,Snow Emergency,"3319 2ND ST N ,Minneapolis,MN",45.015612,-93.281331,4,Camden,McKinley,1,1
-93.270540999967125,44.944810000081475,18,01/15/2018 10:54pm,Snow Emergency,"3200 4TH AVE S,Minneapolis,MN",44.94481,-93.270541,9,Powderhorn,Central,1,5
-93.288030999830767,45.020448999721623,19,01/15/2018 10:29pm,Snow Emergency,"3600 BLOCK LYNDALE AVE N,Minneapolis,MN",45.020449,-93.288031,4,Camden,McKinley,1,1
-93.270468000198036,44.943042000388061,20,01/15/2018 10:57pm,Snow Emergency,"3300 4TH AVE S,Minneapolis,MN",44.943042,-93.270468,9,Powderhorn,Central,1,5
-93.262931999811883,44.944576000082407,21,01/15/2018 09:30pm,Snow Emergency,"3200 CHICAGO AVE S,Minneapolis,MN",44.944576,-93.262932,9,Powderhorn,Central,1,5
-93.262943000319183,44.941211999634106,22,01/15/2018 09:40pm,Snow Emergency,"3400 CHICAGO AVE S,Minneapolis,MN",44.941212,-93.262943,9,Powderhorn,Central,1,5
-93.262836999927572,44.943035000065265,23,01/15/2018 10:00pm,Snow Emergency,"3300 CHICAGO AVE S,Minneapolis,MN",44.943035,-93.262837,9,Powderhorn,Central,1,5
-93.270339999691203,44.933960999800377,24,01/15/2018 09:30pm,Snow Emergency,"3800 BLOCK 4TH AVE S,Minneapolis,MN",44.933961,-93.27034,8,Powderhorn,Bryant,1,5
-93.262689000297087,44.948356999975601,25,01/15/2018 09:10pm,Snow Emergency,"3000 BLOCK CHICAGO AVE S,Minneapolis,MN",44.948357,-93.262689,6,Phillips,Phillips West,1,3
-93.237151999864864,45.013212999680263,26,01/15/2018 09:15pm,Snow Emergency,"2500 BLOCK JOHNSON ST NE,Minneapolis,MN",45.013213,-93.237152,1,Northeast,Audubon Park,1,2
-93.294798999873933,44.949635999601753,27,01/15/2018 09:30pm,Snow Emergency,"2910 EMERSON AVE S,Minneapolis,MN",44.949636,-93.294799,10,Calhoun Isle,Lowry Hill East,1,3
-93.287414000155934,45.012241999868479,28,01/15/2018 10:15pm,Snow Emergency,"3100 LYNDALE AVE N,Minneapolis,MN",45.012242,-93.287414,5,Near North,Hawthorne,1,1
-93.262873999835165,44.933959999754222,29,01/15/2018 10:48pm,Snow Emergency,"3800 CHICAGO AVE S,Minneapolis,MN",44.93396,-93.262874,8,Powderhorn,Bryant,1,5
-93.262808000388873,44.933643999570961,30,01/15/2018 10:46pm,Snow Emergency,"3814 CHICAGO AVE S,Minneapolis,MN",44.933644,-93.262808,8,Powderhorn,Bryant,1,5
-93.262985999604155,44.946516999659877,31,01/15/2018 09:16pm,Snow Emergency,"3100 CHICAGO AVE S,Minneapolis,MN",44.946517,-93.262986,9,Powderhorn,Central,1,5
-93.262309999906506,44.941210999588009,32,01/15/2018 10:51pm,Snow Emergency,"3401 CHICAGO AV E S,Minneapolis,MN",44.941211,-93.26231,9,Powderhorn,Powderhorn Park,1,6
-93.262943000319183,44.941211999634106,33,01/15/2018 10:50pm,Snow Emergency,"3400 CHICAGO AVE S,Minneapolis,MN",44.941212,-93.262943,9,Powderhorn,Central,1,5
-93.237386999910086,45.015160000433752,34,01/15/2018 10:41pm,Snow Emergency,"2600 JOHNSON ST NE,Minneapolis,MN",45.01516,-93.237387,1,Northeast,Audubon Park,1,2
-93.272061999961295,44.99996500028459,35,01/15/2018 10:40pm,Snow Emergency,"77 13TH AVE NE,Minneapolis,MN",44.999965,-93.272062,3,Northeast,Sheridan,1,2
-93.237127999657446,45.016833000242798,36,01/15/2018 10:40pm,Snow Emergency,"2700 JOHNSON ST NE,Minneapolis,MN",45.016833,-93.237128,1,Northeast,Audubon Park,1,2
-93.237153999957116,45.01236300005246,37,01/15/2018 10:43pm,Snow Emergency,"2400 JOHNSON ST NE,Minneapolis,MN",45.012363,-93.237154,1,Northeast,Windom Park,1,2
-93.293184000041549,44.951233000402681,38,01/15/2018 10:58pm,Snow Emergency,"2800 DUPONT AVE S,Minneapolis,MN",44.951233,-93.293184,10,Calhoun Isle,Lowry Hill East,1,3
-93.293184000041549,44.951222999941535,39,01/15/2018 10:10pm,Snow Emergency,"2804 DUPONT AVE S,Minneapolis,MN",44.951223,-93.293184,10,Calhoun Isle,Lowry Hill East,1,3
-93.292919999558308,44.951410999617963,40,01/15/2018 10:59pm,Snow Emergency,"2815 DUPONT AVE S,Minneapolis,MN",44.951411,-93.29292,10,Calhoun Isle,Lowry Hill East,1,3
-93.262985999604155,44.946516999659877,41,01/15/2018 09:20pm,Snow Emergency,"3100 CHICAGO AVE S,Minneapolis,MN",44.946517,-93.262986,9,Powderhorn,Central,1,5
-93.292918000365376,44.951312000448524,42,01/15/2018 11:00pm,Snow Emergency,"2817 DUPONT AVE S,Minneapolis,MN",44.951312,-93.292918,10,Calhoun Isle,Lowry Hill East,1,3
-93.286798999674033,45.037562000186199,43,01/15/2018 11:03pm,Snow Emergency,"4500 LYNDALE AVE N,Minneapolis,MN",45.037562,-93.286799,4,Camden,Camden Industrial,1,1
-93.293031000180463,44.950747999620546,44,01/15/2018 10:54pm,Snow Emergency,"2837 DUPONT AVE S,Minneapolis,MN",44.950748,-93.293031,10,Calhoun Isle,Lowry Hill East,1,3
-93.287752999601196,45.018639999936113,45,01/15/2018 11:01pm,Snow Emergency,"3500 LYNDALE AVE N,Minneapolis,MN",45.01864,-93.287753,4,Camden,McKinley,1,1
-93.294787000219856,44.951511999779029,46,01/15/2018 09:30pm,Snow Emergency,"2814 EMERSON AVE S,Minneapolis,MN",44.951512,-93.294787,10,Calhoun Isle,Lowry Hill East,1,3
-93.262588000136077,44.941371999817989,47,01/15/2018 11:02pm,Snow Emergency,"34TH & CHICAGO AVE S,Minneapolis,MN",44.941372,-93.262588,9,Powderhorn,Central,1,5
-93.23734299967964,45.025998000207608,48,01/15/2018 09:02pm,Snow Emergency,"3200 JOHNSON ST NE,Minneapolis,MN",45.025998,-93.237343,1,Northeast,Waite Park,1,2
-93.293031000180463,44.950747999620546,49,01/15/2018 10:57pm,Snow Emergency,"2837 DUPONT AVE S,Minneapolis,MN",44.950748,-93.293031,10,Calhoun Isle,Lowry Hill East,1,3
-93.23734299967964,45.025998000207608,50,01/15/2018 09:02pm,Snow Emergency,"3200 JOHNSON ST NE,Minneapolis,MN",45.025998,-93.237343,1,Northeast,Waite Park,1,2
-93.292921999650503,44.947705999632205,51,01/15/2018 11:34pm,Snow Emergency,"3017 Dupont Avenue South,Minneapolis,MN",44.947706,-93.292922,10,Calhoun Isle,CARAG,1,5
-93.262537999628933,44.937767999993241,52,01/15/2018 11:01pm,Snow Emergency,"36TH & CHICAGO AVE S,Minneapolis,MN",44.937768,-93.262538,9,Powderhorn,Central,1,5
-93.26279699988163,44.924989999788693,53,01/15/2018 10:50pm,Snow Emergency,"4300 CHICAGO AVE S,Minneapolis,MN",44.92499,-93.262797,8,Nokomis,Regina,1,5
-93.262813999766252,44.928579999867168,54,01/15/2018 11:04pm,Snow Emergency,"4100 CHICAGO AVE S,Minneapolis,MN",44.92858,-93.262814,8,Powderhorn,Bryant,1,5
-93.221333999764227,44.972970000065516,55,01/15/2018 11:06pm,Snow Emergency,"2500 UNIVERSITY AVE SE,Minneapolis,MN",44.97297,-93.221334,2,University,Prospect Park - East River Road,1,4
-93.287731000385349,45.025909999746716,56,01/15/2018 10:52pm,Snow Emergency,"3900 LYNDALE AVE N,Minneapolis,MN",45.02591,-93.287731,4,Camden,Webber - Camden,1,1
-93.250977999834788,44.991730000039524,57,01/15/2018 11:11pm,Snow Emergency,"420 CENTRAL AVE NE,Minneapolis,MN",44.99173,-93.250978,3,University,Nicollet Island - East Bank,1,2
-93.280517999605934,45.003864000223473,58,01/15/2018 10:45pm,Snow Emergency,"2417 2ND ST N,Minneapolis,MN",45.003864,-93.280518,5,Near North,Hawthorne,1,1
-93.265690000193331,45.012787999866362,59,01/15/2018 10:45pm,Snow Emergency,"2419 2ND ST N,Minneapolis,MN",45.012788,-93.26569,3,Northeast,Bottineau,1,2
-93.272402000351974,44.999266000425621,60,01/15/2018 10:08pm,Snow Emergency,"15 13TH AVE NE,Minneapolis,MN",44.999266,-93.272402,3,Northeast,Sheridan,1,2
-93.221333999764227,44.972970000065516,61,01/15/2018 11:14pm,Snow Emergency,"2500 UNIVERSITY AVE SE,Minneapolis,MN",44.97297,-93.221334,2,University,Prospect Park - East River Road,1,4
-93.288086999715233,45.027707999924303,62,01/15/2018 11:00pm,Snow Emergency,"4000 BLOCK LYNDALE AVE N,Minneapolis,MN",45.027708,-93.288087,4,Camden,Webber - Camden,1,1
-93.25110400024937,44.990882999650751,63,01/15/2018 10:55pm,Snow Emergency,"708 CENTRAL AVE SE,Minneapolis,MN",44.990883,-93.251104,3,University,Marcy - Holmes,1,2
-93.27028900003728,44.948332999768184,64,01/15/2018 11:55pm,Snow Emergency,"3000 4TH AVE S,Minneapolis,MN",44.948333,-93.270289,9,Powderhorn,Central,1,5
-93.270468000198036,44.943042000388061,65,01/16/2018 12:00am,Snow Emergency,"3300 4TH AVE S,Minneapolis,MN",44.943042,-93.270468,9,Powderhorn,Central,1,5
-93.220098000322423,44.972384000021634,66,01/15/2018 10:30pm,Snow Emergency,"2600 BLOCK UNIVERSITY AVE SE,Minneapolis,MN",44.972384,-93.220098,2,University,Prospect Park - East River Road,1,4
-93.318895999550705,44.923339000094813,67,01/16/2018 12:04am,Snow Emergency,"4399 XERXES AVE S,Minneapolis,MN",44.923339,-93.318896,13,Southwest,Linden Hills,1,5
-93.262812999720097,44.919572999993989,68,01/15/2018 11:05pm,Snow Emergency,"4600 CHICAGO AVE S,Minneapolis,MN",44.919573,-93.262813,8,Nokomis,Field,1,5
-93.287765000154593,45.02771999957838,69,01/15/2018 10:58pm,Snow Emergency,"4000 BLOCK LYNDALE AVE N,Minneapolis,MN",45.02772,-93.287765,4,Camden,Webber - Camden,1,1
-93.262985999604155,44.946516999659877,70,01/15/2018 09:20pm,Snow Emergency,"3100 CHICAGO AVE S,Minneapolis,MN",44.946517,-93.262986,9,Powderhorn,Central,1,5
-93.311606999763171,44.923036999657882,71,01/16/2018 12:23am,Snow Emergency,"2600 W 44TH ST ,Minneapolis,MN",44.923037,-93.311607,13,Southwest,Linden Hills,1,5
-93.28132700004096,44.967726000154812,72,01/15/2018 11:57pm,Snow Emergency,"200 BLOCK 15TH ST W,Minneapolis,MN",44.967726,-93.281327,7,Central,Loring Park,1,3
-93.28132700004096,44.967726000154812,73,01/16/2018 12:00am,Snow Emergency,"200 BLOCK 15TH ST W,Minneapolis,MN",44.967726,-93.281327,7,Central,Loring Park,1,3
-93.263060000318717,44.908734000174036,74,01/15/2018 11:00pm,Snow Emergency,"5200 CHICAGO AVE S,Minneapolis,MN",44.908734,-93.26306,11,Nokomis,Page,1,5
-93.27028900003728,44.948332999768184,75,01/16/2018 12:30am,Snow Emergency,"3000 4TH AVE S,Minneapolis,MN",44.948333,-93.270289,9,Powderhorn,Central,1,5
-93.262867000411688,44.937626999786289,76,01/15/2018 10:00pm,Snow Emergency,"3600 CHICAGO AVE S,Minneapolis,MN",44.937627,-93.262867,8,Powderhorn,Central,1,5
-93.282678000289422,44.967837999923802,77,01/15/2018 11:50pm,Snow Emergency,"300 15TH ST W,Minneapolis,MN",44.967838,-93.282678,7,Central,Loring Park,1,3
-93.282678000289422,44.967837999923802,78,01/15/2018 11:50pm,Snow Emergency,"300 BLOCK 15TH ST W,Minneapolis,MN",44.967838,-93.282678,7,Central,Loring Park,1,3
-93.262918000065611,44.940274999591622,79,01/15/2018 11:30pm,Snow Emergency,"3430 CHICAGO AVE S,Minneapolis,MN",44.940275,-93.262918,9,Powderhorn,Central,1,5
-93.298353000090856,44.94216799965352,80,01/16/2018 12:37am,Snow Emergency,"3325 HENNEPIN AVE S,Minneapolis,MN",44.942168,-93.298353,10,Calhoun Isle,CARAG,1,5
-93.252493999598357,44.947446000232787,81,01/15/2018 11:30pm,Snow Emergency,"3030 BLOOMINGTON AVE S,Minneapolis,MN",44.947446,-93.252494,9,Powderhorn,Powderhorn Park,1,6
-93.277814999962231,44.967721999970365,82,01/16/2018 12:00am,Snow Emergency,"1 15TH ST W,Minneapolis,MN",44.967722,-93.277815,7,Central,Loring Park,1,3
-93.27028900003728,44.948332999768184,83,01/16/2018 12:44am,Snow Emergency,"3000 4TH AVE S,Minneapolis,MN",44.948333,-93.270289,9,Powderhorn,Central,1,5
-93.287765000154593,45.02771999957838,84,01/15/2018 11:39pm,Snow Emergency,"4000 LYNDALE AVE N,Minneapolis,MN",45.02772,-93.287765,4,Camden,Webber - Camden,1,1
-93.27028900003728,44.948332999768184,85,01/16/2018 12:47am,Snow Emergency,"3000 4TH AVE S,Minneapolis,MN",44.948333,-93.270289,9,Powderhorn,Central,1,5
-93.264440000105878,45.000693999728355,86,01/15/2018 11:39pm,Snow Emergency,"300 13TH AVE NE,Minneapolis,MN",45.000694,-93.26444,3,Northeast,Sheridan,1,2
-93.27028900003728,44.948332999768184,87,01/16/2018 12:50am,Snow Emergency,"3000 4TH AVE S,Minneapolis,MN",44.948333,-93.270289,9,Powderhorn,Central,1,5
-93.249397999817802,44.984040999792342,88,01/16/2018 12:04am,Snow Emergency,"225 5TH AVE SE,Minneapolis,MN",44.984041,-93.249398,3,University,Marcy - Holmes,1,4
-93.218570000005457,44.971829999654801,89,01/15/2018 11:42pm,Snow Emergency,"2700 BLOCK UNIVERSITY AVE SE,Minneapolis,MN",44.97183,-93.21857,2,University,Prospect Park - East River Road,1,4
-93.269987999646446,45.000105999592279,90,01/15/2018 11:38pm,Snow Emergency,"100 13TH AVE NE,Minneapolis,MN",45.000106,-93.269988,3,Northeast,Sheridan,1,2
-93.293472999878986,44.947828999908495,91,01/16/2018 12:54am,Snow Emergency,"3012 DUPONT AVE S,Minneapolis,MN",44.947829,-93.293473,10,Calhoun Isle,CARAG,1,5
-93.27028900003728,44.948332999768184,92,01/16/2018 12:54am,Snow Emergency,"3000 4TH AVE S,Minneapolis,MN",44.948333,-93.270289,9,Powderhorn,Central,1,5
-93.26287199974297,44.915993000376716,93,01/15/2018 11:41pm,Snow Emergency,"4800 CHICAGO AVE S,Minneapolis,MN",44.915993,-93.262872,8,Nokomis,Field,1,5
-93.252661000105036,44.941221000049154,94,01/16/2018 12:00am,Snow Emergency,"3400 BLOOMINGTON AVE S,Minneapolis,MN",44.941221,-93.252661,9,Powderhorn,Powderhorn Park,1,6
-93.276164000268352,44.988791000304445,95,01/15/2018 11:33pm,Snow Emergency,"703 2ND ST N,Minneapolis,MN",44.988791,-93.276164,3,Central,North Loop,1,1
-93.26287199974297,44.915993000376716,96,01/16/2018 12:00am,Snow Emergency,"4800 CHICAGO AVE S,Minneapolis,MN",44.915993,-93.262872,8,Nokomis,Field,1,5
-93.279900999931158,45.00571900033168,97,01/15/2018 11:34pm,Snow Emergency,"2520 2ND ST N,Minneapolis,MN",45.005719,-93.279901,5,Near North,Hawthorne,1,1
-93.252661000105036,44.941221000049154,98,01/16/2018 12:05am,Snow Emergency,"3400 BLOOMINGTON AVE S,Minneapolis,MN",44.941221,-93.252661,9,Powderhorn,Powderhorn Park,1,6
-93.263134000133959,44.897760000423716,99,01/15/2018 11:32pm,Snow Emergency,"5800 CHICAGO AVE S,Minneapolis,MN",44.89776,-93.263134,11,Nokomis,Diamond Lake,1,5
-93.281234000248901,44.967868999554753,100,01/15/2018 11:58pm,Snow Emergency,"200 W 15TH ST ,Minneapolis,MN",44.967869,-93.281234,7,Central,Loring Park,1,3
-93.279437000117412,44.990811999973857,101,01/16/2018 12:00am,Snow Emergency,"903 2ND ST N,Minneapolis,MN",44.990812,-93.279437,3,Central,North Loop,1,1
-93.237151999864864,45.013212999680263,102,01/15/2018 11:44pm,Snow Emergency,"2500 JOHNSON ST NE,Minneapolis,MN",45.013213,-93.237152,1,Northeast,Audubon Park,1,2
-93.277850999823727,44.989614999632579,103,01/16/2018 12:00am,Snow Emergency,"815 2ND ST N,Minneapolis,MN",44.989615,-93.277851,3,Central,North Loop,1,1
-93.263096000180212,45.006950000442203,104,01/15/2018 11:09pm,Snow Emergency,"1810 UNIVERSITY AVE NE,Minneapolis,MN",45.00695,-93.263096,3,Northeast,Bottineau,1,2
-93.278324000052521,44.967585999993958,105,01/15/2018 11:52pm,Snow Emergency,"5 15TH ST W,Minneapolis,MN",44.967586,-93.278324,7,Central,Loring Park,1,3
-93.266156000099272,45.000910999842802,106,01/15/2018 09:48pm,Snow Emergency,"200 BLOCK 13TH AVE NE,Minneapolis,MN",45.000911,-93.266156,3,Northeast,Sheridan,1,2
-93.298349999952507,44.942367999883345,107,01/16/2018 01:12am,Snow Emergency,"3315 HENNEPIN AVE S,Minneapolis,MN",44.942368,-93.29835,10,Calhoun Isle,CARAG,1,5
-93.298601999882351,44.942805000250587,108,01/16/2018 01:14am,Snow Emergency,"3300 HENNEPIN AVE ,Minneapolis,MN",44.942805,-93.298602,10,Calhoun Isle,ECCO,1,5
-93.25248199994428,44.946010999707937,109,01/16/2018 12:45am,Snow Emergency,"3115 BLOOMINGTON AVE S,Minneapolis,MN",44.946011,-93.252482,9,Powderhorn,Powderhorn Park,1,6
-93.252758000081599,44.940526000374689,110,01/16/2018 12:50am,Snow Emergency,"3420 BLOOMINGTON AVE S,Minneapolis,MN",44.940526,-93.252758,9,Powderhorn,Powderhorn Park,1,6
-93.268698000412371,44.968300999691451,111,01/16/2018 12:30am,Snow Emergency,"500 BLOCK 15TH ST E,Minneapolis,MN",44.968301,-93.268698,7,Central,Elliot Park,1,3
-93.252661000105036,44.935818000000779,112,01/16/2018 12:15am,Snow Emergency,"3700 BLOOMINGTON AVE S,Minneapolis,MN",44.935818,-93.252661,9,Powderhorn,Powderhorn Park,1,6
-93.28132700004096,44.967726000154812,113,01/16/2018 12:15am,Snow Emergency,"200 BLOCK 15TH ST W,Minneapolis,MN",44.967726,-93.281327,7,Central,Loring Park,1,3
-93.28595999965421,44.968423999967683,114,01/15/2018 11:50pm,Snow Emergency,"400 W 15TH ST ,Minneapolis,MN",44.968424,-93.28596,7,Central,Loring Park,1,3
-93.282678000289422,44.967837999923802,115,01/15/2018 11:40pm,Snow Emergency,"300 BLOCK 15TH ST W,Minneapolis,MN",44.967838,-93.282678,7,Central,Loring Park,1,3
-93.281234000248901,44.967868999554753,116,01/15/2018 11:46pm,Snow Emergency,"200 W 15TH ST ,Minneapolis,MN",44.967869,-93.281234,7,Central,Loring Park,1,3
-93.226639999836095,44.987991000284467,117,01/15/2018 11:49pm,Snow Emergency,"1000 18TH AVE SE,Minneapolis,MN",44.987991,-93.22664,1,University,Como,1,4
-93.291528000117069,45.049455000048283,118,01/16/2018 12:07am,Snow Emergency,"5200 Block Bryant Ave N,Minneapolis,MN",45.049455,-93.291528,4,Camden,Lind - Bohanon,1,1
